onset	duration	value	response	rt	good	Acu	estim	trial
0.0164	1	11	2	695.3	1	1	0 2 0	1
3.6625	1	11	1	598.4	1	1	1 0 0	2
5.9767	1	11	1	547.9	1	1	1 0 0	3
8.1911	1	11	2	578.3	1	1	0 2 0	4
11.421	1	11	3	503.5	1	1	0 0 3	5
15.167	1	12	2	910.4	1	1	1 1 2	1
17.9141	1	12	2	862.6	1	1	3 3 2	2
20.1617	1	12	3	799.5	1	1	3 1 1	3
23.5581	1	11	1	593	1	1	1 0 0	1
26.6049	1	11	1	609.9	1	1	1 0 0	2
30.4176	1	11	1	603	1	1	1 0 0	3
32.9149	1	11	1	517.4	1	1	1 0 0	4
35.5288	1	11	2	595.9	1	1	0 2 0	5
38.5756	1	11	2	557.8	1	1	0 2 0	6
42.2883	1	11	1	489.5	1	1	1 0 0	7
45.6847	1	11	1	492.2	1	1	1 0 0	8
47.949	1	12	3	644.9	1	1	3 1 1	1
50.9126	1	12	1	731.1	1	1	2 2 1	2
53.7762	1	12	1	657.7	1	1	2 2 1	1
56.49	1	12	3	878.5	1	1	2 3 2	2
58.4879	1	12	3	701.9	1	1	3 2 2	3
61.0685	1	12	3	470.1	1	1	3 2 2	4
64.2485	1	11	2	532.1	1	1	0 2 0	1
67.5117	1	11	2	569	1	1	0 2 0	2
70.009	1	11	3	476.6	1	1	0 0 3	3
73.855	1	11	3	487.1	1	1	0 0 3	4
77.7009	1	11	3	443.9	1	1	0 0 3	5
81.0141	1	11	3	477.7	1	1	0 0 3	6
84.1274	1	12	2	955.1	1	0	1 3 1	1
86.1586	1	12	3	1035.3	1	1	2 3 2	2
88.2398	1	12	3	836.4	1	1	2 3 2	3
91.3864	1	12	2	946.4	1	1	2 1 1	4
94.9993	1	12	3	1017.3	1	0	3 1 3	5
96.9972	1	12	3	1093.9	1	1	1 3 1	6
100.6433	1	12	3	886.8	1	1	3 2 2	7
103.5236	1	11	1	603.8	1	1	1 0 0	1
106.5204	1	11	3	658.7	1	1	0 0 3	2
108.485	1	11	1	652.4	1	1	1 0 0	3
111.1156	1	11	1	579.8	1	1	1 0 0	4
114.2789	1	12	1	975.1	1	1	2 2 1	1
117.3756	1	12	2	958.1	1	1	3 3 2	2
120.9552	1	12	3	833.4	1	1	3 1 1	3
122.8532	1	12	1	1210.5	1	1	3 1 3	4
124.8344	1	12	2	848.1	1	1	2 1 1	5
127.5149	1	12	2	831.8	1	1	1 1 2	6
130.3619	1	12	3	726.1	1	1	3 2 2	7
133.1423	1	12	1	894.4	1	0	3 3 2	8
135.5564	1	11	3	771	1	1	0 0 3	1
137.4544	1	11	1	528.1	1	1	1 0 0	2
139.752	1	11	1	506.2	1	1	1 0 0	3
141.65	1	12	3	700.7	1	1	3 2 2	1
145.113	1	12	1	623.9	1	1	2 2 1	2
148.3762	1	11	3	652.8	1	1	0 0 3	1
151.5395	1	11	2	649	1	1	0 2 0	2
153.9037	1	11	2	483.8	1	1	0 2 0	3
156.3677	1	11	1	480.6	1	1	1 0 0	4
158.2657	1	11	2	579.5	1	1	0 2 0	5
161.6122	1	11	1	568.7	1	1	1 0 0	1
164.6756	1	11	1	475.9	1	1	1 0 0	2
167.1397	1	11	1	450.8	1	1	1 0 0	3
169.7036	1	11	2	511.2	1	1	0 2 0	4
173.3331	1	11	1	478.8	1	1	1 0 0	5
175.5808	1	11	2	476.9	1	1	0 2 0	6
178.4111	1	12	2	972.5	1	1	2 1 1	1
181.4912	1	12	2	822.2	1	1	3 3 2	2
184.1717	1	12	1	940.3	1	1	3 1 3	3
186.9854	1	12	1	618.6	1	1	2 2 1	4
190.182	1	12	2	1025.2	1	1	2 3 3	5
192.9957	1	12	3	740.6	1	1	3 1 1	6
195.4098	1	12	2	841.7	1	1	1 1 2	7
197.7407	1	11	2	509.1	1	1	0 2 0	1
201.6032	1	11	1	520	1	1	1 0 0	2
203.8342	1	11	3	550.9	1	1	0 0 3	3
207.1807	1	11	3	478.4	1	1	0 0 3	4
209.1619	1	11	2	518.6	1	1	0 2 0	5
212.3086	1	11	2	444.6	1	1	0 2 0	6
215.2555	1	11	3	578.6	1	1	0 0 3	7
218.9682	1	11	1	462.3	1	1	1 0 0	8
221.7985	1	12	1	1108.1	1	1	2 1 2	1
223.9296	1	12	1	952.5	1	1	2 1 2	2
225.9275	1	12	3	782.9	1	1	1 3 1	3
229.5404	1	12	1	910.4	1	1	3 1 3	4
232.3874	1	12	1	626.6	1	1	3 3 1	5
234.6683	1	12	2	654.5	1	1	1 1 2	6
237.765	1	12	3	617.3	1	1	1 3 1	7
239.7962	1	11	2	515.6	1	1	0 2 0	1
242.8929	1	11	1	509.8	1	1	1 0 0	2
246.4725	1	11	2	568.5	1	1	0 2 0	3
249.8689	1	11	1	420	1	1	1 0 0	4
251.7502	1	11	3	486.1	1	1	0 0 3	5
253.7981	1	12	1	992.7	1	0	2 3 3	1
257.6773	1	12	2	823.6	1	1	2 1 1	2
261.4733	1	12	2	699.9	1	1	1 1 2	3
264.1538	1	12	3	719.9	1	1	3 2 2	4
266.3514	1	11	1	510.7	1	1	1 0 0	1
269.0985	1	11	1	542.1	1	1	1 0 0	2
272.3618	1	11	2	649.9	1	1	0 2 0	3
275.009	1	11	1	464.4	1	1	1 0 0	4
277.7727	1	11	1	538.3	1	1	1 0 0	5
280.8195	1	11	1	454	1	1	1 0 0	6
283.7997	1	12	3	521.4	1	0	3 1 3	1
287.5457	1	12	2	865.5	1	1	2 1 1	2
289.6934	1	12	3	668.1	1	1	3 1 1	3
292.4072	1	11	2	643.7	1	1	0 2 0	1
296.12	1	11	2	495.2	1	1	0 2 0	2
299.9826	1	11	3	654.3	1	1	0 0 3	1
302.2635	1	11	3	545.7	1	1	0 0 3	2
305.4102	1	11	1	515.2	1	1	1 0 0	3
307.4746	1	11	1	644.5	1	1	1 0 0	4
309.9886	1	12	2	805.8	1	1	1 1 2	1
312.1031	1	12	1	811.8	1	1	2 1 2	2
315.5827	1	12	1	807.3	1	1	2 1 2	3
319.2289	1	12	2	1062.1	1	1	3 3 2	4
322.3089	1	12	2	1096.9	1	1	2 1 1	5
325.389	1	11	1	436.8	1	1	1 0 0	1
327.5867	1	11	1	428.6	1	1	1 0 0	2
330.8499	1	11	3	536.5	1	1	0 0 3	3
334.213	1	12	2	933.1	1	1	2 1 1	1
337.3597	1	12	1	906	1	1	2 1 2	2
340.5397	1	11	3	484.3	1	1	0 0 3	1
343.8195	1	11	1	558.6	1	1	1 0 0	2
346.5167	1	11	3	691.1	1	1	0 0 3	3
350.346	1	11	2	619.3	1	1	0 2 0	4
352.577	1	11	3	481.7	1	1	0 0 3	5
354.6914	1	11	2	638.1	1	1	0 2 0	6
357.1721	1	11	1	475.2	1	1	1 0 0	7
359.4031	1	12	3	871.5	1	1	3 2 2	1
363.1991	1	12	2	829	1	1	3 3 2	2
366.6787	1	12	2	1024.8	1	1	2 1 1	3
368.5934	1	12	3	828.2	1	1	3 2 2	4
372.1396	1	12	3	960.6	1	1	3 2 2	5
374.8201	1	12	3	777.2	1	1	3 2 2	6
377.9002	1	12	3	849.8	1	1	2 3 2	1
381.1967	1	12	2	828.2	1	0	2 1 2	2
383.8106	1	12	1	919.6	1	1	2 1 2	3
386.1082	1	12	3	546.3	1	1	3 1 1	4
388.8053	1	12	1	704.7	1	1	2 2 1	5
391.5524	1	12	2	918.3	1	1	2 3 3	6
394.9988	1	12	3	910.9	1	1	2 3 2	7
397.1632	1	12	1	620	1	1	2 2 1	8
399.2276	1	11	1	471	1	1	1 0 0	1
402.2245	1	11	3	654.8	1	1	0 0 3	2
404.7052	1	11	1	450.8	1	1	1 0 0	3
407.6188	1	12	3	509.8	1	1	3 2 2	1
