onset	duration	value	response	rt	good	Acu	estim	trial
0.0083	1	11	3	461.9	1	1	0 0 3	1
1.8874	1	11	2	694.5	1	1	0 2 0	2
5.0303	1	11	2	448	1	1	0 2 0	3
7.8572	1	11	1	467.7	1	1	1 0 0	4
11.316	1	11	3	499.9	1	1	0 0 3	5
14.8913	1	11	1	414.9	1	1	1 0 0	6
17.5021	1	12	2	669.8	1	1	2 3 3	1
20.2625	1	12	3	478.5	1	0	3 3 2	2
23.8544	1	12	2	416.7	1	1	3 3 2	3
26.2489	1	12	2	390.1	1	0	3 2 2	4
28.3276	1	12	2	609.5	1	0	3 3 1	5
31.4206	1	12	3	649	1	1	3 1 1	6
34.0812	1	12	1	589.7	1	0	2 3 3	7
36.5922	1	12	1	691.8	1	0	3 2 2	8
39.02	1	11	1	884.3	1	1	1 0 0	1
41.4479	1	11	3	644.9	1	1	0 0 3	2
44.2083	1	11	2	440.7	1	1	0 2 0	3
47.9665	1	11	3	455.1	1	1	0 0 3	4
51.442	1	11	2	442.8	1	1	0 2 0	5
53.6869	1	11	2	443.4	1	1	0 2 0	6
55.7655	1	11	3	414.7	1	1	0 0 3	7
58.2266	1	12	2	758	1	1	1 1 2	1
60.5214	1	12	2	501.4	1	1	1 1 2	2
62.6499	1	12	2	615.9	1	1	1 1 2	3
64.6787	1	12	3	646.5	1	1	3 1 1	4
66.8903	1	11	2	602.4	1	1	0 2 0	1
70.1663	1	11	3	546.4	1	1	0 0 3	2
72.7271	1	11	2	403.4	1	1	0 2 0	3
75.4876	1	12	2	542.3	1	1	3 3 2	1
78.1316	1	12	3	615.8	1	0	3 1 3	2
81.7401	1	12	2	641.8	1	0	3 1 3	3
83.9684	1	12	3	496.9	1	0	3 3 1	4
87.4605	1	12	3	772.6	1	1	3 1 1	5
89.3895	1	11	1	1170.3	1	1	1 0 0	1
91.3018	1	11	1	785.7	1	1	1 0 0	2
94.6276	1	11	2	522.8	1	1	0 2 0	3
98.3691	1	11	1	640.8	1	1	1 0 0	4
101.3624	1	11	3	431.2	1	1	0 0 3	5
104.339	1	11	3	408.1	1	1	0 0 3	6
107.4819	1	11	1	457	1	1	1 0 0	7
110.8742	1	11	1	518.8	1	1	1 0 0	8
114.6989	1	12	2	649.1	1	1	3 3 2	1
118.1078	1	12	3	1176.8	1	0	3 3 1	2
121.7496	1	12	3	773.8	1	1	3 2 2	3
125.0089	1	11	1	712.7	1	1	1 0 0	1
126.9877	1	11	3	649	1	1	0 0 3	2
129.1329	1	11	1	436.3	1	1	1 0 0	3
131.461	1	11	1	650.2	1	1	1 0 0	4
134.554	1	11	2	444.7	1	1	0 2 0	5
138.3786	1	11	3	459.9	1	1	0 0 3	6
140.7566	1	11	2	515.8	1	1	0 2 0	7
143.2177	1	12	1	928.1	1	0	2 1 1	1
146.61	1	12	2	1154.4	1	1	2 3 3	2
150.1188	1	12	3	837.4	1	1	3 1 1	3
153.2783	1	12	2	785.7	1	1	2 3 3	4
155.3403	1	12	3	805.2	1	1	1 3 1	5
157.8014	1	12	1	741.4	1	1	2 2 1	6
161.2769	1	11	2	853.9	1	1	0 2 0	1
164.1869	1	11	3	792.3	1	1	0 0 3	2
166.3986	1	11	1	581.2	1	1	1 0 0	3
168.7433	1	11	1	556	1	1	1 0 0	4
171.2709	1	11	1	423.4	1	1	1 0 0	5
175.1289	1	12	1	951.8	1	1	3 3 1	1
178.9535	1	12	2	848.7	1	1	2 3 3	2
181.3315	1	12	3	737.3	1	1	3 2 2	3
183.3935	1	12	3	889.1	1	1	3 1 1	4
185.3391	1	11	3	630.6	1	1	0 0 3	1
187.3346	1	11	1	724.7	1	1	1 0 0	2
190.2779	1	11	3	520.9	1	1	0 0 3	3
192.2235	1	12	3	1310.6	1	1	1 3 1	1
194.7844	1	12	3	746	1	1	3 2 2	2
197.5282	1	12	3	715.5	1	1	1 3 1	3
200.3053	1	12	2	839.9	1	1	2 3 3	4
203.1987	1	12	2	695.7	1	1	1 1 2	5
205.2274	1	12	2	739.7	1	1	2 3 3	6
207.7384	1	11	3	597.4	1	1	0 0 3	1
210.7982	1	11	3	388.1	1	1	0 0 3	2
213.226	1	11	1	691.7	1	1	1 0 0	3
216.1694	1	11	2	587.6	1	1	0 2 0	4
218.8134	1	11	1	423.7	1	1	1 0 0	5
221.8898	1	11	3	466	1	1	0 0 3	6
225.4816	1	11	2	341.5	1	1	0 2 0	7
228.7243	1	11	2	429.9	1	1	0 2 0	8
