onset	duration	value	response	rt	good	Acu	estim	trial
216.966	1	11	3	368	1	1	0 0 3	3
220.5079	1	11	2	388.5	1	1	0 2 0	4
224.0832	1	11	2	374.7	1	1	0 2 0	5
226.1286	1	11	2	437.7	1	1	0 2 0	6
229.2715	1	12	3	656.2	1	1	2 3 2	1
232.8134	1	12	2	794.6	1	1	3 3 2	2
235.1914	1	12	3	716.3	1	1	3 1 1	3
238.883	1	12	2	723.2	1	1	2 3 3	4
240.8619	1	12	2	703.7	1	1	1 1 2	5
244.2376	1	12	3	625.9	1	1	1 3 1	6
247.9625	1	12	3	528.5	1	1	1 3 1	7
250.7396	1	11	3	551	1	1	0 0 3	1
252.6186	1	11	1	497	1	1	1 0 0	2
256.46	1	11	3	403.2	1	1	0 0 3	3
259.9521	1	11	2	366.4	1	1	0 2 0	4
263.1448	1	11	3	402.5	1	1	0 0 3	5
265.157	1	11	3	388.7	1	1	0 0 3	6
267.219	1	11	1	351.1	1	1	1 0 0	7
270.0791	1	11	2	393.5	1	1	0 2 0	8
272.5901	1	12	3	505.8	1	0	3 3 2	1
276.2818	1	12	3	568.9	1	1	1 3 1	2
280.0233	1	12	2	649.8	1	1	1 1 2	3
282.9002	1	12	1	685.6	1	1	2 2 1	4
285.8435	1	11	2	537.3	1	1	0 2 0	1
289.2192	1	11	1	469.7	1	1	1 0 0	2
291.7302	1	11	3	490.9	1	1	0 0 3	3
294.8731	1	11	1	418.9	1	1	1 0 0	4
296.9018	1	11	2	442.7	1	1	0 2 0	5
299.629	1	12	2	864.2	1	1	2 3 3	1
303.4537	1	12	2	608.7	1	1	3 3 2	2
306.3139	1	12	1	617.2	1	1	3 3 1	3
309.1574	1	11	1	520.9	1	1	1 0 0	1
311.7183	1	11	1	362.9	1	1	1 0 0	2
313.5974	1	11	2	415.1	1	1	0 2 0	3
317.3223	1	11	2	401.9	1	1	0 2 0	4
319.6504	1	11	1	407.5	1	1	1 0 0	5
323.3753	1	11	2	392.2	1	1	0 2 0	6
326.0027	1	12	1	654.2	1	0	2 1 1	1
329.4116	1	12	1	670.5	1	1	2 1 2	2
332.0556	1	12	2	665.8	1	1	2 1 1	3
334.5334	1	12	1	606.8	1	1	2 2 1	4
338.0587	1	12	1	1086.4	1	1	3 1 3	5
340.287	1	12	2	598.3	1	1	2 3 3	6
343.7292	1	12	1	580.3	1	1	2 2 1	7
346.9386	1	12	1	489.6	1	1	2 2 1	8
349.6326	1	11	1	477.9	1	1	1 0 0	1
352.4595	1	11	2	423.3	1	1	0 2 0	2
356.2343	1	11	1	396.2	1	1	1 0 0	3
358.9947	1	11	3	446.2	1	1	0 0 3	4
361.8715	1	11	2	396.8	1	1	0 2 0	5
364.449	1	11	1	408.3	1	1	1 0 0	6
366.3447	1	11	3	525.1	1	1	0 0 3	7
369.8535	1	12	3	599.8	1	1	1 3 1	1
373.3955	1	12	1	575.7	1	1	2 2 1	2
375.8566	1	12	3	558.7	1	1	3 2 2	3
378.168	1	12	3	571.4	1	1	3 2 2	4
380.7954	1	11	3	476.9	1	1	0 0 3	1
384.3041	1	11	1	338.4	1	1	1 0 0	2
387.3473	1	11	3	380.8	1	1	0 0 3	3
390.673	1	11	2	364.2	1	1	0 2 0	4
393.8825	1	11	1	342.5	1	1	1 0 0	5
396.3934	1	12	2	714.3	1	1	2 1 1	1
399.1539	1	12	1	606.8	1	1	2 2 1	2
401.6815	1	12	2	604.2	1	1	1 1 2	3
404.3255	1	12	2	469.4	1	1	1 1 2	4
406.77	1	12	1	608.1	1	1	2 2 1	5
408.8486	1	12	2	693	1	1	2 1 1	6
412.058	1	12	1	791.6	1	1	2 1 2	7
415.4337	1	12	2	723	1	1	2 3 3	8
417.7285	1	11	2	496.9	1	1	0 2 0	1
421.4701	1	11	2	396.5	1	1	0 2 0	2
424.8957	1	11	3	365.2	1	1	0 0 3	3
427.1905	1	11	1	372.3	1	1	1 0 0	4
429.3023	1	12	1	598.2	1	1	2 2 1	1
432.8277	1	12	2	648.1	1	1	2 1 1	2
434.8897	1	12	3	579.5	1	1	2 3 2	3
437.434	1	12	3	648.4	1	1	1 3 1	4
441.2586	1	12	3	554.2	1	1	3 1 1	5
443.6532	1	12	3	617.6	1	1	1 3 1	6
446.6631	1	12	1	656.5	1	1	2 2 1	7
449.4568	1	11	3	402	1	1	0 0 3	1
452.4999	1	11	1	409.3	1	1	1 0 0	2
455.6428	1	11	1	442.4	1	1	1 0 0	3
458.7192	1	11	2	512.8	1	1	0 2 0	4
461.8454	1	11	1	372.2	1	1	1 0 0	5
465.1878	1	11	3	366.9	1	1	0 0 3	6
467.3164	1	12	2	679.4	1	1	2 1 1	1
470.1433	1	12	2	627.7	1	1	3 3 2	2
473.7352	1	12	2	560.3	1	1	2 1 1	3
476.3459	1	11	3	446.3	1	1	0 0 3	1
479.256	1	11	3	430	1	1	0 0 3	2
481.5176	1	11	2	401.9	1	1	0 2 0	3
485.1593	1	11	1	405.6	1	1	1 0 0	4
487.5373	1	11	1	704.9	1	1	1 0 0	5
491.229	1	12	1	765.9	1	1	3 3 1	1
494.2056	1	12	1	566.6	1	1	3 3 1	2
496.1678	1	12	2	511.9	1	1	2 1 1	3
498.8617	1	12	3	479.1	1	1	1 3 1	4
501.0401	1	12	3	445.6	1	1	3 1 1	5
504.3493	1	12	1	671.4	1	1	3 3 1	6
507.5753	1	11	2	453.1	1	1	0 2 0	1
510.0863	1	11	1	526	1	1	1 0 0	2
513.8112	1	11	1	371.6	1	1	1 0 0	3
516.3222	1	11	2	450.7	1	1	0 2 0	4
519.6646	1	11	1	387.1	1	1	1 0 0	5
522.8241	1	11	2	420.6	1	1	0 2 0	6
526.0169	1	11	3	384.8	1	1	0 0 3	7
528.1787	1	11	1	439.1	1	1	1 0 0	8
530.7396	1	12	1	706.2	1	1	2 2 1	1
533.0011	1	12	3	639.4	1	1	2 3 2	2
534.98	1	12	3	537.6	1	1	3 1 1	3
538.0896	1	11	1	428.8	1	1	1 0 0	1
540.1849	1	11	1	381.1	1	1	1 0 0	2
543.095	1	11	3	345.3	1	1	0 0 3	3
545.0738	1	11	3	407	1	1	0 0 3	4
547.934	1	11	3	377.3	1	1	0 0 3	5
550.6279	1	11	2	461.8	1	1	0 2 0	6
553.8872	1	11	1	390.2	1	1	1 0 0	7
556.4315	1	12	1	592.5	1	1	3 3 1	1
559.1919	1	12	2	657.3	1	1	2 3 3	2
562.5177	1	12	2	572.4	1	1	1 1 2	3
566.0763	1	12	1	665.4	1	1	2 2 1	4
568.87	1	11	1	451.8	1	1	1 0 0	1
572.5284	1	11	1	369.8	1	1	1 0 0	2
575.4218	1	11	2	346.7	1	1	0 2 0	3
578.914	1	11	3	383.8	1	1	0 0 3	4
581.3751	1	11	2	383.9	1	1	0 2 0	5
583.5867	1	11	2	408	1	1	0 2 0	6
585.7485	1	11	2	313.7	1	1	0 2 0	7
589.357	1	11	2	398.7	1	1	0 2 0	8
591.6684	1	12	1	613.2	1	1	2 2 1	1
595.0275	1	12	2	600.2	1	1	1 1 2	2
598.2868	1	12	3	437.9	1	1	1 3 1	3
602.1281	1	12	2	622.2	1	1	2 3 3	4
604.3897	1	11	1	441.2	1	1	1 0 0	1
606.8674	1	11	1	387.5	1	1	1 0 0	2
609.6278	1	11	3	398.6	1	1	0 0 3	3
612.0723	1	12	3	589.6	1	1	1 3 1	1
614.3505	1	12	3	565.6	1	1	3 1 1	2
618.0089	1	12	1	620.7	1	1	3 1 3	3
621.8502	1	12	1	631.3	1	1	2 1 2	4
624.3778	1	12	2	757.7	1	1	2 3 3	5
627.8366	1	12	1	583.1	1	1	3 3 1	6
630.78	1	11	1	452	1	1	1 0 0	1
633.1746	1	11	3	530.5	1	1	0 0 3	2
635.935	1	11	2	457.2	1	1	0 2 0	3
638.7785	1	11	2	378.1	1	1	0 2 0	4
642.1709	1	11	1	384.8	1	1	1 0 0	5
645.3304	1	11	1	351.1	1	1	1 0 0	6
647.9744	1	11	2	415.4	1	1	0 2 0	7
650.7847	1	12	3	568.8	1	1	1 3 1	1
652.7636	1	12	3	743.5	1	1	3 2 2	2
655.5905	1	12	3	466.8	1	1	3 2 2	3
658.8831	1	12	2	701.4	1	1	1 1 2	4
662.608	1	12	2	514.6	1	1	2 1 1	5
665.4183	1	11	3	444.7	1	1	0 0 3	1
668.4947	1	11	2	412.9	1	1	0 2 0	2
670.5234	1	11	2	406.9	1	1	0 2 0	3
673.8326	1	11	1	384.7	1	1	1 0 0	4
676.7593	1	11	1	390.6	1	1	1 0 0	5
678.9045	1	11	3	409.9	1	1	0 0 3	6
680.8667	1	12	3	655.3	1	1	3 1 1	1
683.7768	1	12	3	922.2	1	1	2 3 2	2
686.0716	1	12	2	837.9	1	1	3 3 2	3
688.8653	1	12	1	518.3	1	1	2 2 1	4
691.0936	1	12	2	565.9	1	1	1 1 2	5
694.569	1	11	2	439.5	1	1	0 2 0	1
697.1133	1	11	1	442.4	1	1	1 0 0	2
699.9568	1	11	3	376.1	1	1	0 0 3	3
703.3159	1	11	3	424.1	1	1	0 0 3	4
706.8579	1	12	3	776	1	1	2 3 2	1
710.1172	1	12	2	578.2	1	1	2 1 1	2
712.6448	1	12	3	1090.5	1	1	2 3 2	3
715.6214	1	12	2	646.7	1	1	3 3 2	4
719.3796	1	12	1	473	1	1	3 3 1	5
721.7243	1	12	2	611.2	1	1	3 3 2	6
724.7341	1	12	2	553.4	1	1	2 1 1	7
727.6775	1	12	1	693.5	1	1	3 1 3	8
730.8703	1	11	2	416.1	1	1	0 2 0	1
733.1817	1	11	3	448.7	1	1	0 0 3	2
736.1417	1	11	1	316.2	1	1	1 0 0	3
739.2014	1	12	1	737.7	1	1	3 1 3	1
741.5794	1	12	3	779.5	1	1	3 2 2	2
744.2733	1	12	3	452.6	1	1	3 2 2	3
747.8651	1	12	1	496.1	1	1	2 2 1	4
750.1433	1	12	1	911.1	1	1	3 1 3	5
752.8372	1	12	1	520.1	1	1	2 2 1	6
755.7141	1	12	3	544.8	1	1	2 3 2	7
757.7262	1	11	1	489	1	1	1 0 0	1
759.8547	1	11	3	435	1	1	0 0 3	2
761.95	1	11	2	431.3	1	1	0 2 0	3
764.1616	1	11	1	380.3	1	1	1 0 0	4
766.2403	1	11	1	382	1	1	1 0 0	5
768.8178	1	11	2	400.8	1	1	0 2 0	6
771.6114	1	11	1	399.4	1	1	1 0 0	7
773.9894	1	12	1	724	1	1	3 3 1	1
777.0491	1	12	1	482.5	1	1	3 3 1	2
780.5412	1	12	1	703.8	1	1	2 1 2	3
782.437	1	11	3	479.4	1	1	0 0 3	1
785.1641	1	11	2	448.4	1	1	0 2 0	2
787.6086	1	11	1	382.7	1	1	1 0 0	3
789.8701	1	11	2	426.1	1	1	0 2 0	4
791.8823	1	11	2	435.4	1	1	0 2 0	5
795.4575	1	11	1	394.4	1	1	1 0 0	6
799.0328	1	11	2	387.6	1	1	0 2 0	7
802.4417	1	11	2	394.8	1	1	0 2 0	8
805.5513	1	12	3	493.1	1	1	2 3 2	1
807.6965	1	12	2	611.7	1	0	1 3 1	2
811.3549	1	12	1	514.6	1	1	2 2 1	3
814.9468	1	12	3	590	1	1	3 2 2	4
818.5885	1	11	3	450.6	1	1	0 0 3	1
821.2824	1	11	2	519	1	1	0 2 0	2
823.993	1	11	1	336.6	1	1	1 0 0	3
827.5516	1	11	3	365.4	1	1	0 0 3	4
829.7134	1	11	1	392	1	1	1 0 0	5
832.9394	1	12	1	609.3	1	1	2 1 2	1
836.2319	1	12	3	490.7	1	0	3 3 1	2
838.6931	1	12	1	606.8	1	1	3 1 3	3
841.1874	1	12	2	668.6	1	1	2 3 3	4
844.6629	1	12	1	586.2	1	1	2 1 2	5
847.0076	1	12	2	790.5	1	1	2 1 1	6
