onset	duration	value	response	rt	good	TMS	seq
99.4486	1	82	n/a	n/a	1	0	0
99.7356	1	82	n/a	n/a	1	0	0
100.0996	1	82	n/a	n/a	1	0	0
100.2736	1	82	n/a	n/a	1	0	0
100.3996	1	82	n/a	n/a	1	0	0
100.4486	1	82	n/a	n/a	1	0	0
100.5186	1	82	n/a	n/a	1	0	0
100.8206	1	82	n/a	n/a	1	0	0
101.0576	1	82	n/a	n/a	1	0	0
101.1506	1	82	n/a	n/a	1	0	0
102.496	1	10	n/a	n/a	1	52	1
103.5958	1	21	n/a	n/a	1	52	0
104.6624	1	10	n/a	n/a	1	52	1
105.929	1	10	n/a	n/a	1	52	2
107.2456	1	10	n/a	n/a	1	52	3
108.3456	1	10	n/a	n/a	1	52	4
109.4788	1	10	n/a	n/a	1	52	5
110.7788	1	10	n/a	n/a	1	52	6
111.8788	1	10	n/a	n/a	1	52	7
112.9786	1	21	n/a	n/a	1	52	0
114.2286	1	10	n/a	n/a	1	52	1
115.4952	1	10	n/a	n/a	1	52	2
116.7784	1	10	n/a	n/a	1	52	3
117.9284	1	10	n/a	n/a	1	52	4
119.145	1	10	n/a	n/a	1	52	5
120.3616	1	21	n/a	n/a	1	52	0
121.4448	1	10	n/a	n/a	1	52	1
122.528	1	21	n/a	n/a	1	52	0
123.8114	1	10	n/a	n/a	1	52	1
124.9946	1	10	n/a	n/a	1	52	2
125.977	1	82	n/a	n/a	1	0	0
126.338	1	82	n/a	n/a	1	0	0
126.563	1	82	n/a	n/a	1	0	0
126.665	1	82	n/a	n/a	1	0	0
126.742	1	82	n/a	n/a	1	0	0
126.977	1	82	n/a	n/a	1	0	0
127.103	1	82	n/a	n/a	1	0	0
127.137	1	82	n/a	n/a	1	0	0
127.3	1	82	n/a	n/a	1	0	0
127.548	1	82	n/a	n/a	1	0	0
128.9278	1	10	n/a	n/a	1	52	1
129.9776	1	21	n/a	n/a	1	52	0
131.211	1	10	n/a	n/a	1	52	1
132.4442	1	21	n/a	n/a	1	52	0
133.5608	1	10	n/a	n/a	1	52	1
