onset	duration	value	response	rt	good	Acu	estim	trial
0.0141	1	11	1	572.5	1	1	1 0 0	1
2.259	1	11	1	442.3	1	1	1 0 0	2
4.321	1	11	2	391.7	1	1	0 2 0	3
8.1457	1	11	3	443.7	1	1	0 0 3	4
11.2055	1	11	2	405.8	1	1	0 2 0	5
14.9304	1	12	2	725.6	1	0	3 1 3	1
17.8737	1	12	2	620.8	1	0	1 3 1	2
20.4845	1	12	1	750.3	1	1	3 3 1	3
23.1618	1	12	2	847.5	1	1	2 3 3	4
25.4732	1	12	3	738.8	1	1	2 3 2	5
28.3168	1	12	2	527.3	1	1	1 1 2	6
30.8111	1	12	1	720.3	1	0	3 1 1	7
34.6192	1	11	1	555.6	1	1	1 0 0	1
38.4106	1	11	3	426.6	1	1	0 0 3	2
41.0546	1	11	2	435.9	1	1	0 2 0	3
43.6488	1	11	2	342.6	1	1	0 2 0	4
47.4568	1	11	1	423.4	1	1	1 0 0	5
49.5687	1	11	1	454.1	1	1	1 0 0	6
53.3102	1	11	2	433	1	1	0 2 0	7
56.7192	1	11	1	382.1	1	1	1 0 0	8
59.147	1	12	3	507.7	1	0	1 1 2	1
62.0737	1	12	1	776.8	1	1	2 1 2	2
64.9672	1	12	2	670.8	1	1	3 3 2	3
67.5613	1	12	2	625.7	1	1	1 1 2	4
71.0534	1	11	3	604.6	1	1	0 0 3	1
74.1298	1	11	2	356.8	1	1	0 2 0	2
77.9545	1	11	3	505.1	1	1	0 0 3	3
80.5486	1	12	1	417.6	1	0	2 1 1	1
84.3401	1	12	3	646.4	1	1	1 3 1	2
86.7014	1	12	2	562.7	1	0	1 3 1	3
89.5616	1	12	3	675	1	1	2 3 2	4
92.771	1	12	1	661.6	1	1	2 2 1	5
95.3485	1	12	2	666.1	1	0	2 1 2	6
98.8905	1	11	1	474.3	1	1	1 0 0	1
102.4325	1	11	3	373.6	1	1	0 0 3	2
105.9578	1	11	3	492.6	1	1	0 0 3	3
108.8679	1	11	1	435.8	1	1	1 0 0	4
111.1128	1	12	2	1007.3	1	0	3 1 3	1
113.258	1	12	1	720.5	1	1	2 1 2	2
115.8022	1	12	2	701.3	1	1	1 1 2	3
117.8143	1	12	2	703.6	1	1	2 1 1	4
120.8907	1	12	2	623.9	1	1	2 1 1	5
123.0192	1	12	1	635	1	1	2 2 1	6
125.497	1	11	1	466.2	1	1	1 0 0	1
127.4758	1	11	1	393.7	1	1	1 0 0	2
131.1841	1	11	1	375.7	1	1	1 0 0	3
134.5432	1	11	3	380.8	1	1	0 0 3	4
137.4034	1	11	1	380.9	1	1	1 0 0	5
140.064	1	12	3	609.1	1	1	3 1 1	1
143.7224	1	12	2	512.7	1	0	1 3 1	2
146.699	1	12	3	618.2	1	1	3 2 2	3
148.6945	1	12	1	853.1	1	0	3 3 2	4
151.5713	1	12	3	556.5	1	0	3 3 1	5
154.1987	1	12	1	578.4	1	1	3 3 1	6
156.8427	1	12	2	686.7	1	1	2 1 1	7
160.0355	1	11	3	683.8	1	1	0 0 3	1
162.0476	1	11	3	515.9	1	1	0 0 3	2
164.2427	1	11	3	392.5	1	1	0 0 3	3
167.0197	1	11	1	340.7	1	1	1 0 0	4
170.8278	1	11	1	341.3	1	1	1 0 0	5
173.5383	1	11	2	428	1	1	0 2 0	6
175.5338	1	11	2	439.9	1	1	0 2 0	7
178.6933	1	11	1	366.3	1	1	1 0 0	8
181.0048	1	12	1	629	1	1	2 2 1	1
184.0146	1	12	1	719.8	1	0	3 1 1	2
187.7395	1	12	2	688.6	1	1	2 3 3	3
191.3646	1	11	1	486.6	1	1	1 0 0	1
194.308	1	11	2	314.3	1	1	0 2 0	2
196.6859	1	11	2	438.8	1	1	0 2 0	3
198.9475	1	11	1	424.7	1	1	1 0 0	4
201.2922	1	11	3	420	1	1	0 0 3	5
203.4706	1	11	2	400	1	1	0 2 0	6
206.4638	1	11	3	489.8	1	1	0 0 3	7
209.773	1	11	1	386.4	1	1	1 0 0	8
213.5146	1	12	1	701.9	1	0	3 1 1	1
216.5577	1	12	2	658.2	1	1	2 1 1	2
220.4322	1	12	2	646.4	1	0	2 1 2	3
222.4277	1	12	3	646.2	1	0	2 3 3	4
225.4875	1	12	1	641.2	1	1	3 1 3	5
228.9463	1	12	2	721.7	1	1	1 1 2	6
232.455	1	12	1	760.4	1	1	3 1 3	7
235.4649	1	11	1	535	1	1	1 0 0	1
237.3939	1	11	1	454	1	1	1 0 0	2
240.8361	1	11	3	422.1	1	1	0 0 3	3
242.9313	1	12	3	1016	1	1	1 3 1	1
246.041	1	12	2	625.6	1	1	1 1 2	2
248.2859	1	12	2	629.5	1	1	2 1 1	3
250.8135	1	12	3	889.8	1	1	3 2 2	4
254.6382	1	11	3	448.8	1	1	0 0 3	1
257.0494	1	11	2	503.7	1	1	0 2 0	2
260.8907	1	11	1	398.7	1	1	1 0 0	3
264.3995	1	11	2	413.4	1	1	0 2 0	4
268.1909	1	11	3	408.4	1	1	0 0 3	5
270.4192	1	11	2	447.1	1	1	0 2 0	6
272.3149	1	12	3	657	1	1	3 1 1	1
275.5077	1	12	1	715	1	1	2 2 1	2
277.6029	1	12	2	669.1	1	0	2 3 2	3
280.5296	1	12	2	650.2	1	1	2 1 1	4
282.7413	1	12	1	914.5	1	0	2 3 3	5
284.7701	1	11	1	531.6	1	1	1 0 0	1
287.9296	1	11	3	374.6	1	1	0 0 3	2
291.1556	1	11	1	426.6	1	1	1 0 0	3
293.65	1	12	3	865	1	0	2 1 1	1
297.4414	1	12	1	771.9	1	1	3 3 1	2
300.2683	1	12	1	558.2	1	1	2 2 1	3
303.5941	1	12	2	624.7	1	1	3 3 2	4
307.1029	1	12	1	721	1	1	3 3 1	5
308.982	1	11	2	544	1	1	0 2 0	1
311.7091	1	11	1	363.1	1	1	1 0 0	2
314.0039	1	11	3	437.3	1	1	0 0 3	3
316.6646	1	11	1	461.6	1	1	1 0 0	4
320.2232	1	11	3	412.5	1	1	0 0 3	5
323.0169	1	11	1	334.9	1	1	1 0 0	6
325.1454	1	12	3	566.5	1	0	3 3 2	1
327.54	1	12	2	513.6	1	0	2 1 2	2
330.8159	1	12	3	622.8	1	1	3 1 1	3
333.0109	1	12	1	701.6	1	0	2 3 3	4
336.5363	1	11	2	811.6	1	1	0 2 0	1
338.8976	1	11	3	446.8	1	1	0 0 3	2
341.0428	1	11	2	489.2	1	1	0 2 0	3
343.2877	1	11	1	395.9	1	1	1 0 0	4
345.4661	1	11	1	408.2	1	1	1 0 0	5
349.058	1	11	3	452.7	1	1	0 0 3	6
351.2863	1	11	1	368	1	1	1 0 0	7
354.9447	1	11	2	419	1	1	0 2 0	8
356.8161	1	12	1	737.2	1	1	2 1 2	1
359.4678	1	12	3	731.8	1	1	1 3 1	2
363.1428	1	12	2	625.1	1	0	3 2 2	3
365.3378	1	12	1	708	1	1	2 2 1	4
367.749	1	12	3	650.7	1	1	3 2 2	5
370.3432	1	12	3	864	1	1	3 2 2	6
372.7544	1	12	3	619.3	1	1	3 1 1	7
375.5647	1	11	1	367	1	1	1 0 0	1
377.4438	1	11	1	457.4	1	1	1 0 0	2
380.886	1	11	3	446.2	1	1	0 0 3	3
383.3138	1	11	2	459.5	1	1	0 2 0	4
387.0387	1	11	2	393.1	1	1	0 2 0	5
390.4643	1	11	1	383.5	1	1	1 0 0	6
392.36	1	12	3	612.6	1	1	3 2 2	1
396.0018	1	12	3	614.1	1	0	1 1 2	2
398.4463	1	12	1	626.6	1	1	2 1 2	3
400.4418	1	12	1	555.4	1	0	2 3 3	4
403.3851	1	12	2	625.8	1	1	2 1 1	5
406.6943	1	12	2	819.7	1	1	3 3 2	6
409.9702	1	12	3	675.7	1	1	2 3 2	7
412.2983	1	12	1	556.4	1	1	3 3 1	8
414.8758	1	11	3	453.9	1	0	0 2 0	1
417.5697	1	11	1	323.1	1	0	0 2 0	2
420.1472	1	11	2	447.7	1	1	0 2 0	3
423.789	1	11	2	462.5	1	1	0 2 0	4
426.4662	1	11	2	357.5	1	1	0 2 0	5
428.5781	1	11	3	490.5	1	1	0 0 3	6
431.854	1	11	1	365.1	1	1	1 0 0	7
434.099	1	12	3	582.2	1	0	2 3 3	1
437.6742	1	12	1	725.3	1	0	2 1 1	2
440.5843	1	12	2	731.8	1	1	2 1 1	3
442.7294	1	12	1	792.4	1	1	3 3 1	4
446.2215	1	11	1	447.1	1	1	1 0 0	1
449.5141	1	11	2	441.4	1	1	0 2 0	2
451.3832	1	11	2	412.6	1	1	0 2 0	3
454.3531	1	12	1	804.9	1	1	2 1 2	1
457.7621	1	12	1	559.9	1	1	2 2 1	2
460.2066	1	12	1	602.3	1	1	2 1 2	3
462.1522	1	12	2	703.2	1	0	3 2 2	4
464.713	1	12	1	754.4	1	0	2 1 1	5
466.8249	1	11	1	678.1	1	0	0 2 0	1
470.0011	1	11	1	483.6	1	1	1 0 0	2
473.3768	1	11	2	489.8	1	1	0 2 0	3
477.135	1	11	1	423.2	1	1	1 0 0	4
480.494	1	11	2	452.3	1	1	0 2 0	5
483.5538	1	12	3	563.4	1	0	3 3 1	1
486.231	1	12	3	691.6	1	1	3 1 1	2
489.7232	1	12	2	661.6	1	1	3 3 2	3
492.1676	1	12	3	921.5	1	1	2 3 2	4
495.5101	1	12	2	731.8	1	1	1 1 2	5
498.6696	1	12	2	1042.3	1	1	2 1 1	6
501.5963	1	12	2	651.1	1	1	1 1 2	7
503.9742	1	11	3	643.8	1	1	0 0 3	1
505.9531	1	11	3	496.2	1	1	0 0 3	2
508.8965	1	11	2	477.5	1	1	0 2 0	3
511.1746	1	11	2	423	1	1	0 2 0	4
514.3674	1	11	1	353.8	1	1	1 0 0	5
516.4959	1	11	2	412	1	1	0 2 0	6
519.273	1	12	3	625.6	1	1	1 3 1	1
523.1309	1	12	3	624.3	1	1	3 1 1	2
525.9911	1	12	2	636.7	1	1	1 1 2	3
528.9012	1	12	2	824.5	1	1	2 3 3	4
531.7947	1	11	2	616	1	1	0 2 0	1
534.7047	1	11	1	397.2	1	1	1 0 0	2
537.3986	1	11	2	480.9	1	1	0 2 0	3
541.1901	1	12	1	638.4	1	1	2 1 2	1
