onset	duration	value	response	rt	good	Acu	estim	trial
248.1503	1	11	2	582.7	1	1	0 2 0	1
251.5593	1	11	2	520.5	1	1	0 2 0	2
253.9705	1	11	1	417.2	1	1	1 0 0	3
257.3628	1	11	3	370.1	1	1	0 0 3	4
260.6554	1	11	2	428.4	1	1	0 2 0	5
262.7839	1	11	1	395.6	1	1	1 0 0	6
266.4922	1	11	3	433.9	1	1	0 0 3	7
269.7348	1	12	3	641.5	1	1	3 1 1	1
272.0961	1	12	2	673.5	1	0	2 3 2	2
275.5384	1	12	3	551.8	1	1	2 3 2	3
278.648	1	12	2	617.1	1	0	3 1 3	4
281.1424	1	12	2	904.9	1	1	3 3 2	5
283.8196	1	12	2	681.9	1	1	1 1 2	6
286.9126	1	11	3	463.7	1	1	0 0 3	1
290.1054	1	11	3	420.3	1	1	0 0 3	2
292.234	1	11	1	505.3	1	1	1 0 0	3
295.8258	1	11	3	442.8	1	1	0 0 3	4
299.5507	1	12	3	1042.5	1	1	2 3 2	1
303.2756	1	12	1	723.5	1	1	3 1 3	2
305.6702	1	12	2	773.7	1	1	2 1 1	3
308.3309	1	12	2	664.2	1	1	2 1 1	4
311.6733	1	12	1	617.1	1	1	3 3 1	5
314.1011	1	12	3	691.2	1	1	1 3 1	6
316.6786	1	11	1	519.3	1	1	1 0 0	1
319.4723	1	11	1	447	1	1	1 0 0	2
321.7505	1	11	3	460	1	1	0 0 3	3
324.1451	1	11	3	465.1	1	1	0 0 3	4
326.4898	1	11	1	410.2	1	1	1 0 0	5
330.1981	1	11	1	462.3	1	1	1 0 0	6
333.5073	1	11	3	454	1	1	0 0 3	7
336.1347	1	11	2	419.9	1	1	0 2 0	8
338.8618	1	12	1	716.7	1	1	3 3 1	1
342.6366	1	12	3	649.1	1	1	1 3 1	2
346.4114	1	12	1	903.2	1	0	2 1 1	3
349.2051	1	12	2	820.7	1	0	3 1 3	4
352.2149	1	12	2	681.5	1	1	2 1 1	5
354.992	1	12	3	1101.2	1	1	1 3 1	6
357.769	1	12	1	968.5	1	1	2 1 2	7
361.2778	1	11	1	689.8	1	1	1 0 0	1
363.6058	1	11	3	407.2	1	1	0 0 3	2
365.5016	1	11	2	480.9	1	1	0 2 0	3
369.1766	1	11	3	401.1	1	1	0 0 3	4
372.8516	1	11	1	456.8	1	1	1 0 0	5
375.5289	1	12	1	1144.6	1	0	2 1 1	1
379.1873	1	12	1	651.8	1	1	2 2 1	2
382.8955	1	12	3	684.3	1	1	3 2 2	3
385.6726	1	11	2	589.3	1	1	0 2 0	1
389.4807	1	11	1	421.7	1	1	1 0 0	2
392.0914	1	11	2	459.4	1	1	0 2 0	3
394.1867	1	11	2	427.5	1	1	0 2 0	4
396.3485	1	11	2	365.2	1	1	0 2 0	5
398.7763	1	11	2	415.3	1	1	0 2 0	6
402.4181	1	11	2	364.8	1	1	0 2 0	7
405.5111	1	11	2	393.8	1	1	0 2 0	8
408.2715	1	12	3	714.1	1	1	1 3 1	1
411.2647	1	12	1	615.5	1	1	3 3 1	2
414.2579	1	12	2	660.7	1	1	1 1 2	3
417.933	1	12	2	620.4	1	1	3 3 2	4
421.4916	1	12	2	578	1	1	3 3 2	5
424.9837	1	12	2	750.1	1	1	2 1 1	6
427.3949	1	11	1	533.7	1	1	1 0 0	1
431.1863	1	11	3	382.7	1	1	0 0 3	2
433.9135	1	11	2	398	1	1	0 2 0	3
436.6573	1	11	1	484.6	1	1	1 0 0	4
439.5341	1	11	3	457.2	1	1	0 0 3	5
442.8932	1	12	3	1024.7	1	1	2 3 2	1
445.2545	1	12	1	624.8	1	1	3 3 1	2
448.414	1	12	2	738.4	1	1	2 3 3	3
452.272	1	11	1	451.8	1	1	1 0 0	1
455.9969	1	11	1	424.5	1	1	1 0 0	2
459.5555	1	11	1	349.8	1	1	1 0 0	3
461.7173	1	11	2	414.9	1	1	0 2 0	4
464.5941	1	12	2	797	1	1	2 3 3	1
466.8058	1	12	1	645.7	1	1	2 1 2	2
469.8489	1	12	3	803.7	1	1	3 2 2	3
472.8587	1	12	3	681.1	1	1	2 3 2	4
475.669	1	12	2	656.5	1	1	2 1 1	5
478.7953	1	12	2	659.8	1	1	1 1 2	6
480.824	1	12	1	537.6	1	1	3 3 1	7
484.233	1	11	3	493.6	1	1	0 0 3	1
487.7584	1	11	3	455.5	1	1	0 0 3	2
489.7871	1	11	1	422.1	1	1	1 0 0	3
491.9323	1	11	2	385.4	1	1	0 2 0	4
494.1107	1	11	2	667.1	1	1	0 2 0	5
496.3057	1	11	2	379.6	1	1	0 2 0	6
499.698	1	11	2	400.1	1	1	0 2 0	7
502.3088	1	12	3	732.1	1	1	2 3 2	1
505.9838	1	12	1	501.3	1	1	3 3 1	2
508.1123	1	12	2	749.4	1	0	3 3 1	3
510.0746	1	11	2	588.4	1	1	0 2 0	1
513.101	1	11	3	447.6	1	1	0 0 3	2
516.8093	1	11	3	498.8	1	1	0 0 3	3
519.1873	1	11	3	419.7	1	1	0 0 3	4
522.1306	1	11	2	433	1	1	0 2 0	5
524.2924	1	11	3	420.7	1	1	0 0 3	6
526.2713	1	12	1	1030	1	1	2 1 2	1
530.0793	1	12	2	634.2	1	1	2 3 3	2
533.8707	1	12	2	746.5	1	1	3 3 2	3
537.2797	1	12	1	703.6	1	1	2 1 2	4
540.0567	1	11	2	400.1	1	1	0 2 0	1
542.8671	1	11	1	500.8	1	1	1 0 0	2
546.4589	1	11	1	421.1	1	1	1 0 0	3
550.3169	1	11	2	439	1	1	0 2 0	4
554.1582	1	11	3	454.2	1	1	0 0 3	5
556.2867	1	11	2	438.3	1	1	0 2 0	6
558.6314	1	11	1	431.6	1	1	1 0 0	7
561.3419	1	11	1	407.4	1	1	1 0 0	8
563.3208	1	12	2	780.1	1	1	1 1 2	1
567.079	1	12	2	659.4	1	0	2 1 2	2
569.5899	1	12	2	679.7	1	0	3 2 2	3
572.8492	1	12	1	615.2	1	1	2 2 1	4
575.8092	1	12	3	717.7	1	1	3 1 1	5
579.5009	1	11	1	468.3	1	1	1 0 0	1
582.1282	1	11	2	548.3	1	1	0 2 0	2
585.3709	1	11	1	388.6	1	1	1 0 0	3
588.0149	1	11	1	383.6	1	1	1 0 0	4
591.823	1	11	2	493.3	1	1	0 2 0	5
594.0513	1	11	3	445.7	1	1	0 0 3	6
597.111	1	11	1	386.5	1	1	1 0 0	7
600.4368	1	11	3	420.9	1	1	0 0 3	8
602.6818	1	12	1	861.1	1	1	2 2 1	1
605.2426	1	12	3	699.2	1	1	1 3 1	2
607.3545	1	12	3	754.1	1	1	2 3 2	3
610.1815	1	12	1	568.1	1	0	1 1 2	4
612.443	1	12	3	626.5	1	1	1 3 1	5
614.9208	1	12	1	607.7	1	1	2 2 1	6
617.5481	1	12	3	845.9	1	0	2 1 1	7
621.14	1	11	3	606.1	1	1	0 0 3	1
623.1854	1	11	3	467.1	1	1	0 0 3	2
626.8604	1	11	3	420.3	1	1	0 0 3	3
629.388	1	11	2	446.9	1	1	0 2 0	4
632.0653	1	12	1	746.1	1	0	2 1 1	1
634.41	1	12	1	782.5	1	1	3 3 1	2
638.0518	1	12	3	652.8	1	1	3 2 2	3
640.463	1	12	1	763.8	1	1	3 1 3	4
643.5892	1	12	3	743.1	1	1	3 1 1	5
646.8984	1	12	1	913.4	1	1	2 1 2	6
649.3762	1	11	1	664	1	1	1 0 0	1
652.6022	1	11	3	483.2	1	1	0 0 3	2
656.1941	1	11	1	519.5	1	1	1 0 0	3
660.0354	1	12	3	968.4	1	1	3 2 2	1
662.7459	1	12	2	869	1	1	2 1 1	2
666.371	1	12	2	639	1	1	2 1 1	3
668.8987	1	12	2	613.3	1	1	2 1 1	4
671.4096	1	12	2	805.7	1	1	2 3 3	5
674.9849	1	11	1	470.5	1	1	1 0 0	1
677.6289	1	11	3	468.7	1	1	0 0 3	2
680.6554	1	11	1	462.7	1	1	1 0 0	3
684.1142	1	11	2	441.2	1	1	0 2 0	4
687.3569	1	11	1	373.1	1	1	1 0 0	5
690.3003	1	11	1	438.7	1	1	1 0 0	6
692.2292	1	12	2	846.4	1	1	2 3 3	1
695.4885	1	12	3	772.2	1	1	3 1 1	2
699.0305	1	12	2	580.2	1	0	2 1 2	3
702.2233	1	12	3	820.4	1	1	3 1 1	4
704.9671	1	11	2	526.8	1	1	0 2 0	1
707.2286	1	11	1	454.3	1	1	1 0 0	2
709.9891	1	11	3	395.8	1	1	0 0 3	3
712.3005	1	12	1	897.6	1	1	3 1 3	1
715.9589	1	12	1	744.4	1	1	3 1 3	2
718.3867	1	12	2	638	1	1	2 3 3	3
721.8456	1	12	3	960.2	1	1	2 3 2	4
724.0905	1	12	3	748.9	1	1	3 1 1	5
727.9651	1	12	1	611.8	1	1	2 2 1	6
730.7587	1	12	3	626.5	1	1	3 2 2	7
734.1178	1	12	2	657.5	1	1	1 1 2	8
737.1443	1	11	2	521.9	1	1	0 2 0	1
740.6863	1	11	2	467.8	1	1	0 2 0	2
743.9955	1	11	1	454.6	1	1	1 0 0	3
747.0552	1	11	3	415.4	1	1	0 0 3	4
750.5639	1	11	3	459.1	1	1	0 0 3	5
752.9253	1	11	1	367.5	1	1	1 0 0	6
755.8354	1	11	3	432.2	1	1	0 0 3	7
758.8286	1	12	3	874	1	1	2 3 2	1
761.6223	1	12	1	548.4	1	1	3 3 1	2
765.0977	1	12	2	589.1	1	1	2 1 1	3
768.1907	1	12	1	658.9	1	1	2 1 2	4
771.6496	1	12	2	634.4	1	1	1 1 2	5
774.2271	1	11	3	495.9	1	1	0 0 3	1
777.7358	1	11	3	414.4	1	1	0 0 3	2
780.7956	1	11	1	375	1	1	1 0 0	3
783.3398	1	11	1	416.7	1	1	1 0 0	4
786.9982	1	11	1	402.2	1	1	1 0 0	5
789.0602	1	12	1	659.9	1	1	2 2 1	1
791.804	1	12	2	616.5	1	1	2 1 1	2
795.3294	1	12	3	676.3	1	1	3 2 2	3
797.3082	1	12	1	651.3	1	1	2 1 2	4
799.786	1	11	2	459.9	1	1	0 2 0	1
803.5441	1	11	2	467.1	1	1	0 2 0	2
807.3522	1	11	1	434	1	1	1 0 0	3
809.9962	1	11	2	420.2	1	1	0 2 0	4
812.6901	1	11	2	405.5	1	1	0 2 0	5
816.3651	1	11	2	387.8	1	1	0 2 0	6
819.4249	1	12	1	742	1	1	3 3 1	1
822.6675	1	12	1	478	1	1	2 2 1	2
824.9623	1	12	3	763.7	1	1	3 1 1	3
827.1075	1	11	2	521.7	1	1	0 2 0	1
830.267	1	11	1	436.1	1	1	1 0 0	2
832.2126	1	11	3	404.6	1	1	0 0 3	3
834.524	1	11	1	386.9	1	1	1 0 0	4
837.7335	1	11	1	421.4	1	1	1 0 0	5
840.7433	1	11	3	381.2	1	1	0 0 3	6
843.9693	1	11	1	389.3	1	1	1 0 0	7
847.0125	1	12	1	710.8	1	1	2 1 2	1
849.7563	1	12	1	537.4	1	1	2 2 1	2
852.7661	1	12	3	520.1	1	0	2 3 3	3
856.3746	1	12	1	715.2	1	0	1 3 1	4
859.1517	1	12	3	652.4	1	1	3 1 1	5
862.0451	1	12	2	835.8	1	1	2 1 1	6
864.4896	1	12	1	838.2	1	1	3 3 1	7
867.699	1	12	1	694.7	1	1	2 2 1	8
