onset	duration	value	response	rt	good	TMS	seq
176.2974	1	81	n/a	n/a	1	0	0
176.4974	1	81	n/a	n/a	1	0	0
176.6974	1	81	n/a	n/a	1	0	0
176.8974	1	81	n/a	n/a	1	0	0
177.0974	1	81	n/a	n/a	1	0	0
177.2974	1	81	n/a	n/a	1	0	0
177.4974	1	81	n/a	n/a	1	0	0
177.6974	1	81	n/a	n/a	1	0	0
177.8974	1	81	n/a	n/a	1	0	0
178.0974	1	81	n/a	n/a	1	0	0
179.5118	1	10	n/a	n/a	1	51	1
180.7952	1	10	n/a	n/a	1	51	2
181.9284	1	10	n/a	n/a	1	51	3
183.1784	1	10	n/a	n/a	1	51	4
184.3116	1	10	n/a	n/a	1	51	5
185.4948	1	10	n/a	n/a	1	51	6
186.5782	1	10	n/a	n/a	1	51	7
187.6614	1	21	n/a	n/a	1	51	0
188.6946	1	10	n/a	n/a	1	51	1
189.878	1	10	n/a	n/a	1	51	2
191.1278	1	10	n/a	n/a	1	51	3
192.3612	1	10	n/a	n/a	1	51	4
193.4444	1	10	n/a	n/a	1	51	5
194.6944	1	10	n/a	n/a	1	51	6
195.8776	1	10	n/a	n/a	1	51	7
197.0608	1	21	n/a	n/a	1	51	0
198.1274	1	10	n/a	n/a	1	51	1
199.2108	1	10	n/a	n/a	1	51	2
200.394	1	10	n/a	n/a	1	51	3
201.6772	1	10	n/a	n/a	1	51	4
202.6316	1	81	n/a	n/a	1	0	0
202.8316	1	81	n/a	n/a	1	0	0
203.0316	1	81	n/a	n/a	1	0	0
203.2316	1	81	n/a	n/a	1	0	0
203.4316	1	81	n/a	n/a	1	0	0
203.6316	1	81	n/a	n/a	1	0	0
203.8316	1	81	n/a	n/a	1	0	0
204.0316	1	81	n/a	n/a	1	0	0
204.2316	1	81	n/a	n/a	1	0	0
204.4316	1	81	n/a	n/a	1	0	0
205.777	1	10	n/a	n/a	1	51	1
207.027	1	10	n/a	n/a	1	51	2
208.2102	1	10	n/a	n/a	1	51	3
209.3434	1	10	n/a	n/a	1	51	4
210.4268	1	10	n/a	n/a	1	51	5
211.4934	1	10	n/a	n/a	1	51	6
212.5932	1	10	n/a	n/a	1	51	7
213.6932	1	21	n/a	n/a	1	51	0
214.8098	1	10	n/a	n/a	1	51	1
215.943	1	10	n/a	n/a	1	51	2
217.2096	1	10	n/a	n/a	1	51	3
218.4762	1	21	n/a	n/a	1	51	0
219.6428	1	10	n/a	n/a	1	51	1
220.7594	1	10	n/a	n/a	1	51	2
221.8428	1	10	n/a	n/a	1	51	3
222.926	1	21	n/a	n/a	1	51	0
224.0092	1	10	n/a	n/a	1	51	1
225.1426	1	10	n/a	n/a	1	51	2
226.3424	1	10	n/a	n/a	1	51	3
227.5424	1	10	n/a	n/a	1	51	4
228.3268	1	81	n/a	n/a	1	0	0
228.5268	1	81	n/a	n/a	1	0	0
228.7268	1	81	n/a	n/a	1	0	0
228.9268	1	81	n/a	n/a	1	0	0
229.1268	1	81	n/a	n/a	1	0	0
229.3268	1	81	n/a	n/a	1	0	0
229.5268	1	81	n/a	n/a	1	0	0
229.7268	1	81	n/a	n/a	1	0	0
229.9268	1	81	n/a	n/a	1	0	0
230.1268	1	81	n/a	n/a	1	0	0
231.3256	1	10	n/a	n/a	1	51	1
232.5588	1	10	n/a	n/a	1	51	2
233.6588	1	10	n/a	n/a	1	51	3
234.892	1	10	n/a	n/a	1	51	4
236.0918	1	10	n/a	n/a	1	51	5
237.2752	1	10	n/a	n/a	1	51	6
238.4084	1	10	n/a	n/a	1	51	7
239.5416	1	21	n/a	n/a	1	51	0
240.8416	1	10	n/a	n/a	1	51	1
241.9916	1	10	n/a	n/a	1	51	2
243.1582	1	10	n/a	n/a	1	51	3
244.3414	1	10	n/a	n/a	1	51	4
245.5414	1	10	n/a	n/a	1	51	5
246.7412	1	21	n/a	n/a	1	51	0
247.9078	1	10	n/a	n/a	1	51	1
248.9412	1	10	n/a	n/a	1	51	2
250.191	1	10	n/a	n/a	1	51	3
251.3576	1	10	n/a	n/a	1	51	4
252.5576	1	10	n/a	n/a	1	51	5
253.7576	1	21	n/a	n/a	1	51	0
254.5192	1	81	n/a	n/a	1	0	0
254.7192	1	81	n/a	n/a	1	0	0
254.9192	1	81	n/a	n/a	1	0	0
255.1192	1	81	n/a	n/a	1	0	0
255.3192	1	81	n/a	n/a	1	0	0
255.5192	1	81	n/a	n/a	1	0	0
255.7192	1	81	n/a	n/a	1	0	0
255.9192	1	81	n/a	n/a	1	0	0
256.1192	1	81	n/a	n/a	1	0	0
256.3192	1	81	n/a	n/a	1	0	0
257.624	1	10	n/a	n/a	1	51	1
258.9406	1	10	n/a	n/a	1	51	2
260.0738	1	10	n/a	n/a	1	51	3
261.2072	1	21	n/a	n/a	1	51	0
262.2404	1	10	n/a	n/a	1	51	1
263.2736	1	21	n/a	n/a	1	51	0
264.457	1	10	n/a	n/a	1	51	1
265.7236	1	10	n/a	n/a	1	51	2
266.8234	1	10	n/a	n/a	1	51	3
268.0068	1	10	n/a	n/a	1	51	4
269.2234	1	10	n/a	n/a	1	51	5
270.3232	1	10	n/a	n/a	1	51	6
271.5398	1	10	n/a	n/a	1	51	7
272.7564	1	21	n/a	n/a	1	51	0
273.9564	1	10	n/a	n/a	1	51	1
275.223	1	10	n/a	n/a	1	51	2
