onset	duration	value	response	rt	good	Acu	estim	trial
0.0084	1	11	1	578.9	1	1	1 0 0	1
3.3509	1	11	3	373.3	1	1	0 0 3	2
6.3441	1	11	2	295.6	1	1	0 2 0	3
8.3063	1	11	2	310.9	1	1	0 2 0	4
10.2685	1	11	3	287	1	1	0 0 3	5
12.5301	1	11	3	356.3	1	1	0 0 3	6
15.6231	1	11	1	272	1	0	0 2 0	7
18.9157	1	11	3	336.3	1	1	0 0 3	8
21.41	1	12	1	362	1	0	3 3 2	1
24.9188	1	12	2	483.8	1	0	1 3 1	2
26.9309	1	12	2	631.4	1	0	3 1 3	3
29.1093	1	12	2	601.4	1	0	3 1 3	4
32.3021	1	11	1	333.1	1	1	1 0 0	1
34.7465	1	11	2	369.8	1	1	0 2 0	2
37.6234	1	11	1	383.3	1	1	1 0 0	3
40.866	1	11	3	297.8	1	1	0 0 3	4
44.1586	1	11	2	416.7	1	1	0 2 0	5
47.7172	1	11	3	336.9	1	1	0 0 3	6
49.8623	1	12	1	523.8	1	0	3 1 1	1
52.207	1	12	1	650.8	1	0	2 3 3	2
55.4331	1	12	2	582.7	1	0	3 1 3	3
59.1413	1	12	3	761.1	1	1	3 2 2	4
62.8829	1	12	1	758	1	0	2 3 2	5
66.1754	1	12	1	885.9	1	1	3 1 3	6
69.7174	1	12	3	976.3	1	1	3 2 2	7
73.4756	1	12	3	753.2	1	1	2 3 2	1
76.0697	1	12	1	747.4	1	1	2 1 2	2
79.8113	1	12	2	797.1	1	1	3 3 2	3
82.2557	1	11	3	753.8	1	1	0 0 3	1
84.3842	1	11	1	339.5	1	1	1 0 0	2
87.9928	1	12	3	592.6	1	1	1 3 1	1
91.7842	1	12	3	583.7	1	1	3 2 2	2
93.7963	1	12	3	1047.5	1	1	3 1 1	3
96.6066	1	12	1	721.5	1	1	3 1 3	4
98.652	1	12	1	687.3	1	1	2 1 2	5
102.3935	1	11	1	480.3	1	1	1 0 0	1
105.2371	1	11	3	511	1	1	0 0 3	2
107.7813	1	11	1	397.8	1	1	1 0 0	3
110.8577	1	11	2	376	1	1	0 2 0	4
114.3165	1	11	1	485.8	1	1	1 0 0	1
117.3597	1	11	2	420	1	1	0 2 0	2
119.8873	1	12	3	849	1	1	2 3 2	1
123.6288	1	12	1	637.8	1	1	3 3 1	2
126.5555	1	12	1	863	1	0	3 2 2	3
130.031	1	12	2	821.7	1	1	1 1 2	4
133.8557	1	12	3	866.7	1	0	3 3 2	5
136.0008	1	11	2	615.8	1	1	0 2 0	1
137.9631	1	11	2	633.1	1	1	0 2 0	2
140.4907	1	11	2	372.1	1	1	0 2 0	3
143.4174	1	11	3	404	1	1	0 0 3	4
145.6291	1	11	2	392	1	1	0 2 0	5
149.1212	1	11	2	403	1	1	0 2 0	6
151.8982	1	11	2	464.6	1	1	0 2 0	7
153.9602	1	11	2	379.1	1	1	0 2 0	8
157.2029	1	12	3	903.9	1	1	2 3 2	1
160.9444	1	12	1	656.7	1	1	2 2 1	2
164.1871	1	12	3	505.6	1	0	3 3 1	3
167.0639	1	12	1	629.6	1	1	2 2 1	4
169.5915	1	12	2	630	1	1	3 3 2	5
173.0005	1	12	2	614.2	1	1	1 1 2	6
174.9793	1	12	2	1074.4	1	1	2 1 1	7
177.64	1	11	3	568.3	1	1	0 0 3	1
181.0157	1	11	3	390.7	1	1	0 0 3	2
184.0255	1	11	3	412.2	1	1	0 0 3	3
186.6363	1	12	1	702.9	1	1	2 1 2	1
188.9478	1	12	2	717.1	1	1	3 3 2	2
191.625	1	12	2	506	1	1	3 3 2	3
194.6515	1	12	3	710.7	1	1	2 3 2	4
197.8942	1	12	2	598.7	1	0	3 1 3	5
201.4362	1	12	3	652	1	1	3 2 2	6
204.2631	1	11	1	426.1	1	1	1 0 0	1
207.9381	1	11	3	422.8	1	1	0 0 3	2
211.0644	1	11	1	436.1	1	1	1 0 0	3
213.5255	1	12	2	617.4	1	1	1 1 2	1
217.2837	1	12	1	578.5	1	1	2 2 1	2
220.8257	1	12	1	531.8	1	1	2 2 1	3
224.5173	1	12	3	884.3	1	1	2 3 2	4
226.8786	1	12	1	638.4	1	0	1 1 2	5
229.24	1	12	3	597	1	1	3 1 1	6
232.2997	1	12	3	673	1	1	1 3 1	7
235.7585	1	11	1	421.9	1	1	1 0 0	1
239.3005	1	11	1	463.5	1	1	1 0 0	2
241.3625	1	11	2	452.8	1	1	0 2 0	1
245.0542	1	11	1	424.8	1	1	1 0 0	2
248.6294	1	11	1	445.9	1	1	1 0 0	3
251.6226	1	11	2	387.2	1	1	0 2 0	4
254.8986	1	11	2	383.2	1	1	0 2 0	5
258.0082	1	12	3	620.8	1	1	1 3 1	1
260.8351	1	12	3	561.1	1	1	3 2 2	2
263.3461	1	12	3	576.1	1	0	3 3 1	3
265.3583	1	12	3	607.8	1	1	3 1 1	4
267.387	1	12	2	809.5	1	0	1 3 1	5
270.1641	1	12	1	547.3	1	1	2 2 1	6
273.706	1	11	1	464.6	1	1	1 0 0	1
276.8489	1	11	2	479.6	1	1	0 2 0	2
279.4098	1	11	1	432.8	1	1	1 0 0	3
283.1347	1	11	1	402.3	1	1	1 0 0	4
285.4295	1	11	3	452.4	1	1	0 0 3	5
288.772	1	11	2	415	1	1	0 2 0	6
292.2308	1	11	3	550.4	1	1	0 0 3	7
294.106	1	11	3	458.6	1	1	0 0 3	8
297.1031	1	12	1	705.8	1	0	2 1 1	1
300.4955	1	12	1	736.1	1	1	2 1 2	2
302.5242	1	12	3	782.8	1	1	2 3 2	3
306.3821	1	12	2	739.6	1	1	1 1 2	4
309.525	1	11	2	731.6	1	1	0 2 0	1
311.9529	1	11	3	447.2	1	1	0 0 3	2
313.8486	1	11	2	453	1	1	0 2 0	3
316.6589	1	11	1	353.9	1	1	1 0 0	4
320.1842	1	11	1	470	1	1	1 0 0	5
323.9923	1	11	2	433.6	1	1	0 2 0	6
327.6174	1	11	1	453.7	1	1	1 0 0	7
331.176	1	12	2	782.9	1	1	3 3 2	1
333.7203	1	12	3	711.6	1	1	3 2 2	2
336.2479	1	12	1	487.9	1	1	3 3 1	3
338.26	1	12	1	622.2	1	1	3 3 1	1
342.1013	1	12	1	555.7	1	1	2 2 1	2
345.4937	1	11	2	474.2	1	1	0 2 0	1
347.722	1	11	2	437.6	1	1	0 2 0	2
351.1143	1	11	3	384.3	1	1	0 0 3	3
353.4091	1	11	1	300.3	1	1	1 0 0	4
355.5044	1	11	3	348.7	1	1	0 0 3	5
358.6306	1	11	2	491.4	1	1	0 2 0	6
361.4077	1	11	3	477.4	1	1	0 0 3	7
364.6171	1	11	2	378.9	1	1	0 2 0	8
367.1281	1	12	2	801.5	1	1	2 3 3	1
370.986	1	12	3	795.2	1	1	3 1 1	2
374.8273	1	12	3	517.5	1	1	3 1 1	3
377.6875	1	12	3	841.9	1	1	2 3 2	4
379.7661	1	11	2	435.5	1	1	0 2 0	1
383.2749	1	11	3	408.9	1	1	0 0 3	2
385.9355	1	11	2	448.7	1	1	0 2 0	3
388.1638	1	11	2	364.9	1	1	0 2 0	4
391.1737	1	11	3	401.6	1	1	0 0 3	5
393.7179	1	11	2	432.4	1	1	0 2 0	6
396.3453	1	12	2	849.8	1	1	2 3 3	1
398.8064	1	12	3	592.4	1	1	3 2 2	2
401.3008	1	12	1	737.4	1	1	2 1 2	3
405.1587	1	12	3	677.9	1	1	3 1 1	4
408.7672	1	12	1	728.1	1	1	3 3 1	5
411.4112	1	11	1	484.8	1	1	1 0 0	1
414.7703	1	11	2	344.8	1	1	0 2 0	2
418.3456	1	12	3	763.1	1	1	3 2 2	1
422.1536	1	12	3	607.9	1	1	3 1 1	2
424.3154	1	12	3	635.3	1	1	3 2 2	3
427.7077	1	12	2	603.2	1	0	2 3 2	4
430.5347	1	12	1	635.6	1	1	2 2 1	5
433.9436	1	12	3	624	1	1	3 1 1	6
437.3027	1	12	1	788.1	1	1	3 3 1	7
440.8114	1	12	3	823.8	1	1	2 3 2	8
444.2869	1	11	2	525	1	1	0 2 0	1
446.7812	1	11	3	415.6	1	1	0 0 3	2
