onset	duration	value	response	rt	good	Acu	estim	trial
164.8253	1	11	1	419.8	1	1	1 0 0	7
167.4194	1	12	1	498.7	1	1	3 1 3	1
169.2985	1	12	2	667.2	1	0	3 1 1	2
173.1231	1	12	2	596.1	1	1	3 3 2	3
175.1353	1	12	2	615.5	1	1	2 3 3	4
178.1618	1	12	1	480.6	1	1	3 1 3	5
180.7226	1	12	2	398.7	1	0	2 1 2	6
182.6516	1	12	3	598.4	1	1	1 3 1	7
185.3788	1	12	2	683.3	1	1	2 1 1	8
187.8898	1	11	2	489.3	1	1	0 2 0	1
191.0992	1	11	1	430.6	1	1	1 0 0	2
193.9594	1	11	1	423.1	1	1	1 0 0	3
197.0191	1	11	1	404.1	1	1	1 0 0	4
199.1476	1	11	3	436.5	1	1	0 0 3	5
202.0577	1	12	2	465.5	1	0	1 3 1	1
204.1862	1	12	2	536.7	1	0	1 3 1	2
207.6617	1	12	2	617.3	1	1	2 1 1	3
210.921	1	12	2	898.5	1	1	2 3 3	4
213.7812	1	12	2	701.5	1	1	2 3 3	5
215.7434	1	12	3	660.6	1	1	1 3 1	6
219.5016	1	12	3	615	1	1	1 3 1	7
222.3784	1	12	2	572.7	1	1	1 1 2	8
225.2719	1	11	2	481.5	1	1	0 2 0	1
227.8826	1	11	2	457.1	1	1	0 2 0	2
229.795	1	11	1	532.9	1	1	1 0 0	3
232.6053	1	11	1	448.4	1	1	1 0 0	4
236.0309	1	11	3	443.6	1	1	0 0 3	5
238.8744	1	11	2	434.5	1	1	0 2 0	6
241.5517	1	11	1	435.4	1	1	1 0 0	7
245.2766	1	12	2	510.3	1	1	2 1 1	1
248.2698	1	12	3	515.1	1	0	3 3 1	2
250.4981	1	12	2	590.1	1	1	2 1 1	3
252.61	1	12	2	586.3	1	1	3 3 2	4
255.1709	1	11	3	503.9	1	1	0 0 3	1
257.5821	1	11	2	469.5	1	1	0 2 0	2
260.9578	1	11	2	434.9	1	1	0 2 0	3
264.4998	1	12	3	646.5	1	1	3 2 2	1
267.6261	1	12	2	608.9	1	1	3 3 2	2
269.9874	1	12	3	561.7	1	1	3 1 1	3
272.7977	1	12	2	575.6	1	0	3 1 3	4
275.924	1	12	2	684.2	1	1	1 1 2	5
279.1999	1	12	3	492	1	1	1 3 1	6
282.2264	1	11	1	469.2	1	1	1 0 0	1
284.6542	1	11	1	426.4	1	1	1 0 0	2
288.0299	1	11	2	411.7	1	1	0 2 0	3
290.0254	1	11	2	453.5	1	1	0 2 0	4
292.9521	1	12	3	542.6	1	1	3 1 1	1
296.7435	1	12	3	605.9	1	1	3 1 1	2
298.9053	1	12	1	606.8	1	1	2 1 2	3
301.4163	1	11	2	443.6	1	1	0 2 0	1
303.4949	1	11	2	439.5	1	1	0 2 0	2
307.3529	1	11	3	356.3	1	1	0 0 3	3
311.1609	1	11	2	404.9	1	1	0 2 0	4
314.071	1	11	1	381.5	1	1	1 0 0	5
316.4323	1	11	3	400.9	1	1	0 0 3	6
319.9411	1	12	3	588.6	1	0	3 3 1	1
322.3523	1	12	1	610.3	1	1	3 1 3	2
325.9774	1	12	3	628.6	1	1	1 3 1	3
328.056	1	12	3	470.4	1	1	1 3 1	4
331.1823	1	12	1	490.8	1	1	3 1 3	5
334.3917	1	12	3	609.3	1	1	3 1 1	6
338.0834	1	12	3	461	1	1	3 1 1	7
340.1121	1	11	1	550.8	1	0	0 0 3	1
343.5377	1	11	2	492.5	1	1	0 2 0	2
346.2482	1	11	3	451.2	1	1	0 0 3	3
349.757	1	11	2	474.7	1	1	0 2 0	4
353.3488	1	11	1	428.2	1	1	1 0 0	5
356.3088	1	11	3	410.8	1	1	0 0 3	6
359.7843	1	11	3	422.6	1	1	0 0 3	7
362.5613	1	11	2	475.9	1	1	0 2 0	8
365.5047	1	12	3	577.4	1	0	1 1 2	1
368.0489	1	12	1	670.2	1	1	2 1 2	2
371.0588	1	12	3	574	1	1	1 3 1	3
373.9855	1	12	2	633.8	1	1	1 1 2	4
376.7127	1	12	3	587	1	1	1 3 1	5
379.8223	1	11	3	536.2	1	1	0 0 3	1
383.2811	1	11	3	362.1	1	1	0 0 3	2
385.4762	1	11	2	440.7	1	1	0 2 0	3
388.3031	1	11	1	415.4	1	1	1 0 0	4
390.1822	1	11	3	474.6	1	1	0 0 3	5
393.7574	1	11	3	348.6	1	1	0 0 3	6
396.8172	1	11	3	387.5	1	1	0 0 3	7
399.7772	1	11	2	437.3	1	1	0 2 0	8
403.5021	1	12	3	634	1	1	3 1 1	1
405.3978	1	12	3	581.6	1	1	2 3 2	2
407.8755	1	12	2	713	1	1	3 3 2	3
410.0539	1	11	3	475	1	1	0 0 3	1
412.9973	1	11	3	375.1	1	1	0 0 3	2
416.7222	1	11	2	511.9	1	1	0 2 0	3
419.4992	1	11	1	466.1	1	1	1 0 0	4
421.6111	1	12	3	524	1	1	3 1 1	1
424.2718	1	12	2	676.7	1	1	2 3 3	2
426.9989	1	12	1	566.8	1	1	2 1 2	3
429.3602	1	12	3	583.2	1	1	1 3 1	4
431.4056	1	12	2	650.4	1	1	1 1 2	5
434.5319	1	12	3	613.4	1	1	3 2 2	6
437.8577	1	11	1	486	1	1	1 0 0	1
440.4352	1	11	2	461.8	1	1	0 2 0	2
442.7799	1	11	3	407.8	1	1	0 0 3	3
445.2576	1	11	3	415	1	1	0 0 3	4
449.1156	1	11	3	403.6	1	1	0 0 3	5
451.1111	1	11	3	454.5	1	1	0 0 3	6
453.6387	1	11	2	510.3	1	1	0 2 0	7
455.7838	1	12	2	773.1	1	1	1 1 2	1
458.1451	1	12	2	531.2	1	1	1 1 2	2
461.471	1	12	2	841.8	1	1	2 3 3	3
464.0651	1	12	3	897	1	1	2 3 2	4
467.3909	1	12	1	543.7	1	1	3 1 3	5
470.2178	1	11	1	422.1	1	1	1 0 0	1
473.3275	1	11	2	469.4	1	1	0 2 0	2
476.5202	1	11	3	460.5	1	1	0 0 3	3
479.4968	1	11	3	406.4	1	1	0 0 3	4
482.1908	1	11	1	418.8	1	1	1 0 0	5
484.8015	1	11	2	459.1	1	1	0 2 0	6
486.7139	1	11	1	502.2	1	1	1 0 0	7
488.7925	1	12	3	772.2	1	1	1 3 1	1
491.503	1	12	1	492.8	1	1	2 1 2	2
494.0307	1	12	3	539.4	1	1	3 2 2	3
496.4086	1	12	2	630.5	1	1	2 3 3	4
498.5537	1	11	3	452.6	1	1	0 0 3	1
501.0149	1	11	2	450.5	1	1	0 2 0	2
503.3762	1	11	3	429.1	1	1	0 0 3	3
505.671	1	11	2	408	1	1	0 2 0	4
507.8993	1	11	3	404.3	1	1	0 0 3	5
510.377	1	11	2	403.8	1	1	0 2 0	6
513.1208	1	11	3	406.2	1	1	0 0 3	7
515.2826	1	11	1	432	1	1	1 0 0	8
518.3257	1	12	2	562.8	1	1	2 3 3	1
521.0529	1	12	1	564.9	1	1	2 1 2	2
524.0627	1	12	3	489.7	1	0	3 3 2	3
527.1723	1	12	1	533.9	1	1	2 1 2	4
529.2344	1	12	1	496.4	1	1	2 1 2	5
532.61	1	12	2	640.1	1	1	3 3 2	6
536.152	1	11	3	373.9	1	1	0 0 3	1
539.1619	1	11	2	442.8	1	1	0 2 0	2
542.9866	1	11	3	401.9	1	1	0 0 3	3
546.5951	1	12	1	554.9	1	1	2 1 2	1
550.3699	1	12	1	562.6	1	1	3 3 1	2
553.729	1	12	1	503.4	1	0	1 3 1	3
556.0238	1	12	1	521.7	1	1	3 3 1	4
558.3685	1	12	2	727	1	0	1 3 1	5
562.11	1	11	2	471.6	1	1	0 2 0	1
565.1697	1	11	2	471.6	1	1	0 2 0	2
568.8947	1	11	3	462	1	1	0 0 3	3
572.6196	1	11	2	381.6	1	1	0 2 0	4
575.3467	1	11	2	458.2	1	1	0 2 0	5
578.8887	1	12	1	621.4	1	1	2 2 1	1
582.0815	1	12	1	428.4	1	1	2 2 1	2
585.5736	1	12	2	828.8	1	1	2 3 3	3
589.0491	1	12	1	507.5	1	1	3 1 3	4
592.1421	1	12	3	758.3	1	1	3 1 1	5
594.9524	1	12	1	547.1	1	1	2 1 2	6
596.898	1	12	3	577.1	1	1	2 3 2	7
599.2759	1	12	1	542.9	1	1	3 3 1	8
602.635	1	11	1	416.7	1	1	1 0 0	1
604.9631	1	11	2	436.6	1	1	0 2 0	2
608.3388	1	11	2	433.9	1	1	0 2 0	3
610.4839	1	11	2	426.4	1	1	0 2 0	4
613.0282	1	12	3	673.6	1	1	3 1 1	1
615.2398	1	12	3	670.6	1	1	2 3 2	2
618.549	1	12	3	578.4	1	1	3 1 1	3
621.0766	1	12	3	501.8	1	1	3 1 1	4
624.5687	1	12	1	529.8	1	1	2 2 1	5
628.1772	1	12	1	495.8	1	1	2 2 1	6
630.1727	1	11	2	458.5	1	1	0 2 0	1
632.5008	1	11	3	446.3	1	1	0 0 3	2
635.0118	1	11	1	457.4	1	1	1 0 0	3
638.587	1	11	3	385.3	1	1	0 0 3	4
641.231	1	11	2	472.7	1	1	0 2 0	5
644.5569	1	11	1	409.8	1	1	1 0 0	6
648.0157	1	11	3	408.3	1	1	0 0 3	7
650.3271	1	12	1	483.7	1	0	2 1 1	1
652.2894	1	12	2	594.9	1	1	1 1 2	2
655.5154	1	12	3	835.1	1	1	3 2 2	3
657.6439	1	11	2	444.8	1	1	0 2 0	1
660.2879	1	11	3	418.9	1	1	0 0 3	2
663.3311	1	11	3	354.4	1	1	0 0 3	3
666.0416	1	11	1	442.7	1	1	1 0 0	4
669.8496	1	12	2	486.8	1	0	1 3 1	1
671.895	1	12	1	612	1	1	2 1 2	2
674.2231	1	12	3	674	1	1	1 3 1	3
677.499	1	12	2	681.1	1	1	2 3 3	4
681.3071	1	12	1	560.4	1	1	2 2 1	5
684.2338	1	12	1	522.3	1	1	3 3 1	6
686.7115	1	12	3	696.7	1	1	3 1 1	7
690.1703	1	12	1	594.9	1	1	3 3 1	8
693.1137	1	11	2	458	1	1	0 2 0	1
695.2921	1	11	2	414.2	1	1	0 2 0	2
697.8197	1	11	1	440.7	1	1	1 0 0	3
700.7797	1	12	1	649.6	1	1	3 3 1	1
702.9914	1	12	3	894.9	1	1	2 3 2	2
705.6686	1	12	3	875.8	1	1	3 2 2	3
708.1464	1	12	1	507.6	1	1	2 2 1	4
711.256	1	12	1	451.7	1	0	2 1 1	5
713.6339	1	11	1	461.6	1	1	1 0 0	1
716.3944	1	11	1	454.5	1	1	1 0 0	2
718.9054	1	11	3	468.8	1	1	0 0 3	3
721.5826	1	11	2	440.8	1	1	0 2 0	4
724.1435	1	11	2	456.8	1	1	0 2 0	5
726.8873	1	11	3	398.5	1	1	0 0 3	6
730.396	1	12	2	607.1	1	1	2 1 1	1
732.774	1	12	2	483	1	1	2 1 1	2
734.8859	1	12	3	504	1	1	3 1 1	3
737.2805	1	12	2	786.3	1	1	2 3 3	4
741.1051	1	12	3	710.3	1	1	3 2 2	5
744.6471	1	12	2	579.4	1	1	2 3 3	6
747.1581	1	12	3	740.8	1	1	2 3 2	7
750.301	1	11	3	433.2	1	1	0 0 3	1
752.5626	1	11	1	438.2	1	1	1 0 0	2
754.6744	1	11	3	463.1	1	1	0 0 3	3
758.3994	1	12	2	451.7	1	0	3 2 2	1
760.5279	1	12	1	690	1	1	3 3 1	2
763.6541	1	12	2	667.6	1	1	2 3 3	3
766.8303	1	12	1	567.1	1	1	2 2 1	4
770.0397	1	12	1	641.6	1	1	3 1 3	5
773.2657	1	12	3	606.5	1	1	3 2 2	6
776.259	1	12	2	576	1	1	2 3 3	7
778.4706	1	12	1	543	1	1	3 1 3	8
781.996	1	11	1	463.6	1	1	1 0 0	1
785.5879	1	11	3	453.1	1	1	0 0 3	2
787.6997	1	11	2	481	1	1	0 2 0	3
791.2085	1	11	1	392.2	1	1	1 0 0	4
793.3703	1	11	3	490.5	1	1	0 0 3	5
796.0974	1	12	1	598.5	1	1	2 2 1	1
798.2758	1	12	1	611.8	1	1	3 3 1	2
801.0529	1	12	3	750.2	1	1	2 3 2	3
804.6281	1	12	3	617.1	1	1	1 3 1	4
808.1369	1	12	2	702.8	1	1	1 1 2	5
811.5624	1	12	2	795.6	1	1	2 3 3	6
814.2564	1	11	2	466.5	1	1	0 2 0	1
816.8505	1	11	1	438.6	1	1	1 0 0	2
819.0622	1	11	1	395.5	1	1	1 0 0	3
822.4545	1	11	2	437.1	1	1	0 2 0	4
825.4643	1	11	3	459.3	1	1	0 0 3	5
829.1394	1	11	1	437.6	1	1	1 0 0	6
831.0517	1	11	1	419.4	1	1	1 0 0	7
833.9784	1	12	2	453.4	1	1	2 1 1	1
837.3541	1	12	2	669.3	1	1	3 3 2	2
840.4139	1	12	2	831.1	1	0	3 2 2	3
842.6089	1	12	2	621.8	1	1	1 1 2	4
