onset	duration	value	response	rt	good	TMS	seq
114.5224	1	81	n/a	n/a	1	0	0
114.7224	1	81	n/a	n/a	1	0	0
114.9224	1	81	n/a	n/a	1	0	0
115.1224	1	81	n/a	n/a	1	0	0
115.3224	1	81	n/a	n/a	1	0	0
115.5224	1	81	n/a	n/a	1	0	0
115.7224	1	81	n/a	n/a	1	0	0
115.9224	1	81	n/a	n/a	1	0	0
116.1224	1	81	n/a	n/a	1	0	0
116.3224	1	81	n/a	n/a	1	0	0
117.5994	1	10	467.8	467.8	1	51	1
118.6494	1	10	329.9	329.9	1	51	2
119.816	1	10	267.3	267.3	1	51	3
120.9826	1	21	-99	-99	1	51	0
122.0158	1	10	243.3	243.3	1	51	1
123.1824	1	10	244.7	244.7	1	51	2
124.4158	1	10	291.5	291.5	1	51	3
125.6824	1	10	336.8	336.8	1	51	4
126.9322	1	10	302.9	302.9	1	51	5
128.0988	1	10	272.3	272.3	1	51	6
129.3654	1	10	333.7	333.7	1	51	7
130.632	1	21	251	251	1	51	0
131.882	1	10	297	297	1	51	1
133.082	1	10	249.1	249.1	1	51	2
134.3484	1	10	278.5	278.5	1	51	3
135.4152	1	10	299.8	299.8	1	51	4
136.4984	1	10	288.5	288.5	1	51	5
137.5816	1	21	-99	-99	1	51	0
138.715	1	10	247.9	247.9	1	51	1
139.8482	1	21	-99	-99	1	51	0
140.9038	1	81	n/a	n/a	1	0	0
141.1038	1	81	n/a	n/a	1	0	0
141.3038	1	81	n/a	n/a	1	0	0
141.5038	1	81	n/a	n/a	1	0	0
141.7038	1	81	n/a	n/a	1	0	0
141.9038	1	81	n/a	n/a	1	0	0
142.1038	1	81	n/a	n/a	1	0	0
142.3038	1	81	n/a	n/a	1	0	0
142.5038	1	81	n/a	n/a	1	0	0
142.7038	1	81	n/a	n/a	1	0	0
144.048	1	10	418.8	418.8	1	51	1
145.2146	1	10	276.2	276.2	1	51	2
146.4478	1	10	242.9	242.9	1	51	3
147.631	1	10	227.7	227.7	1	51	4
148.731	1	10	247.7	247.7	1	51	5
149.831	1	21	-99	-99	1	51	0
151.0142	1	10	300.4	300.4	1	51	1
152.1974	1	21	269.1	269.1	1	51	0
153.264	1	10	274.5	274.5	1	51	1
154.4306	1	10	307.8	307.8	1	51	2
155.4806	1	10	297.9	297.9	1	51	3
156.7638	1	10	310.6	310.6	1	51	4
157.8638	1	10	282.6	282.6	1	51	5
158.9638	1	21	-99	-99	1	51	0
160.1136	1	10	288.7	288.7	1	51	1
161.2636	1	21	-99	-99	1	51	0
162.3136	1	10	312.9	312.9	1	51	1
163.4968	1	10	265.5	265.5	1	51	2
164.78	1	10	262.2	262.2	1	51	3
166.0634	1	10	243	243	1	51	4
167.0408	1	81	n/a	n/a	1	0	0
167.2408	1	81	n/a	n/a	1	0	0
167.4408	1	81	n/a	n/a	1	0	0
167.6408	1	81	n/a	n/a	1	0	0
167.8408	1	81	n/a	n/a	1	0	0
168.0408	1	81	n/a	n/a	1	0	0
168.2408	1	81	n/a	n/a	1	0	0
