onset	duration	value	response	rt	good	TMS	seq
79.4036	1	81	n/a	n/a	1	0	0
79.6036	1	81	n/a	n/a	1	0	0
79.8036	1	81	n/a	n/a	1	0	0
80.0036	1	81	n/a	n/a	1	0	0
80.2036	1	81	n/a	n/a	1	0	0
80.4036	1	81	n/a	n/a	1	0	0
80.6036	1	81	n/a	n/a	1	0	0
80.8036	1	81	n/a	n/a	1	0	0
81.0036	1	81	n/a	n/a	1	0	0
81.2036	1	81	n/a	n/a	1	0	0
82.5642	1	10	n/a	n/a	1	51	1
83.7308	1	10	n/a	n/a	1	51	2
84.8808	1	10	n/a	n/a	1	51	3
86.0308	1	21	n/a	n/a	1	51	0
87.1806	1	10	n/a	n/a	1	51	1
88.2306	1	10	n/a	n/a	1	51	2
89.2806	1	10	n/a	n/a	1	51	3
90.3304	1	21	n/a	n/a	1	51	0
91.4638	1	10	n/a	n/a	1	51	1
92.697	1	10	n/a	n/a	1	51	2
93.9802	1	10	n/a	n/a	1	51	3
95.1636	1	10	n/a	n/a	1	51	4
96.2634	1	10	n/a	n/a	1	51	5
97.3634	1	21	n/a	n/a	1	51	0
98.5634	1	10	n/a	n/a	1	51	1
99.7632	1	21	n/a	n/a	1	51	0
100.9132	1	10	n/a	n/a	1	51	1
102.2298	1	10	n/a	n/a	1	51	2
103.4296	1	10	n/a	n/a	1	51	3
104.613	1	10	n/a	n/a	1	51	4
105.3644	1	81	n/a	n/a	1	0	0
105.5644	1	81	n/a	n/a	1	0	0
105.7644	1	81	n/a	n/a	1	0	0
105.9644	1	81	n/a	n/a	1	0	0
106.1644	1	81	n/a	n/a	1	0	0
106.3644	1	81	n/a	n/a	1	0	0
106.5644	1	81	n/a	n/a	1	0	0
106.7644	1	81	n/a	n/a	1	0	0
106.9644	1	81	n/a	n/a	1	0	0
107.1644	1	81	n/a	n/a	1	0	0
108.4294	1	10	n/a	n/a	1	51	1
109.4626	1	10	n/a	n/a	1	51	2
110.7792	1	10	n/a	n/a	1	51	3
112.0958	1	21	n/a	n/a	1	51	0
113.4124	1	10	n/a	n/a	1	51	1
114.729	1	21	n/a	n/a	1	51	0
115.9456	1	10	n/a	n/a	1	51	1
117.1622	1	21	n/a	n/a	1	51	0
118.3622	1	10	n/a	n/a	1	51	1
119.512	1	10	n/a	n/a	1	51	2
120.6454	1	10	n/a	n/a	1	51	3
121.8952	1	10	n/a	n/a	1	51	4
123.1618	1	10	n/a	n/a	1	51	5
124.4284	1	21	n/a	n/a	1	51	0
125.5284	1	10	n/a	n/a	1	51	1
126.6784	1	10	n/a	n/a	1	51	2
127.8616	1	10	n/a	n/a	1	51	3
129.0448	1	21	n/a	n/a	1	51	0
130.1448	1	10	n/a	n/a	1	51	1
131.3448	1	10	n/a	n/a	1	51	2
132.2712	1	81	n/a	n/a	1	0	0
132.4712	1	81	n/a	n/a	1	0	0
132.6712	1	81	n/a	n/a	1	0	0
132.8712	1	81	n/a	n/a	1	0	0
133.0712	1	81	n/a	n/a	1	0	0
133.2712	1	81	n/a	n/a	1	0	0
133.4712	1	81	n/a	n/a	1	0	0
133.6712	1	81	n/a	n/a	1	0	0
133.8712	1	81	n/a	n/a	1	0	0
134.0712	1	81	n/a	n/a	1	0	0
135.3112	1	10	n/a	n/a	1	51	1
136.4444	1	10	n/a	n/a	1	51	2
137.5276	1	10	n/a	n/a	1	51	3
138.8442	1	10	n/a	n/a	1	51	4
139.9108	1	10	n/a	n/a	1	51	5
140.9774	1	21	n/a	n/a	1	51	0
142.294	1	10	n/a	n/a	1	51	1
143.344	1	10	n/a	n/a	1	51	2
144.444	1	10	n/a	n/a	1	51	3
145.7438	1	10	n/a	n/a	1	51	4
146.9772	1	10	n/a	n/a	1	51	5
148.1438	1	10	n/a	n/a	1	51	6
149.227	1	10	n/a	n/a	1	51	7
150.3102	1	21	n/a	n/a	1	51	0
151.5602	1	10	n/a	n/a	1	51	1
152.6768	1	10	n/a	n/a	1	51	2
153.9268	1	10	n/a	n/a	1	51	3
155.1766	1	21	n/a	n/a	1	51	0
156.3432	1	10	n/a	n/a	1	51	1
157.6266	1	10	n/a	n/a	1	51	2
158.365	1	81	n/a	n/a	1	0	0
158.565	1	81	n/a	n/a	1	0	0
158.765	1	81	n/a	n/a	1	0	0
158.965	1	81	n/a	n/a	1	0	0
159.165	1	81	n/a	n/a	1	0	0
159.365	1	81	n/a	n/a	1	0	0
159.565	1	81	n/a	n/a	1	0	0
159.765	1	81	n/a	n/a	1	0	0
159.965	1	81	n/a	n/a	1	0	0
160.165	1	81	n/a	n/a	1	0	0
161.3262	1	10	n/a	n/a	1	51	1
162.4596	1	10	n/a	n/a	1	51	2
163.5762	1	10	n/a	n/a	1	51	3
164.676	1	10	n/a	n/a	1	51	4
165.726	1	10	n/a	n/a	1	51	5
166.776	1	21	n/a	n/a	1	51	0
167.8258	1	10	n/a	n/a	1	51	1
168.9592	1	10	n/a	n/a	1	51	2
170.1924	1	10	n/a	n/a	1	51	3
171.2924	1	10	n/a	n/a	1	51	4
172.4756	1	10	n/a	n/a	1	51	5
173.6588	1	21	n/a	n/a	1	51	0
174.8588	1	10	n/a	n/a	1	51	1
176.042	1	10	n/a	n/a	1	51	2
177.2754	1	10	n/a	n/a	1	51	3
178.3086	1	10	n/a	n/a	1	51	4
179.5252	1	10	n/a	n/a	1	51	5
180.6252	1	10	n/a	n/a	1	51	6
181.825	1	10	n/a	n/a	1	51	7
183.025	1	21	n/a	n/a	1	51	0
183.9336	1	81	n/a	n/a	1	0	0
184.1336	1	81	n/a	n/a	1	0	0
184.3336	1	81	n/a	n/a	1	0	0
184.5336	1	81	n/a	n/a	1	0	0
184.7336	1	81	n/a	n/a	1	0	0
184.9336	1	81	n/a	n/a	1	0	0
185.1336	1	81	n/a	n/a	1	0	0
185.3336	1	81	n/a	n/a	1	0	0
185.5336	1	81	n/a	n/a	1	0	0
185.7336	1	81	n/a	n/a	1	0	0
