onset	duration	value	response	rt	good	Acu	estim	trial
519.0776	1	11	1	562.4	1	1	1 0 0	1
521.9746	1	11	2	425.8	1	1	0 2 0	2
525.0879	1	11	3	380.3	1	1	0 0 3	3
527.0692	1	11	2	447.4	1	1	0 2 0	4
529.8829	1	11	1	398	1	1	1 0 0	5
533.3292	1	11	2	400	1	1	0 2 0	6
536.1762	1	11	1	506.5	1	1	1 0 0	7
539.5393	1	11	2	428.3	1	1	0 2 0	8
542.3031	1	12	2	676.2	1	1	2 1 1	1
544.7338	1	12	1	779.6	1	1	2 2 1	2
546.7317	1	12	3	824.3	1	1	3 2 2	3
548.6131	1	12	3	1037.3	1	0	3 3 2	4
550.6942	1	11	3	614.3	1	1	0 0 3	1
554.1739	1	11	2	485.6	1	1	0 2 0	2
557.1707	1	11	1	500.4	1	1	1 0 0	3
560.7169	1	12	2	794.8	1	1	2 1 1	1
564.4963	1	12	1	663	1	1	2 2 1	2
567.926	1	12	1	918.7	1	1	3 1 3	3
571.0727	1	12	3	875.8	1	1	2 3 2	4
573.7032	1	12	1	843.4	1	1	2 2 1	5
576.8832	1	11	3	625.5	1	1	0 0 3	1
580.0798	1	11	2	382	1	1	0 2 0	2
582.6105	1	11	1	428.6	1	1	1 0 0	3
584.625	1	11	2	429.5	1	1	0 2 0	4
586.9226	1	11	2	387.6	1	1	0 2 0	5
589.0204	1	11	1	445.4	1	1	1 0 0	6
591.6842	1	11	3	404.8	1	1	0 0 3	7
594.3148	1	11	2	333.3	1	1	0 2 0	8
596.4791	1	12	2	874.3	1	1	2 3 3	1
599.4593	1	12	3	609.8	1	1	3 2 2	2
602.8058	1	12	3	507	1	1	3 1 1	3
605.8525	1	12	2	507.7	1	0	3 2 2	4
609.5486	1	12	1	623.8	1	1	3 3 1	5
612.7619	1	11	1	538.6	1	1	1 0 0	1
615.4591	1	11	2	335.6	1	1	0 2 0	2
617.8066	1	11	3	398.2	1	1	0 0 3	3
620.5037	1	11	3	367.3	1	1	0 0 3	4
622.7514	1	11	2	369.3	1	1	0 2 0	5
626.0312	1	11	2	355.5	1	1	0 2 0	6
628.7117	1	11	1	413	1	1	1 0 0	7
632.4245	1	12	2	720.4	1	1	3 3 2	1
636.0207	1	12	1	594.4	1	1	3 3 1	2
638.7345	1	12	2	625.9	1	1	2 1 1	3
641.9644	1	11	2	489.9	1	1	0 2 0	1
644.1954	1	11	2	437.2	1	1	0 2 0	2
647.3587	1	11	3	436	1	1	0 0 3	3
650.9382	1	11	1	433.7	1	1	1 0 0	4
653.702	1	11	3	400.5	1	1	0 0 3	5
655.9829	1	11	1	387.1	1	1	1 0 0	6
659.2128	1	12	3	671.6	1	1	3 1 1	1
661.7934	1	12	1	729	1	1	2 2 1	2
663.7413	1	12	3	685.4	1	1	2 3 2	3
666.9879	1	12	2	648	1	1	3 3 2	4
669.5186	1	11	3	629.3	1	1	0 0 3	1
673.0482	1	11	2	359.6	1	1	0 2 0	2
675.712	1	11	2	467.1	1	1	0 2 0	3
678.7754	1	11	3	444.2	1	1	0 0 3	4
681.8555	1	12	3	661.3	1	1	3 1 1	1
685.5183	1	12	1	915.3	1	1	3 3 1	2
688.8481	1	12	3	729.5	1	1	1 3 1	3
690.7794	1	11	1	538.1	1	1	1 0 0	1
693.5432	1	11	2	382.4	1	1	0 2 0	2
696.3902	1	11	1	397.9	1	1	1 0 0	3
699.7533	1	11	3	437	1	1	0 0 3	4
703.1497	1	11	3	402.7	1	1	0 0 3	5
705.98	1	12	1	716.2	1	1	3 1 3	1
709.493	1	12	2	605.2	1	1	2 3 3	2
711.8904	1	12	3	582.7	1	1	3 2 2	3
715.42	1	12	3	1068.1	1	1	1 3 1	4
719.0329	1	12	2	569.9	1	1	2 1 1	5
722.6957	1	12	3	648.8	1	1	3 1 1	6
724.577	1	12	3	870.8	1	1	3 2 2	7
727.2242	1	11	1	520.6	1	1	1 0 0	1
729.322	1	11	1	438.1	1	1	1 0 0	2
732.9182	1	11	3	362.2	1	1	0 0 3	3
735.3157	1	11	3	386.7	1	1	0 0 3	4
738.7287	1	11	3	357.7	1	1	0 0 3	5
741.6423	1	11	1	365.8	1	1	1 0 0	6
744.123	1	11	2	361.9	1	1	0 2 0	7
746.6703	1	11	2	335	1	1	0 2 0	8
749.1843	1	12	2	514.3	1	0	3 2 2	1
752.0813	1	12	3	676.8	1	1	3 1 1	2
755.0115	1	12	2	760.4	1	0	3 1 3	3
757.5588	1	12	1	775.2	1	1	3 3 1	4
760.6223	1	12	2	553	1	1	1 1 2	5
762.7533	1	12	3	680.7	1	1	2 3 2	6
764.6513	1	11	3	575	1	1	0 0 3	1
768.131	1	11	2	385	1	1	0 2 0	2
770.0456	1	11	2	425.2	1	1	0 2 0	3
772.5929	1	11	3	386.9	1	1	0 0 3	4
776.339	1	11	2	336.1	1	1	0 2 0	5
779.2026	1	12	3	499.2	1	1	3 1 1	1
781.2171	1	12	1	818.5	1	1	3 1 3	2
784.8633	1	12	1	966.9	1	1	2 2 1	3
787.4605	1	12	1	848.6	1	1	3 1 3	4
790.6405	1	12	1	691.5	1	1	3 3 1	5
793.8538	1	12	2	645.2	1	1	2 3 3	6
796.451	1	12	3	933.5	1	1	1 3 1	7
798.9151	1	12	2	707	1	1	1 1 2	8
801.8453	1	11	1	531.2	1	1	1 0 0	1
804.6757	1	11	2	407.1	1	1	0 2 0	2
806.9066	1	11	2	69.3	1	0	0 0 3	3
810.3197	1	11	1	476	1	1	1 0 0	4
813.2	1	11	1	410	1	1	1 0 0	5
816.5298	1	11	1	408.4	1	1	1 0 0	6
818.8773	1	12	3	628.8	1	0	3 1 3	1
820.7753	1	12	3	971.7	1	1	3 2 2	2
824.4881	1	12	3	582.1	1	1	2 3 2	3
827.2185	1	12	2	527.8	1	1	2 1 1	4
829.5827	1	12	3	609.6	1	1	3 2 2	5
831.747	1	12	2	625.8	1	1	2 3 3	6
835.6096	1	12	3	626.9	1	0	3 1 3	7
839.1059	1	11	3	507.7	1	1	0 0 3	1
842.9186	1	11	2	377.6	1	1	0 2 0	2
845.2494	1	11	3	347.4	1	1	0 0 3	3
847.5304	1	11	3	469.5	1	1	0 0 3	4
849.6781	1	12	2	859.7	1	0	2 1 2	1
852.6583	1	12	1	692	1	1	2 2 1	2
855.5552	1	12	2	906.7	1	1	2 1 1	3
