onset	duration	value	response	rt	good	TMS	delta	fixed	seq
129.2452	1	10	n/a	n/a	1	51	0.1	0	3
130.3784	1	10	n/a	n/a	1	51	-0.1	0	4
131.645	1	10	n/a	n/a	1	51	0	0	5
132.8782	1	10	n/a	n/a	1	51	0	0	6
134.1616	1	10	n/a	n/a	1	51	0.1	0	7
135.4448	1	21	n/a	n/a	1	51	-2.9104e-11	0	0
136.7614	1	10	n/a	n/a	1	51	0	0	1
137.978	1	10	n/a	n/a	1	51	2.9104e-11	0	2
139.078	1	10	n/a	n/a	1	51	0	0	3
140.2946	1	10	n/a	n/a	1	51	0	0	4
141.5444	1	10	n/a	n/a	1	51	-0.1	0	5
142.7944	1	21	n/a	n/a	1	51	0.1	0	0
144.0776	1	10	n/a	n/a	1	51	-0.1	0	1
145.3276	1	10	n/a	n/a	1	51	0.1	0	2
146.6274	1	10	n/a	n/a	1	51	-0.1	0	3
147.9274	1	21	n/a	n/a	1	51	0	0	0
154.778	1	81	n/a	n/a	1	0	0	0	0
154.978	1	81	n/a	n/a	1	0	0	0	0
155.178	1	81	n/a	n/a	1	0	0	0	0
155.378	1	81	n/a	n/a	1	0	0	0	0
155.578	1	81	n/a	n/a	1	0	0	0	0
155.778	1	81	n/a	n/a	1	0	-0.1	0	0
155.978	1	81	n/a	n/a	1	0	0	0	0
156.178	1	81	n/a	n/a	1	0	0	0	0
156.378	1	81	n/a	n/a	1	0	0	0	0
156.578	1	81	n/a	n/a	1	0	0	0	0
157.7268	1	10	n/a	n/a	1	51	0.1	0	1
158.7768	1	21	n/a	n/a	1	51	0.1	0	0
159.86	1	10	n/a	n/a	1	51	-0.1	0	1
161.0266	1	10	n/a	n/a	1	51	0	0	2
162.2932	1	10	n/a	n/a	1	51	0	0	3
163.5264	1	10	n/a	n/a	1	51	-0.1	0	4
164.6764	1	10	n/a	n/a	1	51	0.1	0	5
165.993	1	10	n/a	n/a	1	51	2.9104e-11	0	6
167.1262	1	10	n/a	n/a	1	51	0	0	7
168.2596	1	21	n/a	n/a	1	51	0.1	0	0
169.5094	1	10	n/a	n/a	1	51	-0.1	0	1
170.5428	1	10	n/a	n/a	1	51	0.1	0	2
171.776	1	10	n/a	n/a	1	51	-0.1	0	3
172.876	1	10	n/a	n/a	1	51	0.1	0	4
173.9258	1	10	n/a	n/a	1	51	-0.2	0	5
174.9592	1	10	n/a	n/a	1	51	0.2	0	6
176.1258	1	10	n/a	n/a	1	51	-2.9104e-11	0	7
177.2924	1	21	n/a	n/a	1	51	0	0	0
178.5256	1	10	n/a	n/a	1	51	-0.1	0	1
179.6422	1	10	n/a	n/a	1	51	0	0	2
189.0716	1	81	n/a	n/a	1	0	0	0	0
189.2716	1	81	n/a	n/a	1	0	0	0	0
189.4716	1	81	n/a	n/a	1	0	0	0	0
189.6716	1	81	n/a	n/a	1	0	0	0	0
189.8716	1	81	n/a	n/a	1	0	0	0	0
190.0716	1	81	n/a	n/a	1	0	0	0	0
190.2716	1	81	n/a	n/a	1	0	0	0	0
190.4716	1	81	n/a	n/a	1	0	0	0	0
190.6716	1	81	n/a	n/a	1	0	0	0	0
190.8716	1	81	n/a	n/a	1	0	0	0	0
192.1914	1	10	n/a	n/a	1	51	-0.1	0	1
193.3248	1	10	n/a	n/a	1	51	0.2	0	2
194.5746	1	10	n/a	n/a	1	51	-0.2	0	3
195.8246	1	21	n/a	n/a	1	51	0.1	0	0
197.0578	1	10	n/a	n/a	1	51	-2.9104e-11	0	1
198.2078	1	10	n/a	n/a	1	51	0	0	2
199.4744	1	10	n/a	n/a	1	51	0	0	3
200.5742	1	10	n/a	n/a	1	51	-0.1	0	4
201.6242	1	10	n/a	n/a	1	51	0.1	0	5
202.6742	1	21	n/a	n/a	1	51	0	0	0
203.7408	1	10	n/a	n/a	1	51	-2.9104e-11	0	1
204.8074	1	10	n/a	n/a	1	51	0	0	2
206.0572	1	10	n/a	n/a	1	51	-0.1	0	3
207.3072	1	21	n/a	n/a	1	51	0	0	0
208.4572	1	10	n/a	n/a	1	51	0.1	0	1
209.6404	1	10	n/a	n/a	1	51	-0.1	0	2
210.8904	1	10	n/a	n/a	1	51	0.1	0	3
212.0236	1	10	n/a	n/a	1	51	17.7	0	4
213.3236	1	10	n/a	n/a	1	51	0.1	0	5
214.6234	1	21	n/a	n/a	1	51	-0.1	0	0
293.562	1	81	n/a	n/a	1	0	-17.8	0	0
293.762	1	81	n/a	n/a	1	0	0	0	0
293.962	1	81	n/a	n/a	1	0	0	0	0
294.162	1	81	n/a	n/a	1	0	0	0	0
294.362	1	81	n/a	n/a	1	0	0	0	0
294.562	1	81	n/a	n/a	1	0	0	0	0
294.762	1	81	n/a	n/a	1	0	0	0	0
294.962	1	81	n/a	n/a	1	0	0	0	0
295.162	1	81	n/a	n/a	1	0	0	0	0
295.362	1	81	n/a	n/a	1	0	0	0	0
296.752	1	10	n/a	n/a	1	50	0	0	1
298.0352	1	10	n/a	n/a	1	50	-0.1	0	2
299.2852	1	10	n/a	n/a	1	50	0.1	0	3
300.5018	1	10	n/a	n/a	1	50	0	0	4
301.785	1	10	n/a	n/a	1	50	0	0	5
303.085	1	10	n/a	n/a	1	50	0	0	6
304.3182	1	10	n/a	n/a	1	50	0	0	7
305.5514	1	21	n/a	n/a	1	50	-0.1	0	0
306.7346	1	10	n/a	n/a	1	50	-5.8208e-11	0	1
307.918	1	21	n/a	n/a	1	50	0.1	0	0
309.0678	1	10	n/a	n/a	1	50	-0.2	0	1
310.3178	1	10	n/a	n/a	1	50	0.1	0	2
311.551	1	10	n/a	n/a	1	50	0	0	3
312.7176	1	10	n/a	n/a	1	50	0	0	4
313.8842	1	10	n/a	n/a	1	50	5.8208e-11	0	5
315.0508	1	21	n/a	n/a	1	50	-5.8208e-11	0	0
316.3008	1	10	n/a	n/a	1	50	0	0	1
317.334	1	10	n/a	n/a	1	50	0	0	2
318.4006	1	10	n/a	n/a	1	50	0	0	3
319.4672	1	21	n/a	n/a	1	50	5.8208e-11	0	0
325.973	1	82	n/a	n/a	1	0	0	0	0
326.079	1	82	n/a	n/a	1	0	0	0	0
326.229	1	82	n/a	n/a	1	0	0	0	0
326.257	1	82	n/a	n/a	1	0	0	0	0
326.536	1	82	n/a	n/a	1	0	0	0	0
326.973	1	82	n/a	n/a	1	0	0	0	0
327.029	1	82	n/a	n/a	1	0	0	0	0
327.347	1	82	n/a	n/a	1	0	0	0	0
327.628	1	82	n/a	n/a	1	0	0	0	0
327.752	1	82	n/a	n/a	1	0	0	0	0
328.95	1	10	n/a	n/a	1	50	0	0	1
330.25	1	10	n/a	n/a	1	50	0	0	2
331.3998	1	10	n/a	n/a	1	50	-0.1	0	3
332.6998	1	10	n/a	n/a	1	50	0.1	0	4
333.7498	1	10	n/a	n/a	1	50	0	0	5
334.7996	1	21	n/a	n/a	1	50	-0.1	0	0
336.0496	1	10	n/a	n/a	1	50	0.1	0	1
337.1828	1	10	n/a	n/a	1	50	-0.1	0	2
338.4162	1	10	n/a	n/a	1	50	0.2	0	3
339.6994	1	10	n/a	n/a	1	50	17.6	0	4
340.866	1	10	n/a	n/a	1	50	-17.7	0	5
341.9826	1	10	n/a	n/a	1	50	0	0	6
343.0658	1	10	n/a	n/a	1	50	-0.1	0	7
344.1492	1	21	n/a	n/a	1	50	0.1	0	0
345.2658	1	10	n/a	n/a	1	50	0	0	1
346.399	1	10	n/a	n/a	1	50	0	0	2
347.5156	1	10	n/a	n/a	1	50	0	0	3
348.6322	1	21	n/a	n/a	1	50	0	0	0
349.7322	1	10	n/a	n/a	1	50	0	0	1
350.8988	1	10	n/a	n/a	1	50	0	0	2
357.8142	1	82	n/a	n/a	1	0	-0.1	0	0
357.8652	1	82	n/a	n/a	1	0	0	0	0
358.2532	1	82	n/a	n/a	1	0	0	0	0
358.5152	1	82	n/a	n/a	1	0	0	0	0
358.6922	1	82	n/a	n/a	1	0	0	0	0
358.8142	1	82	n/a	n/a	1	0	0	0	0
358.8462	1	82	n/a	n/a	1	0	0	0	0
359.0152	1	82	n/a	n/a	1	0	0	0	0
359.1472	1	82	n/a	n/a	1	0	0	0	0
359.5302	1	82	n/a	n/a	1	0	0	0	0
360.8648	1	10	n/a	n/a	1	50	0	0	1
362.048	1	10	n/a	n/a	1	50	0	0	2
363.2814	1	10	n/a	n/a	1	50	0.1	0	3
364.498	1	10	n/a	n/a	1	50	-5.8208e-11	0	4
365.7812	1	10	n/a	n/a	1	50	0	0	5
367.0644	1	21	n/a	n/a	1	50	-0.1	0	0
368.281	1	10	n/a	n/a	1	50	0	0	1
369.4976	1	21	n/a	n/a	1	50	-5.8208e-11	0	0
370.6642	1	10	n/a	n/a	1	50	5.8208e-11	0	1
371.8976	1	10	n/a	n/a	1	50	0.2	0	2
373.0474	1	10	n/a	n/a	1	50	-0.2	0	3
374.3806	1	10	n/a	n/a	1	50	17.7	0	4
375.3806	1	10	n/a	n/a	1	50	-17.7	0	5
376.5972	1	10	n/a	n/a	1	50	5.8208e-11	0	6
377.6972	1	10	n/a	n/a	1	50	0.1	0	7
378.7972	1	21	n/a	n/a	1	50	0.1	0	0
380.0804	1	10	n/a	n/a	1	50	-0.1	0	1
381.2636	1	10	n/a	n/a	1	50	-0.1	0	2
382.5468	1	10	n/a	n/a	1	50	5.8208e-11	0	3
383.8302	1	21	n/a	n/a	1	50	0.1	0	0
390.3628	1	81	n/a	n/a	1	0	-0.1	0	0
390.5628	1	81	n/a	n/a	1	0	0	0	0
390.7628	1	81	n/a	n/a	1	0	0	0	0
390.9628	1	81	n/a	n/a	1	0	0	0	0
391.1628	1	81	n/a	n/a	1	0	0	0	0
391.3628	1	81	n/a	n/a	1	0	0	0	0
391.5628	1	81	n/a	n/a	1	0	0	0	0
391.7628	1	81	n/a	n/a	1	0	0	0	0
391.9628	1	81	n/a	n/a	1	0	0	0	0
392.1628	1	81	n/a	n/a	1	0	0	0	0
393.4296	1	10	n/a	n/a	1	50	0.1	0	1
394.4962	1	10	n/a	n/a	1	50	0	0	2
395.5794	1	10	n/a	n/a	1	50	-0.1	0	3
396.6628	1	21	n/a	n/a	1	50	0.1	0	0
397.9292	1	10	n/a	n/a	1	50	-0.2	0	1
399.1292	1	10	n/a	n/a	1	50	0.1	0	2
400.3792	1	10	n/a	n/a	1	50	0.1	0	3
401.629	1	21	n/a	n/a	1	50	-0.2	0	0
402.7624	1	10	n/a	n/a	1	50	0.2	0	1
403.9956	1	10	n/a	n/a	1	50	-0.1	0	2
405.1456	1	10	n/a	n/a	1	50	0.1	0	3
406.4288	1	10	n/a	n/a	1	50	-0.1	0	4
407.5454	1	10	n/a	n/a	1	50	0	0	5
408.662	1	21	n/a	n/a	1	50	0	0	0
409.6952	1	10	n/a	n/a	1	50	-0.1	0	1
410.7286	1	21	n/a	n/a	1	50	0.2	0	0
411.8784	1	10	n/a	n/a	1	50	-0.2	0	1
413.0284	1	10	n/a	n/a	1	50	0.1	0	2
414.2784	1	10	n/a	n/a	1	50	0.1	0	3
415.445	1	10	n/a	n/a	1	50	-5.8208e-11	0	4
424.4654	1	82	n/a	n/a	1	0	-0.1	0	0
424.5454	1	82	n/a	n/a	1	0	0	0	0
424.7124	1	82	n/a	n/a	1	0	0	0	0
424.9064	1	82	n/a	n/a	1	0	0	0	0
425.2764	1	82	n/a	n/a	1	0	0	0	0
425.4654	1	82	n/a	n/a	1	0	-0.1	0	0
425.8434	1	82	n/a	n/a	1	0	0	0	0
425.9644	1	82	n/a	n/a	1	0	0	0	0
426.2354	1	82	n/a	n/a	1	0	0	0	0
426.3874	1	82	n/a	n/a	1	0	0	0	0
427.4108	1	10	n/a	n/a	1	50	-5.8208e-11	0	1
428.6442	1	10	n/a	n/a	1	50	0.1	0	2
429.9108	1	10	n/a	n/a	1	50	0	0	3
430.9774	1	10	n/a	n/a	1	50	1.1	0	4
432.2772	1	10	n/a	n/a	1	50	-1.2	0	5
433.5938	1	21	n/a	n/a	1	50	-5.8208e-11	0	0
434.7272	1	10	n/a	n/a	1	50	0.2	0	1
435.7604	1	10	n/a	n/a	1	50	-0.1	0	2
436.977	1	10	n/a	n/a	1	50	0	0	3
438.1436	1	10	n/a	n/a	1	50	-5.8208e-11	0	4
439.3436	1	10	n/a	n/a	1	50	0.1	0	5
440.5434	1	21	n/a	n/a	1	50	-0.2	0	0
441.66	1	10	n/a	n/a	1	50	-5.8208e-11	0	1
442.7766	1	21	n/a	n/a	1	50	0	0	0
443.96	1	10	n/a	n/a	1	50	0.2	0	1
445.2266	1	10	n/a	n/a	1	50	0	0	2
446.4432	1	10	n/a	n/a	1	50	0	0	3
447.543	1	10	n/a	n/a	1	50	-0.2	0	4
448.7264	1	10	n/a	n/a	1	50	0.2	0	5
449.9096	1	21	n/a	n/a	1	50	-0.1	0	0
526.8604	1	82	n/a	n/a	1	0	-0.2	0	0
527.2594	1	82	n/a	n/a	1	0	0	0	0
527.4284	1	82	n/a	n/a	1	0	0	0	0
527.5114	1	82	n/a	n/a	1	0	0	0	0
527.5664	1	82	n/a	n/a	1	0	0	0	0
527.8604	1	82	n/a	n/a	1	0	0	0	0
528.1674	1	82	n/a	n/a	1	0	0	0	0
528.4034	1	82	n/a	n/a	1	0	0	0	0
528.5594	1	82	n/a	n/a	1	0	0	0	0
528.8294	1	82	n/a	n/a	1	0	0	0	0
530.0714	1	10	n/a	n/a	1	52	0	0	1
531.3048	1	10	n/a	n/a	1	52	0.1	0	2
532.488	1	10	n/a	n/a	1	52	0	0	3
533.6712	1	21	n/a	n/a	1	52	-0.1	0	0
534.8878	1	10	n/a	n/a	1	52	1.1642e-10	0	1
536.1044	1	21	n/a	n/a	1	52	0	0	0
537.1544	1	10	n/a	n/a	1	52	0.1	0	1
538.371	1	10	n/a	n/a	1	52	0	0	2
539.521	1	10	n/a	n/a	1	52	0	0	3
540.7208	1	10	n/a	n/a	1	52	-0.1	0	4
542.0042	1	10	n/a	n/a	1	52	0.1	0	5
543.3208	1	10	n/a	n/a	1	52	0.1	0	6
544.604	1	10	n/a	n/a	1	52	-0.1	0	7
545.8872	1	21	n/a	n/a	1	52	-0.1	0	0
546.9704	1	10	n/a	n/a	1	52	1.1642e-10	0	1
548.1038	1	10	n/a	n/a	1	52	0.1	0	2
549.3536	1	10	n/a	n/a	1	52	-0.1	0	3
550.637	1	10	n/a	n/a	1	52	0.1	0	4
551.9536	1	10	n/a	n/a	1	52	0	0	5
553.1534	1	10	n/a	n/a	1	52	-0.1	0	6
560.831	1	82	n/a	n/a	1	0	0.1	0	0
560.878	1	82	n/a	n/a	1	0	0	0	0
561.103	1	82	n/a	n/a	1	0	0	0	0
561.374	1	82	n/a	n/a	1	0	0	0	0
561.507	1	82	n/a	n/a	1	0	0	0	0
561.831	1	82	n/a	n/a	1	0	0	0	0
561.888	1	82	n/a	n/a	1	0	0	0	0
561.972	1	82	n/a	n/a	1	0	0	0	0
562.394	1	82	n/a	n/a	1	0	0	0	0
562.643	1	82	n/a	n/a	1	0	0	0	0
563.9694	1	10	n/a	n/a	1	52	-0.2	0	1
565.2194	1	21	n/a	n/a	1	52	0.1	0	0
566.536	1	10	n/a	n/a	1	52	0	0	1
567.8192	1	10	n/a	n/a	1	52	0	0	2
569.1358	1	10	n/a	n/a	1	52	0	0	3
570.2692	1	10	n/a	n/a	1	52	0.1	0	4
571.4856	1	10	n/a	n/a	1	52	-0.2	0	5
572.7024	1	21	n/a	n/a	1	52	0.2	0	0
573.9188	1	10	n/a	n/a	1	52	-0.2	0	1
575.1022	1	10	n/a	n/a	1	52	0.2	0	2
576.1688	1	10	n/a	n/a	1	52	1.1642e-10	0	3
577.3354	1	10	n/a	n/a	1	52	-1.1642e-10	0	4
578.6352	1	10	n/a	n/a	1	52	-0.2	0	5
579.9352	1	21	n/a	n/a	1	52	0.1	0	0
580.9852	1	10	n/a	n/a	1	52	0.1	0	1
582.1184	1	10	n/a	n/a	1	52	-0.1	0	2
583.335	1	10	n/a	n/a	1	52	0	0	3
584.5516	1	21	n/a	n/a	1	52	0	0	0
585.8348	1	10	n/a	n/a	1	52	-0.1	0	1
586.9182	1	10	n/a	n/a	1	52	0.2	0	2
595.3186	1	82	n/a	n/a	1	0	-0.2	0	0
595.7276	1	82	n/a	n/a	1	0	0	0	0
595.8346	1	82	n/a	n/a	1	0	0	0	0
595.8696	1	82	n/a	n/a	1	0	0	0	0
596.2386	1	82	n/a	n/a	1	0	0	0	0
596.3186	1	82	n/a	n/a	1	0	0	0	0
596.3876	1	82	n/a	n/a	1	0	0	0	0
596.7156	1	82	n/a	n/a	1	0	0	0	0
596.9966	1	82	n/a	n/a	1	0	0	0	0
597.2436	1	82	n/a	n/a	1	0	0	0	0
598.3342	1	10	n/a	n/a	1	52	0.2	0	1
599.634	1	10	n/a	n/a	1	52	-0.2	0	2
600.9006	1	10	n/a	n/a	1	52	0.1	0	3
602.1506	1	10	n/a	n/a	1	52	0	0	4
603.2838	1	10	n/a	n/a	1	52	0	0	5
604.617	1	10	n/a	n/a	1	52	-0.1	0	6
605.7336	1	10	n/a	n/a	1	52	0	0	7
606.8502	1	21	n/a	n/a	1	52	-1.1642e-10	0	0
608.1668	1	10	n/a	n/a	1	52	1.1642e-10	0	1
609.2168	1	10	n/a	n/a	1	52	0.1	0	2
610.5168	1	10	n/a	n/a	1	52	0	0	3
611.75	1	10	n/a	n/a	1	52	0	0	4
612.8832	1	10	n/a	n/a	1	52	-0.1	0	5
614.0166	1	21	n/a	n/a	1	52	0.1	0	0
615.2332	1	10	n/a	n/a	1	52	0	0	1
616.5164	1	10	n/a	n/a	1	52	0	0	2
617.5996	1	10	n/a	n/a	1	52	17.7	0	3
618.6662	1	10	n/a	n/a	1	52	-17.8	0	4
619.7996	1	10	n/a	n/a	1	52	0.1	0	5
621.0994	1	10	n/a	n/a	1	52	-0.1	0	6
628.64	1	82	n/a	n/a	1	0	0.1	0	0
628.877	1	82	n/a	n/a	1	0	0	0	0
628.959	1	82	n/a	n/a	1	0	0	0	0
629.31	1	82	n/a	n/a	1	0	0	0	0
629.591	1	82	n/a	n/a	1	0	0	0	0
629.64	1	82	n/a	n/a	1	0	0	0	0
629.814	1	82	n/a	n/a	1	0	0	0	0
630.191	1	82	n/a	n/a	1	0	0	0	0
630.24	1	82	n/a	n/a	1	0	0	0	0
630.542	1	82	n/a	n/a	1	0	0	0	0
631.6488	1	10	n/a	n/a	1	52	-0.1	0	1
632.7654	1	21	n/a	n/a	1	52	0	0	0
633.832	1	10	n/a	n/a	1	52	0	0	1
635.0652	1	10	n/a	n/a	1	52	-1.1642e-10	0	2
636.1818	1	10	n/a	n/a	1	52	1.1642e-10	0	3
637.3484	1	10	n/a	n/a	1	52	0	0	4
638.5318	1	10	n/a	n/a	1	52	0.1	0	5
639.715	1	21	n/a	n/a	1	52	-0.1	0	0
641.0316	1	10	n/a	n/a	1	52	0	0	1
642.3482	1	21	n/a	n/a	1	52	0.1	0	0
643.4982	1	10	n/a	n/a	1	52	0	0	1
644.5814	1	10	n/a	n/a	1	52	0	0	2
645.648	1	10	n/a	n/a	1	52	-0.1	0	3
646.8812	1	10	n/a	n/a	1	52	-1.1642e-10	0	4
647.9812	1	10	n/a	n/a	1	52	0	0	5
649.0812	1	21	n/a	n/a	1	52	0.1	0	0
650.3144	1	10	n/a	n/a	1	52	-0.1	0	1
651.531	1	10	n/a	n/a	1	52	0.1	0	2
652.7808	1	10	n/a	n/a	1	52	-0.2	0	3
653.9308	1	10	n/a	n/a	1	52	0.1	0	4
662.8942	1	82	n/a	n/a	1	0	-0.1	0	0
663.0342	1	82	n/a	n/a	1	0	0	0	0
663.1502	1	82	n/a	n/a	1	0	0	0	0
663.3132	1	82	n/a	n/a	1	0	0	0	0
663.6872	1	82	n/a	n/a	1	0	0	0	0
663.8944	1	82	n/a	n/a	1	0	0.2	0	0
664.2024	1	82	n/a	n/a	1	0	0	0	0
664.2464	1	82	n/a	n/a	1	0	0	0	0
664.5094	1	82	n/a	n/a	1	0	0	0	0
664.8534	1	82	n/a	n/a	1	0	0	0	0
666.0802	1	10	n/a	n/a	1	52	-1.1642e-10	0	1
667.38	1	21	n/a	n/a	1	52	-0.1	0	0
668.53	1	10	n/a	n/a	1	52	0	0	1
669.7966	1	10	n/a	n/a	1	52	-1.1642e-10	0	2
670.9464	1	10	n/a	n/a	1	52	-0.1	0	3
671.9964	1	10	n/a	n/a	1	52	0.1	0	4
673.2964	1	10	n/a	n/a	1	52	0	0	5
674.4462	1	10	n/a	n/a	1	52	-0.1	0	6
675.6628	1	10	n/a	n/a	1	52	1.1642e-10	0	7
676.8794	1	21	n/a	n/a	1	52	0	0	0
678.0294	1	10	n/a	n/a	1	52	0.1	0	1
679.346	1	10	n/a	n/a	1	52	0	0	2
680.6126	1	10	n/a	n/a	1	52	-1.1642e-10	0	3
681.7126	1	10	n/a	n/a	1	52	0.1	0	4
682.9958	1	10	n/a	n/a	1	52	-0.1	0	5
684.279	1	21	n/a	n/a	1	52	0	0	0
685.3122	1	10	n/a	n/a	1	52	-0.1	0	1
686.3788	1	10	n/a	n/a	1	52	1.1642e-10	0	2
687.6288	1	10	n/a	n/a	1	52	0	0	3
688.8788	1	21	n/a	n/a	1	52	0.1	0	0
816.4172	1	82	n/a	n/a	1	0	-0.2	0	0
816.5762	1	82	n/a	n/a	1	0	0	0	0
816.8782	1	82	n/a	n/a	1	0	0	0	0
816.9502	1	82	n/a	n/a	1	0	0	0	0
817.2262	1	82	n/a	n/a	1	0	0	0	0
817.4172	1	82	n/a	n/a	1	0	0	0	0
817.4522	1	82	n/a	n/a	1	0	0	0	0
817.7492	1	82	n/a	n/a	1	0	0	0	0
817.9082	1	82	n/a	n/a	1	0	0	0	0
818.2992	1	82	n/a	n/a	1	0	0	0	0
819.5544	1	10	n/a	n/a	1	52	0.1	0	1
820.6876	1	10	n/a	n/a	1	52	17.6	0	2
821.8876	1	10	n/a	n/a	1	52	0.1	0	3
822.8874	1	10	n/a	n/a	1	52	-17.9	0	4
824.054	1	10	n/a	n/a	1	52	0	0	5
825.2206	1	21	n/a	n/a	1	52	0	0	0
826.304	1	10	n/a	n/a	1	52	0.1	0	1
827.3706	1	10	n/a	n/a	1	52	0	0	2
828.6204	1	10	n/a	n/a	1	52	-0.1	0	3
829.687	1	10	n/a	n/a	1	52	0	0	4
830.7536	1	10	n/a	n/a	1	52	0	0	5
831.8202	1	21	n/a	n/a	1	52	0	0	0
833.0036	1	10	n/a	n/a	1	52	0.1	0	1
834.2368	1	10	n/a	n/a	1	52	1.1642e-10	0	2
835.37	1	10	n/a	n/a	1	52	-0.1	0	3
836.62	1	10	n/a	n/a	1	52	0.1	0	4
837.7866	1	10	n/a	n/a	1	52	0	0	5
839.0366	1	10	n/a	n/a	1	52	0	0	6
840.3198	1	10	n/a	n/a	1	52	1.1642e-10	0	7
841.603	1	21	n/a	n/a	1	52	-0.1	0	0
848.7458	1	82	n/a	n/a	1	0	0.1	0	0
848.7738	1	82	n/a	n/a	1	0	0	0	0
849.1758	1	82	n/a	n/a	1	0	0	0	0
849.4628	1	82	n/a	n/a	1	0	0	0	0
849.5658	1	82	n/a	n/a	1	0	0	0	0
849.7458	1	82	n/a	n/a	1	0	0	0	0
850.0298	1	82	n/a	n/a	1	0	0	0	0
850.0638	1	82	n/a	n/a	1	0	0	0	0
850.3898	1	82	n/a	n/a	1	0	0	0	0
850.5488	1	82	n/a	n/a	1	0	0	0	0
851.7524	1	10	n/a	n/a	1	52	-0.1	0	1
852.819	1	10	n/a	n/a	1	52	0	0	2
