onset	duration	value	response	rt	good	Acu	estim	trial
0.0056	1	11	1	886.2	1	1	1 0 0	1
2.8824	1	11	2	600.6	1	1	0 2 0	2
5.5597	1	11	3	499.4	1	1	0 0 3	3
7.5552	1	11	2	527.2	1	1	0 2 0	4
9.8832	1	11	2	476.1	1	1	0 2 0	5
12.7601	1	11	1	423.5	1	1	1 0 0	6
16.5016	1	11	3	401.7	1	1	0 0 3	7
19.2786	1	12	2	602.1	1	0	2 1 2	1
21.4903	1	12	1	775.3	1	0	3 2 2	2
24.0013	1	12	2	710.8	1	0	1 3 1	3
26.9779	1	12	2	801.4	1	1	3 3 2	4
30.5199	1	12	3	699.6	1	1	3 1 1	5
32.5985	1	12	1	858.8	1	1	2 2 1	6
35.0264	1	11	3	803.9	1	1	0 0 3	1
38.6681	1	11	1	896.7	1	1	1 0 0	2
40.8964	1	11	1	537.4	1	1	1 0 0	3
44.4218	1	11	1	418.4	1	1	1 0 0	4
47.8973	1	11	1	464.2	1	1	1 0 0	5
51.3062	1	11	1	463.5	1	1	1 0 0	6
53.2019	1	11	1	487	1	1	1 0 0	7
55.1309	1	11	1	423.2	1	1	1 0 0	8
57.6751	1	12	2	1119	1	0	2 3 2	1
61.4666	1	12	2	876.6	1	1	2 3 3	2
64.3434	1	12	2	629.3	1	1	3 3 2	3
67.636	1	12	1	956.2	1	0	2 1 1	4
70.9119	1	12	1	583.7	1	0	1 3 1	5
74.0714	1	11	3	728.2	1	1	0 0 3	1
77.2475	1	11	3	573.9	1	1	0 0 3	2
80.4071	1	11	2	460.7	1	1	0 2 0	3
82.8515	1	12	1	731.7	1	1	2 1 2	1
85.9778	1	12	2	444.9	1	0	2 1 2	2
88.9544	1	12	2	655.3	1	1	3 3 2	3
91.615	1	12	3	915.2	1	1	2 3 2	4
94.6249	1	11	2	468.4	1	1	0 2 0	1
98.2667	1	11	1	440	1	1	1 0 0	2
102.0248	1	11	3	434.3	1	1	0 0 3	3
105.8994	1	11	1	379.3	1	1	1 0 0	4
109.774	1	11	1	407.4	1	1	1 0 0	5
112.4845	1	12	2	776.8	1	1	2 3 3	1
115.8935	1	12	1	628.7	1	1	2 1 2	2
117.8889	1	12	2	639.9	1	0	3 1 3	3
120.8489	1	12	2	573.5	1	0	2 1 2	4
123.9253	1	11	2	519.5	1	1	0 2 0	1
127.1846	1	11	3	461.2	1	1	0 0 3	2
129.8951	1	11	1	436.9	1	1	1 0 0	3
132.589	1	12	2	606.6	1	0	1 3 1	1
136.4303	1	12	2	714.9	1	1	2 3 3	2
138.3261	1	12	1	653.2	1	1	2 1 2	3
142.0177	1	12	1	721.3	1	1	3 3 1	4
145.5763	1	12	2	1089.6	1	1	2 1 1	5
147.6882	1	12	1	588.7	1	0	1 1 2	6
151.3632	1	11	2	873.8	1	1	0 2 0	1
153.4918	1	11	1	509.9	1	1	1 0 0	2
156.3187	1	11	1	689.1	1	1	1 0 0	3
159.3286	1	11	2	713.5	1	1	0 2 0	4
162.6876	1	11	2	660.4	1	1	0 2 0	5
166.3127	1	11	2	577.7	1	1	0 2 0	6
168.4413	1	11	3	463.6	1	1	0 0 3	7
170.6197	1	12	1	610.8	1	1	3 3 1	1
173.6129	1	12	1	745.5	1	1	3 1 3	2
