onset	duration	value	response	rt	good	TMS	seq
38.0688	1	82	n/a	n/a	1	0	0
38.4418	1	82	n/a	n/a	1	0	0
38.5858	1	82	n/a	n/a	1	0	0
38.9968	1	82	n/a	n/a	1	0	0
39.0378	1	82	n/a	n/a	1	0	0
39.0688	1	82	n/a	n/a	1	0	0
39.3018	1	82	n/a	n/a	1	0	0
39.6908	1	82	n/a	n/a	1	0	0
39.8218	1	82	n/a	n/a	1	0	0
39.9988	1	82	n/a	n/a	1	0	0
41.291	1	10	n/a	n/a	1	52	1
42.5908	1	21	n/a	n/a	1	52	0
43.6742	1	10	n/a	n/a	1	52	1
44.7908	1	10	n/a	n/a	1	52	2
46.0906	1	10	n/a	n/a	1	52	3
47.1572	1	10	n/a	n/a	1	52	4
48.3072	1	10	n/a	n/a	1	52	5
49.4572	1	21	n/a	n/a	1	52	0
50.7236	1	10	n/a	n/a	1	52	1
51.9902	1	21	n/a	n/a	1	52	0
53.2568	1	10	n/a	n/a	1	52	1
54.5568	1	10	n/a	n/a	1	52	2
55.7234	1	10	n/a	n/a	1	52	3
56.89	1	10	n/a	n/a	1	52	4
58.1566	1	10	n/a	n/a	1	52	5
59.2566	1	10	n/a	n/a	1	52	6
60.4064	1	10	n/a	n/a	1	52	7
61.5564	1	21	n/a	n/a	1	52	0
62.8064	1	10	n/a	n/a	1	52	1
63.9562	1	10	n/a	n/a	1	52	2
64.7858	1	82	n/a	n/a	1	0	0
65.0708	1	82	n/a	n/a	1	0	0
65.1788	1	82	n/a	n/a	1	0	0
65.3548	1	82	n/a	n/a	1	0	0
65.3828	1	82	n/a	n/a	1	0	0
65.7858	1	82	n/a	n/a	1	0	0
66.0138	1	82	n/a	n/a	1	0	0
66.2768	1	82	n/a	n/a	1	0	0
66.3778	1	82	n/a	n/a	1	0	0
66.6698	1	82	n/a	n/a	1	0	0
67.9894	1	10	n/a	n/a	1	52	1
69.256	1	10	n/a	n/a	1	52	2
70.2892	1	10	n/a	n/a	1	52	3
71.5558	1	10	n/a	n/a	1	52	4
72.839	1	10	n/a	n/a	1	52	5
74.0556	1	10	n/a	n/a	1	52	6
75.139	1	10	n/a	n/a	1	52	7
76.2222	1	21	n/a	n/a	1	52	0
77.4222	1	10	n/a	n/a	1	52	1
78.722	1	10	n/a	n/a	1	52	2
79.8886	1	10	n/a	n/a	1	52	3
81.2218	1	10	n/a	n/a	1	52	4
82.4718	1	10	n/a	n/a	1	52	5
83.7218	1	21	n/a	n/a	1	52	0
85.0384	1	10	n/a	n/a	1	52	1
86.355	1	10	n/a	n/a	1	52	2
87.4048	1	10	n/a	n/a	1	52	3
88.7214	1	10	n/a	n/a	1	52	4
89.8714	1	10	n/a	n/a	1	52	5
91.188	1	10	n/a	n/a	1	52	6
92.0464	1	82	n/a	n/a	1	0	0
92.1144	1	82	n/a	n/a	1	0	0
92.2654	1	82	n/a	n/a	1	0	0
92.3604	1	82	n/a	n/a	1	0	0
92.4784	1	82	n/a	n/a	1	0	0
93.0464	1	82	n/a	n/a	1	0	0
93.3954	1	82	n/a	n/a	1	0	0
93.5144	1	82	n/a	n/a	1	0	0
93.5734	1	82	n/a	n/a	1	0	0
93.7374	1	82	n/a	n/a	1	0	0
95.1044	1	10	n/a	n/a	1	52	1
96.3544	1	10	n/a	n/a	1	52	2
97.621	1	10	n/a	n/a	1	52	3
98.7876	1	10	n/a	n/a	1	52	4
100.0708	1	10	n/a	n/a	1	52	5
101.354	1	21	n/a	n/a	1	52	0
102.654	1	10	n/a	n/a	1	52	1
103.9538	1	21	n/a	n/a	1	52	0
105.1038	1	10	n/a	n/a	1	52	1
106.2704	1	21	n/a	n/a	1	52	0
107.337	1	10	n/a	n/a	1	52	1
108.4202	1	10	n/a	n/a	1	52	2
109.5868	1	10	n/a	n/a	1	52	3
110.8202	1	10	n/a	n/a	1	52	4
112.1034	1	10	n/a	n/a	1	52	5
113.1534	1	10	n/a	n/a	1	52	6
114.3532	1	10	n/a	n/a	1	52	7
115.5532	1	21	n/a	n/a	1	52	0
116.6532	1	10	n/a	n/a	1	52	1
117.903	1	10	n/a	n/a	1	52	2
118.6426	1	82	n/a	n/a	1	0	0
118.9856	1	82	n/a	n/a	1	0	0
119.1436	1	82	n/a	n/a	1	0	0
119.3376	1	82	n/a	n/a	1	0	0
119.5646	1	82	n/a	n/a	1	0	0
119.6426	1	82	n/a	n/a	1	0	0
119.9206	1	82	n/a	n/a	1	0	0
120.2636	1	82	n/a	n/a	1	0	0
120.2856	1	82	n/a	n/a	1	0	0
120.4156	1	82	n/a	n/a	1	0	0
121.6862	1	10	n/a	n/a	1	52	1
122.836	1	21	n/a	n/a	1	52	0
123.936	1	10	n/a	n/a	1	52	1
124.9694	1	10	n/a	n/a	1	52	2
126.2692	1	10	n/a	n/a	1	52	3
127.5692	1	21	n/a	n/a	1	52	0
128.6024	1	10	n/a	n/a	1	52	1
129.7024	1	10	n/a	n/a	1	52	2
130.819	1	10	n/a	n/a	1	52	3
131.9188	1	10	n/a	n/a	1	52	4
133.0854	1	10	n/a	n/a	1	52	5
134.202	1	10	n/a	n/a	1	52	6
135.402	1	10	n/a	n/a	1	52	7
136.602	1	21	n/a	n/a	1	52	0
137.9352	1	10	n/a	n/a	1	52	1
139.2684	1	21	n/a	n/a	1	52	0
140.3018	1	10	n/a	n/a	1	52	1
141.335	1	21	n/a	n/a	1	52	0
142.5016	1	10	n/a	n/a	1	52	1
143.6682	1	21	n/a	n/a	1	52	0
144.596	1	82	n/a	n/a	1	0	0
144.823	1	82	n/a	n/a	1	0	0
144.873	1	82	n/a	n/a	1	0	0
144.967	1	82	n/a	n/a	1	0	0
144.991	1	82	n/a	n/a	1	0	0
145.596	1	82	n/a	n/a	1	0	0
145.937	1	82	n/a	n/a	1	0	0
146.005	1	82	n/a	n/a	1	0	0
146.222	1	82	n/a	n/a	1	0	0
146.466	1	82	n/a	n/a	1	0	0
147.5846	1	10	n/a	n/a	1	52	1
148.8846	1	10	n/a	n/a	1	52	2
150.0678	1	10	n/a	n/a	1	52	3
151.1678	1	10	n/a	n/a	1	52	4
152.351	1	10	n/a	n/a	1	52	5
153.401	1	10	n/a	n/a	1	52	6
154.7176	1	10	n/a	n/a	1	52	7
156.0342	1	21	n/a	n/a	1	52	0
157.1174	1	10	n/a	n/a	1	52	1
158.2506	1	10	n/a	n/a	1	52	2
159.5506	1	10	n/a	n/a	1	52	3
160.8506	1	21	n/a	n/a	1	52	0
162.1504	1	10	n/a	n/a	1	52	1
163.4504	1	10	n/a	n/a	1	52	2
164.7002	1	10	n/a	n/a	1	52	3
165.9336	1	10	n/a	n/a	1	52	4
167.2502	1	10	n/a	n/a	1	52	5
168.4834	1	10	n/a	n/a	1	52	6
169.6	1	10	n/a	n/a	1	52	7
170.7166	1	21	n/a	n/a	1	52	0
180.3418	1	82	n/a	n/a	1	0	0
180.4078	1	82	n/a	n/a	1	0	0
180.5588	1	82	n/a	n/a	1	0	0
180.7888	1	82	n/a	n/a	1	0	0
181.0678	1	82	n/a	n/a	1	0	0
181.3418	1	82	n/a	n/a	1	0	0
181.4148	1	82	n/a	n/a	1	0	0
181.4488	1	82	n/a	n/a	1	0	0
181.5518	1	82	n/a	n/a	1	0	0
181.8938	1	82	n/a	n/a	1	0	0
183.3158	1	10	n/a	n/a	1	50	1
184.3992	1	21	n/a	n/a	1	50	0
185.5158	1	10	n/a	n/a	1	50	1
186.6324	1	21	n/a	n/a	1	50	0
187.6822	1	10	n/a	n/a	1	50	1
188.8488	1	10	n/a	n/a	1	50	2
190.0488	1	10	n/a	n/a	1	50	3
191.1988	1	10	n/a	n/a	1	50	4
192.3654	1	10	n/a	n/a	1	50	5
193.532	1	21	n/a	n/a	1	50	0
194.8318	1	10	n/a	n/a	1	50	1
195.8818	1	10	n/a	n/a	1	50	2
197.115	1	10	n/a	n/a	1	50	3
198.3482	1	21	n/a	n/a	1	50	0
199.6148	1	10	n/a	n/a	1	50	1
200.8814	1	21	n/a	n/a	1	50	0
201.9148	1	10	n/a	n/a	1	50	1
202.998	1	10	n/a	n/a	1	50	2
204.198	1	10	n/a	n/a	1	50	3
205.4146	1	10	n/a	n/a	1	50	4
206.2	1	82	n/a	n/a	1	0	0
206.524	1	82	n/a	n/a	1	0	0
206.691	1	82	n/a	n/a	1	0	0
206.99	1	82	n/a	n/a	1	0	0
207.013	1	82	n/a	n/a	1	0	0
207.2	1	82	n/a	n/a	1	0	0
207.428	1	82	n/a	n/a	1	0	0
207.741	1	82	n/a	n/a	1	0	0
207.91	1	82	n/a	n/a	1	0	0
208.007	1	82	n/a	n/a	1	0	0
209.3476	1	10	n/a	n/a	1	50	1
210.3976	1	10	n/a	n/a	1	50	2
211.5808	1	10	n/a	n/a	1	50	3
212.7142	1	10	n/a	n/a	1	50	4
213.9474	1	10	n/a	n/a	1	50	5
215.164	1	10	n/a	n/a	1	50	6
216.3306	1	10	n/a	n/a	1	50	7
217.4972	1	21	n/a	n/a	1	50	0
218.697	1	10	n/a	n/a	1	50	1
219.897	1	21	n/a	n/a	1	50	0
221.047	1	10	n/a	n/a	1	50	1
222.2636	1	10	n/a	n/a	1	50	2
223.3302	1	10	n/a	n/a	1	50	3
224.6468	1	10	n/a	n/a	1	50	4
225.73	1	10	n/a	n/a	1	50	5
226.9966	1	10	n/a	n/a	1	50	6
228.2466	1	10	n/a	n/a	1	50	7
229.4964	1	21	n/a	n/a	1	50	0
230.6964	1	10	n/a	n/a	1	50	1
231.8964	1	10	n/a	n/a	1	50	2
232.8748	1	82	n/a	n/a	1	0	0
232.9688	1	82	n/a	n/a	1	0	0
233.0138	1	82	n/a	n/a	1	0	0
233.2578	1	82	n/a	n/a	1	0	0
233.6178	1	82	n/a	n/a	1	0	0
233.8748	1	82	n/a	n/a	1	0	0
234.1838	1	82	n/a	n/a	1	0	0
234.4568	1	82	n/a	n/a	1	0	0
234.5278	1	82	n/a	n/a	1	0	0
234.6668	1	82	n/a	n/a	1	0	0
235.9128	1	10	n/a	n/a	1	50	1
236.996	1	10	n/a	n/a	1	50	2
238.1292	1	10	n/a	n/a	1	50	3
239.2626	1	21	n/a	n/a	1	50	0
240.4792	1	10	n/a	n/a	1	50	1
241.6958	1	21	n/a	n/a	1	50	0
242.8456	1	10	n/a	n/a	1	50	1
244.0122	1	10	n/a	n/a	1	50	2
245.2456	1	10	n/a	n/a	1	50	3
246.4788	1	10	n/a	n/a	1	50	4
247.5788	1	10	n/a	n/a	1	50	5
248.8454	1	10	n/a	n/a	1	50	6
250.112	1	10	n/a	n/a	1	50	7
251.3784	1	21	n/a	n/a	1	50	0
252.6118	1	10	n/a	n/a	1	50	1
253.795	1	10	n/a	n/a	1	50	2
254.845	1	10	n/a	n/a	1	50	3
255.8782	1	10	n/a	n/a	1	50	4
256.9116	1	10	n/a	n/a	1	50	5
258.178	1	10	n/a	n/a	1	50	6
259.0716	1	82	n/a	n/a	1	0	0
259.4896	1	82	n/a	n/a	1	0	0
259.7636	1	82	n/a	n/a	1	0	0
259.8416	1	82	n/a	n/a	1	0	0
260.0076	1	82	n/a	n/a	1	0	0
260.0716	1	82	n/a	n/a	1	0	0
260.1676	1	82	n/a	n/a	1	0	0
260.3126	1	82	n/a	n/a	1	0	0
260.5676	1	82	n/a	n/a	1	0	0
260.9816	1	82	n/a	n/a	1	0	0
262.2612	1	10	n/a	n/a	1	50	1
263.5612	1	21	n/a	n/a	1	50	0
264.7778	1	10	n/a	n/a	1	50	1
265.861	1	10	n/a	n/a	1	50	2
266.9942	1	10	n/a	n/a	1	50	3
268.1276	1	21	n/a	n/a	1	50	0
269.2608	1	10	n/a	n/a	1	50	1
270.394	1	21	n/a	n/a	1	50	0
271.7106	1	10	n/a	n/a	1	50	1
272.8606	1	10	n/a	n/a	1	50	2
273.9272	1	10	n/a	n/a	1	50	3
275.1604	1	10	n/a	n/a	1	50	4
276.2104	1	10	n/a	n/a	1	50	5
277.4102	1	10	n/a	n/a	1	50	6
278.4602	1	10	n/a	n/a	1	50	7
279.5102	1	21	n/a	n/a	1	50	0
280.6268	1	10	n/a	n/a	1	50	1
281.8266	1	10	n/a	n/a	1	50	2
282.9432	1	10	n/a	n/a	1	50	3
284.2266	1	10	n/a	n/a	1	50	4
285.094	1	82	n/a	n/a	1	0	0
285.22	1	82	n/a	n/a	1	0	0
285.39	1	82	n/a	n/a	1	0	0
285.705	1	82	n/a	n/a	1	0	0
285.962	1	82	n/a	n/a	1	0	0
286.094	1	82	n/a	n/a	1	0	0
286.467	1	82	n/a	n/a	1	0	0
286.596	1	82	n/a	n/a	1	0	0
286.797	1	82	n/a	n/a	1	0	0
286.897	1	82	n/a	n/a	1	0	0
288.043	1	10	n/a	n/a	1	50	1
289.3262	1	10	n/a	n/a	1	50	2
290.4428	1	10	n/a	n/a	1	50	3
291.6928	1	10	n/a	n/a	1	50	4
292.7928	1	10	n/a	n/a	1	50	5
294.0926	1	10	n/a	n/a	1	50	6
295.4092	1	10	n/a	n/a	1	50	7
296.7258	1	21	n/a	n/a	1	50	0
297.9758	1	10	n/a	n/a	1	50	1
299.259	1	10	n/a	n/a	1	50	2
300.3922	1	10	n/a	n/a	1	50	3
301.5588	1	10	n/a	n/a	1	50	4
302.7588	1	10	n/a	n/a	1	50	5
303.8588	1	10	n/a	n/a	1	50	6
305.1754	1	10	n/a	n/a	1	50	7
306.4918	1	21	n/a	n/a	1	50	0
307.5586	1	10	n/a	n/a	1	50	1
308.6752	1	10	n/a	n/a	1	50	2
309.7418	1	10	n/a	n/a	1	50	3
310.9584	1	10	n/a	n/a	1	50	4
336.8384	1	81	n/a	n/a	1	0	0
337.0384	1	81	n/a	n/a	1	0	0
337.2384	1	81	n/a	n/a	1	0	0
337.4384	1	81	n/a	n/a	1	0	0
337.6384	1	81	n/a	n/a	1	0	0
337.8384	1	81	n/a	n/a	1	0	0
338.0384	1	81	n/a	n/a	1	0	0
338.2384	1	81	n/a	n/a	1	0	0
338.4384	1	81	n/a	n/a	1	0	0
338.6384	1	81	n/a	n/a	1	0	0
340.0066	1	10	n/a	n/a	1	51	1
341.0566	1	10	n/a	n/a	1	51	2
342.3564	1	10	n/a	n/a	1	51	3
343.523	1	10	n/a	n/a	1	51	4
344.723	1	10	n/a	n/a	1	51	5
345.923	1	21	n/a	n/a	1	51	0
347.1562	1	10	n/a	n/a	1	51	1
348.4728	1	10	n/a	n/a	1	51	2
349.6226	1	10	n/a	n/a	1	51	3
350.6892	1	10	n/a	n/a	1	51	4
351.8558	1	10	n/a	n/a	1	51	5
353.0224	1	10	n/a	n/a	1	51	6
354.1724	1	10	n/a	n/a	1	51	7
355.3224	1	21	n/a	n/a	1	51	0
356.5722	1	10	n/a	n/a	1	51	1
357.7056	1	10	n/a	n/a	1	51	2
358.9554	1	10	n/a	n/a	1	51	3
360.2054	1	21	n/a	n/a	1	51	0
361.372	1	10	n/a	n/a	1	51	1
362.5386	1	21	n/a	n/a	1	51	0
363.3892	1	81	n/a	n/a	1	0	0
363.5892	1	81	n/a	n/a	1	0	0
363.7892	1	81	n/a	n/a	1	0	0
363.9892	1	81	n/a	n/a	1	0	0
364.1892	1	81	n/a	n/a	1	0	0
364.3892	1	81	n/a	n/a	1	0	0
364.5892	1	81	n/a	n/a	1	0	0
364.7892	1	81	n/a	n/a	1	0	0
364.9892	1	81	n/a	n/a	1	0	0
365.1892	1	81	n/a	n/a	1	0	0
366.4384	1	10	n/a	n/a	1	51	1
367.5882	1	21	n/a	n/a	1	51	0
368.8548	1	10	n/a	n/a	1	51	1
370.0882	1	10	n/a	n/a	1	51	2
371.188	1	10	n/a	n/a	1	51	3
372.288	1	10	n/a	n/a	1	51	4
373.5546	1	10	n/a	n/a	1	51	5
374.8212	1	21	n/a	n/a	1	51	0
375.8712	1	10	n/a	n/a	1	51	1
376.9544	1	10	n/a	n/a	1	51	2
378.1044	1	10	n/a	n/a	1	51	3
379.2542	1	21	n/a	n/a	1	51	0
380.3042	1	10	n/a	n/a	1	51	1
381.3542	1	21	n/a	n/a	1	51	0
382.654	1	10	n/a	n/a	1	51	1
383.904	1	10	n/a	n/a	1	51	2
385.0706	1	10	n/a	n/a	1	51	3
386.3372	1	10	n/a	n/a	1	51	4
387.4038	1	10	n/a	n/a	1	51	5
388.4704	1	21	n/a	n/a	1	51	0
389.3488	1	81	n/a	n/a	1	0	0
389.5488	1	81	n/a	n/a	1	0	0
389.7488	1	81	n/a	n/a	1	0	0
389.9488	1	81	n/a	n/a	1	0	0
390.1488	1	81	n/a	n/a	1	0	0
390.3488	1	81	n/a	n/a	1	0	0
390.5488	1	81	n/a	n/a	1	0	0
390.7488	1	81	n/a	n/a	1	0	0
390.9488	1	81	n/a	n/a	1	0	0
391.1488	1	81	n/a	n/a	1	0	0
392.3534	1	10	n/a	n/a	1	51	1
393.3868	1	10	n/a	n/a	1	51	2
394.52	1	10	n/a	n/a	1	51	3
395.57	1	10	n/a	n/a	1	51	4
396.6366	1	10	n/a	n/a	1	51	5
397.8364	1	10	n/a	n/a	1	51	6
