onset	duration	value	response	rt	good	TMS	delta	fixed	seq
181.2868	1	81	n/a	n/a	1	0	0	0	0
181.4868	1	81	n/a	n/a	1	0	0	0	0
181.6868	1	81	n/a	n/a	1	0	0	0	0
181.8868	1	81	n/a	n/a	1	0	0	0	0
182.0868	1	81	n/a	n/a	1	0	0	0	0
182.2868	1	81	n/a	n/a	1	0	0	0	0
182.4868	1	81	n/a	n/a	1	0	0	0	0
183.866	1	10	n/a	n/a	1	51	-0.1	0	1
184.9994	1	10	n/a	n/a	1	51	0.1	0	2
186.216	1	10	n/a	n/a	1	51	2.9104e-11	0	3
187.3492	1	10	n/a	n/a	1	51	-0.1	0	4
188.4324	1	10	n/a	n/a	1	51	-0.1	0	5
189.5158	1	21	n/a	n/a	1	51	0.2	0	0
190.8156	1	10	n/a	n/a	1	51	-0.2	0	1
192.1322	1	10	n/a	n/a	1	51	0	0	2
193.1656	1	10	n/a	n/a	1	51	0.2	0	3
194.4822	1	10	n/a	n/a	1	51	2.9104e-11	0	4
195.5488	1	10	n/a	n/a	1	51	-2.9104e-11	0	5
196.6154	1	21	n/a	n/a	1	51	0	0	0
197.8152	1	10	n/a	n/a	1	51	-0.2	0	1
198.9986	1	10	n/a	n/a	1	51	0.2	0	2
200.1152	1	10	n/a	n/a	1	51	2.9104e-11	0	3
201.3984	1	10	n/a	n/a	1	51	-0.1	0	4
202.715	1	10	n/a	n/a	1	51	-2.9104e-11	0	5
203.7648	1	10	n/a	n/a	1	51	-0.1	0	6
204.8648	1	10	n/a	n/a	1	51	0	0	7
205.9648	1	21	n/a	n/a	1	51	0.1	0	0
206.9344	1	81	n/a	n/a	1	0	-0.1	0	0
207.1344	1	81	n/a	n/a	1	0	0	0	0
207.3344	1	81	n/a	n/a	1	0	0	0	0
207.5344	1	81	n/a	n/a	1	0	0	0	0
207.7344	1	81	n/a	n/a	1	0	0	0	0
207.9344	1	81	n/a	n/a	1	0	0	0	0
208.1344	1	81	n/a	n/a	1	0	0	0	0
208.3344	1	81	n/a	n/a	1	0	0	0	0
208.5344	1	81	n/a	n/a	1	0	0	0	0
208.7344	1	81	n/a	n/a	1	0	0	0	0
209.8812	1	10	n/a	n/a	1	51	2.9104e-11	0	1
211.1144	1	10	n/a	n/a	1	51	-2.9104e-11	0	2
212.181	1	10	n/a	n/a	1	51	2.9104e-11	0	3
213.4976	1	10	n/a	n/a	1	51	0	0	4
214.7142	1	10	n/a	n/a	1	51	0	0	5
215.9308	1	21	n/a	n/a	1	51	0	0	0
217.1308	1	10	n/a	n/a	1	51	0	0	1
218.3306	1	21	n/a	n/a	1	51	-0.1	0	0
219.564	1	10	n/a	n/a	1	51	0.1	0	1
220.7972	1	10	n/a	n/a	1	51	0	0	2
222.0972	1	10	n/a	n/a	1	51	0	0	3
223.347	1	10	n/a	n/a	1	51	-0.1	0	4
224.647	1	10	n/a	n/a	1	51	0.1	0	5
225.9468	1	21	n/a	n/a	1	51	-0.2	0	0
227.1468	1	10	n/a	n/a	1	51	0.1	0	1
228.2134	1	10	n/a	n/a	1	51	2.9104e-11	0	2
229.2968	1	10	n/a	n/a	1	51	0.1	0	3
230.5132	1	10	n/a	n/a	1	51	-0.2	0	4
231.7632	1	10	n/a	n/a	1	51	0.1	0	5
233.0132	1	21	n/a	n/a	1	51	0.1	0	0
241.3028	1	82	n/a	n/a	1	0	-0.1	0	0
241.5408	1	82	n/a	n/a	1	0	0	0	0
241.8868	1	82	n/a	n/a	1	0	0	0	0
241.9848	1	82	n/a	n/a	1	0	0	0	0
242.1118	1	82	n/a	n/a	1	0	0	0	0
242.3028	1	82	n/a	n/a	1	0	0	0	0
242.5738	1	82	n/a	n/a	1	0	0	0	0
242.6228	1	82	n/a	n/a	1	0	0	0	0
242.7198	1	82	n/a	n/a	1	0	0	0	0
243.0288	1	82	n/a	n/a	1	0	0	0	0
244.3792	1	10	n/a	n/a	1	50	2.9104e-11	0	1
245.679	1	10	n/a	n/a	1	50	-0.1	0	2
246.9624	1	10	n/a	n/a	1	50	0.1	0	3
248.129	1	10	n/a	n/a	1	50	0	0	4
249.3456	1	10	n/a	n/a	1	50	2.9104e-11	0	5
250.4788	1	10	n/a	n/a	1	50	-2.9104e-11	0	6
251.7286	1	10	n/a	n/a	1	50	-0.2	0	7
252.9786	1	21	n/a	n/a	1	50	0.1	0	0
254.2618	1	10	n/a	n/a	1	50	-0.1	0	1
255.4452	1	10	n/a	n/a	1	50	0.2	0	2
256.7618	1	10	n/a	n/a	1	50	-2.9104e-11	0	3
257.9284	1	10	n/a	n/a	1	50	0	0	4
259.1782	1	10	n/a	n/a	1	50	-0.1	0	5
260.4282	1	21	n/a	n/a	1	50	0	0	0
261.6614	1	10	n/a	n/a	1	50	-2.9104e-11	0	1
262.9446	1	10	n/a	n/a	1	50	-0.1	0	2
264.228	1	10	n/a	n/a	1	50	0.1	0	3
265.5112	1	21	n/a	n/a	1	50	0	0	0
266.6944	1	10	n/a	n/a	1	50	-0.1	0	1
267.8778	1	21	n/a	n/a	1	50	0.1	0	0
268.9324	1	82	n/a	n/a	1	0	-0.1	0	0
268.9604	1	82	n/a	n/a	1	0	0	0	0
269.2064	1	82	n/a	n/a	1	0	0	0	0
269.6414	1	82	n/a	n/a	1	0	0	0	0
269.7834	1	82	n/a	n/a	1	0	0	0	0
269.9324	1	82	n/a	n/a	1	0	0	0	0
270.2844	1	82	n/a	n/a	1	0	0	0	0
270.5414	1	82	n/a	n/a	1	0	0	0	0
270.6104	1	82	n/a	n/a	1	0	0	0	0
270.7274	1	82	n/a	n/a	1	0	0	0	0
271.9442	1	10	n/a	n/a	1	50	0.1	0	1
273.0774	1	21	n/a	n/a	1	50	17.7	0	0
274.194	1	10	n/a	n/a	1	50	-17.8	0	1
275.294	1	10	n/a	n/a	1	50	0.1	0	2
276.4606	1	10	n/a	n/a	1	50	0	0	3
277.6604	1	10	n/a	n/a	1	50	-0.2	0	4
278.877	1	10	n/a	n/a	1	50	-5.8208e-11	0	5
280.0604	1	10	n/a	n/a	1	50	0.2	0	6
281.1102	1	10	n/a	n/a	1	50	-0.2	0	7
282.1602	1	21	n/a	n/a	1	50	0.1	0	0
283.3268	1	10	n/a	n/a	1	50	0	0	1
284.66	1	10	n/a	n/a	1	50	-0.1	0	2
285.96	1	10	n/a	n/a	1	50	0.1	0	3
287.0932	1	10	n/a	n/a	1	50	-0.1	0	4
288.1266	1	10	n/a	n/a	1	50	0.2	0	5
289.1598	1	21	n/a	n/a	1	50	-0.1	0	0
290.3098	1	10	n/a	n/a	1	50	0	0	1
291.593	1	10	n/a	n/a	1	50	17.7	0	2
292.8096	1	10	n/a	n/a	1	50	-17.7	0	3
293.9096	1	10	n/a	n/a	1	50	0	0	4
294.689	1	82	n/a	n/a	1	0	-0.1	0	0
295.094	1	82	n/a	n/a	1	0	0	0	0
295.245	1	82	n/a	n/a	1	0	0	0	0
295.514	1	82	n/a	n/a	1	0	0	0	0
295.631	1	82	n/a	n/a	1	0	0	0	0
295.689	1	82	n/a	n/a	1	0	0	0	0
295.971	1	82	n/a	n/a	1	0	0	0	0
296.388	1	82	n/a	n/a	1	0	0	0	0
296.457	1	82	n/a	n/a	1	0	0	0	0
296.501	1	82	n/a	n/a	1	0	0	0	0
297.6426	1	10	n/a	n/a	1	50	0	0	1
298.7092	1	21	n/a	n/a	1	50	5.8208e-11	0	0
299.9092	1	10	n/a	n/a	1	50	0.1	0	1
301.1258	1	10	n/a	n/a	1	50	0	0	2
302.409	1	10	n/a	n/a	1	50	-0.1	0	3
303.5422	1	10	n/a	n/a	1	50	-0.1	0	4
304.6588	1	10	n/a	n/a	1	50	0	0	5
305.8422	1	10	n/a	n/a	1	50	0.2	0	6
306.992	1	10	n/a	n/a	1	50	-0.2	0	7
308.142	1	21	n/a	n/a	1	50	0.1	0	0
309.2086	1	10	n/a	n/a	1	50	0	0	1
310.2586	1	10	n/a	n/a	1	50	0.1	0	2
311.5752	1	10	n/a	n/a	1	50	5.8208e-11	0	3
312.8918	1	21	n/a	n/a	1	50	0	0	0
314.0084	1	10	n/a	n/a	1	50	0	0	1
315.1416	1	10	n/a	n/a	1	50	-0.1	0	2
316.4248	1	10	n/a	n/a	1	50	-0.1	0	3
317.6748	1	10	n/a	n/a	1	50	0.1	0	4
318.8746	1	10	n/a	n/a	1	50	-0.1	0	5
320.0746	1	21	n/a	n/a	1	50	0	0	0
321.0124	1	82	n/a	n/a	1	0	0.1	0	0
321.1184	1	82	n/a	n/a	1	0	0	0	0
321.1644	1	82	n/a	n/a	1	0	0	0	0
321.5064	1	82	n/a	n/a	1	0	0	0	0
321.5294	1	82	n/a	n/a	1	0	0	0	0
322.0124	1	82	n/a	n/a	1	0	0	0	0
322.0984	1	82	n/a	n/a	1	0	0	0	0
322.4914	1	82	n/a	n/a	1	0	0	0	0
322.5544	1	82	n/a	n/a	1	0	0	0	0
322.8224	1	82	n/a	n/a	1	0	0	0	0
324.0744	1	10	n/a	n/a	1	50	0	0	1
325.3576	1	10	n/a	n/a	1	50	-0.1	0	2
326.5576	1	10	n/a	n/a	1	50	0.1	0	3
327.7408	1	10	n/a	n/a	1	50	-0.1	0	4
328.9408	1	10	n/a	n/a	1	50	0.1	0	5
329.974	1	10	n/a	n/a	1	50	-0.1	0	6
331.024	1	10	n/a	n/a	1	50	0	0	7
332.074	1	21	n/a	n/a	1	50	0.1	0	0
333.2072	1	10	n/a	n/a	1	50	-0.1	0	1
334.3404	1	21	n/a	n/a	1	50	0	0	0
335.3738	1	10	n/a	n/a	1	50	0.1	0	1
336.407	1	21	n/a	n/a	1	50	-0.1	0	0
337.5402	1	10	n/a	n/a	1	50	-0.1	0	1
338.6736	1	21	n/a	n/a	1	50	0.2	0	0
339.7234	1	10	n/a	n/a	1	50	-0.2	0	1
340.7734	1	21	n/a	n/a	1	50	0.1	0	0
341.99	1	10	n/a	n/a	1	50	0	0	1
343.1732	1	10	n/a	n/a	1	50	-0.1	0	2
344.4398	1	10	n/a	n/a	1	50	0.1	0	3
345.7064	1	21	n/a	n/a	1	50	-0.1	0	0
346.6212	1	82	n/a	n/a	1	0	0.1	0	0
346.8452	1	82	n/a	n/a	1	0	0	0	0
346.9792	1	82	n/a	n/a	1	0	0	0	0
347.3532	1	82	n/a	n/a	1	0	0	0	0
347.4502	1	82	n/a	n/a	1	0	0	0	0
347.6212	1	82	n/a	n/a	1	0	0	0	0
347.9362	1	82	n/a	n/a	1	0	0	0	0
348.2822	1	82	n/a	n/a	1	0	0	0	0
348.4012	1	82	n/a	n/a	1	0	0	0	0
348.4492	1	82	n/a	n/a	1	0	0	0	0
349.8062	1	10	n/a	n/a	1	50	-0.1	0	1
350.9894	1	10	n/a	n/a	1	50	0	0	2
352.0728	1	10	n/a	n/a	1	50	0.1	0	3
353.156	1	21	n/a	n/a	1	50	-0.1	0	0
354.2726	1	10	n/a	n/a	1	50	-5.8208e-11	0	1
355.4726	1	10	n/a	n/a	1	50	0.1	0	2
356.7724	1	10	n/a	n/a	1	50	-0.1	0	3
358.0724	1	21	n/a	n/a	1	50	0	0	0
359.3222	1	10	n/a	n/a	1	50	-0.1	0	1
360.3888	1	10	n/a	n/a	1	50	0	0	2
361.7054	1	10	n/a	n/a	1	50	5.8208e-11	0	3
363.022	1	21	n/a	n/a	1	50	-5.8208e-11	0	0
364.1054	1	10	n/a	n/a	1	50	0.1	0	1
365.2386	1	10	n/a	n/a	1	50	-5.8208e-11	0	2
366.5552	1	10	n/a	n/a	1	50	5.8208e-11	0	3
367.8718	1	10	n/a	n/a	1	50	-5.8208e-11	0	4
369.0884	1	10	n/a	n/a	1	50	5.8208e-11	0	5
370.3716	1	10	n/a	n/a	1	50	-0.1	0	6
371.4882	1	10	n/a	n/a	1	50	0	0	7
372.6048	1	21	n/a	n/a	1	50	0	0	0
385.0266	1	82	n/a	n/a	1	0	0.1	0	0
385.0896	1	82	n/a	n/a	1	0	0	0	0
385.1896	1	82	n/a	n/a	1	0	0	0	0
385.3126	1	82	n/a	n/a	1	0	0	0	0
385.6926	1	82	n/a	n/a	1	0	0	0	0
386.0266	1	82	n/a	n/a	1	0	-0.1	0	0
386.0936	1	82	n/a	n/a	1	0	0	0	0
386.4766	1	82	n/a	n/a	1	0	0	0	0
386.6506	1	82	n/a	n/a	1	0	0	0	0
386.7946	1	82	n/a	n/a	1	0	0	0	0
388.1872	1	10	n/a	n/a	1	52	-0.1	0	1
389.4538	1	21	n/a	n/a	1	52	0	0	0
390.637	1	10	n/a	n/a	1	52	0	0	1
391.8204	1	21	n/a	n/a	1	52	0.1	0	0
393.1202	1	10	n/a	n/a	1	52	-0.1	0	1
394.4202	1	21	n/a	n/a	1	52	0	0	0
395.6534	1	10	n/a	n/a	1	52	0	0	1
396.97	1	10	n/a	n/a	1	52	0	0	2
398.22	1	10	n/a	n/a	1	52	0.1	0	3
399.5198	1	10	n/a	n/a	1	52	-0.2	0	4
400.6198	1	10	n/a	n/a	1	52	0.1	0	5
401.753	1	10	n/a	n/a	1	52	-0.1	0	6
402.8364	1	10	n/a	n/a	1	52	0.1	0	7
403.9196	1	21	n/a	n/a	1	52	-5.8208e-11	0	0
405.0196	1	10	n/a	n/a	1	52	0	0	1
406.2694	1	10	n/a	n/a	1	52	-0.1	0	2
407.336	1	10	n/a	n/a	1	52	-5.8208e-11	0	3
408.586	1	10	n/a	n/a	1	52	0.1	0	4
409.6692	1	10	n/a	n/a	1	52	17.7	0	5
410.7026	1	21	n/a	n/a	1	52	-17.7	0	0
411.6242	1	82	n/a	n/a	1	0	-0.1	0	0
411.7072	1	82	n/a	n/a	1	0	0	0	0
411.8672	1	82	n/a	n/a	1	0	0	0	0
412.1282	1	82	n/a	n/a	1	0	0	0	0
412.4302	1	82	n/a	n/a	1	0	0	0	0
412.6242	1	82	n/a	n/a	1	0	0	0	0
412.8662	1	82	n/a	n/a	1	0	0	0	0
412.9852	1	82	n/a	n/a	1	0	0	0	0
413.0512	1	82	n/a	n/a	1	0	0	0	0
413.4852	1	82	n/a	n/a	1	0	-5.8208e-11	0	0
414.569	1	10	n/a	n/a	1	52	0.1	0	1
415.619	1	21	n/a	n/a	1	52	0	0	0
416.7522	1	10	n/a	n/a	1	52	-0.1	0	1
418.0188	1	10	n/a	n/a	1	52	0	0	2
419.1354	1	10	n/a	n/a	1	52	5.8208e-11	0	3
420.2354	1	10	n/a	n/a	1	52	0.1	0	4
421.402	1	10	n/a	n/a	1	52	0	0	5
422.4852	1	10	n/a	n/a	1	52	-0.1	0	6
423.6018	1	10	n/a	n/a	1	52	0	0	7
424.7184	1	21	n/a	n/a	1	52	5.8208e-11	0	0
425.785	1	10	n/a	n/a	1	52	-5.8208e-11	0	1
427.1016	1	10	n/a	n/a	1	52	0	0	2
428.3016	1	10	n/a	n/a	1	52	0.1	0	3
429.5514	1	10	n/a	n/a	1	52	-0.1	0	4
430.8846	1	10	n/a	n/a	1	52	17.7	0	5
432.168	1	21	n/a	n/a	1	52	-17.7	0	0
433.3178	1	10	n/a	n/a	1	52	-0.1	0	1
434.3844	1	10	n/a	n/a	1	52	0	0	2
435.451	1	10	n/a	n/a	1	52	1.1	0	3
436.5176	1	10	n/a	n/a	1	52	-1.1	0	4
437.2654	1	82	n/a	n/a	1	0	5.8208e-11	0	0
437.5204	1	82	n/a	n/a	1	0	0	0	0
437.6594	1	82	n/a	n/a	1	0	0	0	0
437.7604	1	82	n/a	n/a	1	0	0	0	0
438.1544	1	82	n/a	n/a	1	0	0	0	0
438.2654	1	82	n/a	n/a	1	0	0	0	0
438.4334	1	82	n/a	n/a	1	0	0	0	0
438.4804	1	82	n/a	n/a	1	0	0	0	0
438.6744	1	82	n/a	n/a	1	0	0	0	0
438.9064	1	82	n/a	n/a	1	0	0	0	0
440.3008	1	10	n/a	n/a	1	52	0	0	1
441.4508	1	21	n/a	n/a	1	52	0.1	0	0
442.584	1	10	n/a	n/a	1	52	-0.1	0	1
443.734	1	10	n/a	n/a	1	52	0.1	0	2
444.8672	1	10	n/a	n/a	1	52	-0.1	0	3
445.9838	1	10	n/a	n/a	1	52	0	0	4
447.2838	1	10	n/a	n/a	1	52	0.1	0	5
448.3504	1	10	n/a	n/a	1	52	5.8208e-11	0	6
449.467	1	10	n/a	n/a	1	52	-5.8208e-11	0	7
450.5836	1	21	n/a	n/a	1	52	0	0	0
451.8668	1	10	n/a	n/a	1	52	-0.1	0	1
452.9668	1	10	n/a	n/a	1	52	0.1	0	2
454.0666	1	10	n/a	n/a	1	52	-0.2	0	3
455.1666	1	21	n/a	n/a	1	52	0.1	0	0
456.4832	1	10	n/a	n/a	1	52	5.8208e-11	0	1
457.5664	1	10	n/a	n/a	1	52	-0.1	0	2
458.7498	1	10	n/a	n/a	1	52	0.2	0	3
459.9996	1	10	n/a	n/a	1	52	-0.2	0	4
461.2496	1	10	n/a	n/a	1	52	0.1	0	5
462.4994	1	21	n/a	n/a	1	52	-0.1	0	0
463.5582	1	82	n/a	n/a	1	0	0	0	0
463.5882	1	82	n/a	n/a	1	0	0	0	0
463.6812	1	82	n/a	n/a	1	0	0	0	0
464.0162	1	82	n/a	n/a	1	0	0	0	0
464.1382	1	82	n/a	n/a	1	0	0	0	0
464.5582	1	82	n/a	n/a	1	0	0	0	0
464.8092	1	82	n/a	n/a	1	0	0	0	0
465.1142	1	82	n/a	n/a	1	0	0	0	0
465.2662	1	82	n/a	n/a	1	0	0	0	0
465.3882	1	82	n/a	n/a	1	0	0	0	0
466.6658	1	10	n/a	n/a	1	52	-0.1	0	1
467.9824	1	10	n/a	n/a	1	52	0.1	0	2
469.1824	1	10	n/a	n/a	1	52	0	0	3
470.4324	1	10	n/a	n/a	1	52	0.1	0	4
471.4822	1	10	n/a	n/a	1	52	-0.2	0	5
472.7988	1	10	n/a	n/a	1	52	0.1	0	6
473.9654	1	10	n/a	n/a	1	52	-0.1	0	7
475.132	1	21	n/a	n/a	1	52	0	0	0
476.182	1	10	n/a	n/a	1	52	0.1	0	1
477.232	1	21	n/a	n/a	1	52	0.1	0	0
478.5318	1	10	n/a	n/a	1	52	-0.2	0	1
479.8152	1	21	n/a	n/a	1	52	0.2	0	0
481.015	1	10	n/a	n/a	1	52	-0.2	0	1
482.0816	1	10	n/a	n/a	1	52	0	0	2
483.3148	1	10	n/a	n/a	1	52	0	0	3
484.5982	1	10	n/a	n/a	1	52	0.1	0	4
485.7814	1	10	n/a	n/a	1	52	-0.1	0	5
486.8646	1	10	n/a	n/a	1	52	0	0	6
487.9812	1	10	n/a	n/a	1	52	0	0	7
489.0978	1	21	n/a	n/a	1	52	0	0	0
490.1466	1	82	n/a	n/a	1	0	0	0	0
490.2806	1	82	n/a	n/a	1	0	0	0	0
490.6436	1	82	n/a	n/a	1	0	0	0	0
490.8386	1	82	n/a	n/a	1	0	0	0	0
491.1156	1	82	n/a	n/a	1	0	0	0	0
491.1466	1	82	n/a	n/a	1	0	0	0	0
491.3886	1	82	n/a	n/a	1	0	0	0	0
491.5546	1	82	n/a	n/a	1	0	0	0	0
491.6446	1	82	n/a	n/a	1	0	0	0	0
492.0356	1	82	n/a	n/a	1	0	0	0	0
493.1644	1	10	n/a	n/a	1	52	0.1	0	1
494.4976	1	10	n/a	n/a	1	52	-5.8208e-11	0	2
495.5476	1	10	n/a	n/a	1	52	0	0	3
496.5974	1	21	n/a	n/a	1	52	-0.1	0	0
497.9306	1	10	n/a	n/a	1	52	-0.1	0	1
499.0472	1	10	n/a	n/a	1	52	5.8208e-11	0	2
500.2638	1	10	n/a	n/a	1	52	-5.8208e-11	0	3
501.5972	1	10	n/a	n/a	1	52	0.2	0	4
502.697	1	10	n/a	n/a	1	52	-0.2	0	5
503.797	1	21	n/a	n/a	1	52	0.1	0	0
504.8302	1	10	n/a	n/a	1	52	-0.1	0	1
505.8636	1	21	n/a	n/a	1	52	0.1	0	0
506.9468	1	10	n/a	n/a	1	52	-0.1	0	1
508.1968	1	10	n/a	n/a	1	52	0.1	0	2
509.43	1	10	n/a	n/a	1	52	-0.1	0	3
510.6632	1	21	n/a	n/a	1	52	0	0	0
511.9466	1	10	n/a	n/a	1	52	0.1	0	1
513.0298	1	10	n/a	n/a	1	52	-0.1	0	2
514.063	1	10	n/a	n/a	1	52	5.8208e-11	0	3
515.2796	1	10	n/a	n/a	1	52	-5.8208e-11	0	4
604.5364	1	82	n/a	n/a	1	0	0	0	0
604.5654	1	82	n/a	n/a	1	0	0	0	0
604.9694	1	82	n/a	n/a	1	0	0	0	0
605.1174	1	82	n/a	n/a	1	0	0	0	0
605.4894	1	82	n/a	n/a	1	0	0	0	0
605.5364	1	82	n/a	n/a	1	0	-0.1	0	0
605.5574	1	82	n/a	n/a	1	0	0	0	0
605.8704	1	82	n/a	n/a	1	0	0	0	0
605.9904	1	82	n/a	n/a	1	0	0	0	0
606.3404	1	82	n/a	n/a	1	0	0	0	0
607.6314	1	10	n/a	n/a	1	52	0	0	1
608.6814	1	10	n/a	n/a	1	52	0.1	0	2
609.7646	1	10	n/a	n/a	1	52	-0.1	0	3
610.8646	1	10	n/a	n/a	1	52	0.1	0	4
611.9478	1	10	n/a	n/a	1	52	-0.1	0	5
613.081	1	10	n/a	n/a	1	52	-0.1	0	6
614.1144	1	10	n/a	n/a	1	52	0.2	0	7
615.1476	1	21	n/a	n/a	1	52	-0.1	0	0
616.4142	1	10	n/a	n/a	1	52	0	0	1
617.5974	1	10	n/a	n/a	1	52	-0.1	0	2
618.814	1	10	n/a	n/a	1	52	0	0	3
620.0306	1	21	n/a	n/a	1	52	0	0	0
621.264	1	10	n/a	n/a	1	52	0.2	0	1
622.4972	1	21	n/a	n/a	1	52	-0.1	0	0
623.747	1	10	n/a	n/a	1	52	-0.1	0	1
624.997	1	21	n/a	n/a	1	52	0	0	0
626.147	1	10	n/a	n/a	1	52	0.1	0	1
627.2302	1	10	n/a	n/a	1	52	-0.1	0	2
628.4468	1	10	n/a	n/a	1	52	1.1642e-10	0	3
629.6634	1	21	n/a	n/a	1	52	0	0	0
630.5362	1	82	n/a	n/a	1	0	0.1	0	0
630.7802	1	82	n/a	n/a	1	0	0	0	0
630.8802	1	82	n/a	n/a	1	0	0	0	0
631.1492	1	82	n/a	n/a	1	0	0	0	0
631.2182	1	82	n/a	n/a	1	0	0	0	0
631.5362	1	82	n/a	n/a	1	0	0	0	0
631.6992	1	82	n/a	n/a	1	0	0	0	0
