onset	duration	value	response	rt	good	TMS	seq
259.6912	1	82	n/a	n/a	1	0	0
260.0172	1	82	n/a	n/a	1	0	0
260.0692	1	82	n/a	n/a	1	0	0
260.2262	1	82	n/a	n/a	1	0	0
260.3252	1	82	n/a	n/a	1	0	0
260.6914	1	82	n/a	n/a	1	0	0
260.7454	1	82	n/a	n/a	1	0	0
260.8884	1	82	n/a	n/a	1	0	0
261.2534	1	82	n/a	n/a	1	0	0
261.5344	1	82	n/a	n/a	1	0	0
262.854	1	10	n/a	n/a	1	52	1
263.9706	1	10	n/a	n/a	1	52	2
265.0372	1	10	n/a	n/a	1	52	3
266.3372	1	10	n/a	n/a	1	52	4
267.4704	1	10	n/a	n/a	1	52	5
268.587	1	10	n/a	n/a	1	52	6
269.737	1	10	n/a	n/a	1	52	7
270.8868	1	21	n/a	n/a	1	52	0
272.2034	1	10	n/a	n/a	1	52	1
273.5368	1	10	n/a	n/a	1	52	2
274.8366	1	10	n/a	n/a	1	52	3
275.92	1	10	n/a	n/a	1	52	4
277.2198	1	10	n/a	n/a	1	52	5
278.5198	1	21	n/a	n/a	1	52	0
279.8196	1	10	n/a	n/a	1	52	1
281.003	1	10	n/a	n/a	1	52	2
282.1862	1	10	n/a	n/a	1	52	3
283.3694	1	21	n/a	n/a	1	52	0
284.6694	1	10	n/a	n/a	1	52	1
285.9194	1	10	n/a	n/a	1	52	2
286.7198	1	82	n/a	n/a	1	0	0
287.0848	1	82	n/a	n/a	1	0	0
287.1198	1	82	n/a	n/a	1	0	0
287.3898	1	82	n/a	n/a	1	0	0
287.5038	1	82	n/a	n/a	1	0	0
287.7198	1	82	n/a	n/a	1	0	0
288.0158	1	82	n/a	n/a	1	0	0
288.0428	1	82	n/a	n/a	1	0	0
288.1248	1	82	n/a	n/a	1	0	0
288.5098	1	82	n/a	n/a	1	0	0
289.6858	1	10	n/a	n/a	1	52	1
290.8024	1	10	n/a	n/a	1	52	2
292.0024	1	10	n/a	n/a	1	52	3
293.2188	1	10	n/a	n/a	1	52	4
294.4354	1	10	n/a	n/a	1	52	5
295.6688	1	10	n/a	n/a	1	52	6
296.702	1	10	n/a	n/a	1	52	7
297.7354	1	21	n/a	n/a	1	52	0
298.9518	1	10	n/a	n/a	1	52	1
300.2018	1	10	n/a	n/a	1	52	2
301.3018	1	10	n/a	n/a	1	52	3
302.485	1	10	n/a	n/a	1	52	4
303.585	1	10	n/a	n/a	1	52	5
304.7348	1	10	n/a	n/a	1	52	6
305.9182	1	10	n/a	n/a	1	52	7
307.1014	1	21	n/a	n/a	1	52	0
308.1846	1	10	n/a	n/a	1	52	1
309.368	1	10	n/a	n/a	1	52	2
310.6012	1	10	n/a	n/a	1	52	3
311.8344	1	21	n/a	n/a	1	52	0
312.5832	1	82	n/a	n/a	1	0	0
312.7222	1	82	n/a	n/a	1	0	0
312.9502	1	82	n/a	n/a	1	0	0
313.1122	1	82	n/a	n/a	1	0	0
313.2012	1	82	n/a	n/a	1	0	0
313.5832	1	82	n/a	n/a	1	0	0
313.9482	1	82	n/a	n/a	1	0	0
313.9682	1	82	n/a	n/a	1	0	0
314.0652	1	82	n/a	n/a	1	0	0
314.3092	1	82	n/a	n/a	1	0	0
315.6676	1	10	n/a	n/a	1	52	1
316.8508	1	21	n/a	n/a	1	52	0
317.9174	1	10	n/a	n/a	1	52	1
319.2174	1	10	n/a	n/a	1	52	2
320.4506	1	10	n/a	n/a	1	52	3
321.684	1	21	n/a	n/a	1	52	0
323.0004	1	10	n/a	n/a	1	52	1
324.0338	1	10	n/a	n/a	1	52	2
325.1504	1	10	n/a	n/a	1	52	3
326.267	1	21	n/a	n/a	1	52	0
327.5168	1	10	n/a	n/a	1	52	1
328.6834	1	10	n/a	n/a	1	52	2
329.9168	1	10	n/a	n/a	1	52	3
331	1	10	n/a	n/a	1	52	4
332.2666	1	10	n/a	n/a	1	52	5
