onset	duration	value	response	rt	good	Acu	estim	trial
0.0197	1	11	2	450.6	1	1	0 2 0	1
2.4475	1	11	2	398.6	1	1	0 2 0	2
6.2722	1	11	1	339.4	1	1	1 0 0	3
8.7	1	11	2	343.6	1	1	0 2 0	4
11.4771	1	11	1	374	1	1	1 0 0	5
14.5701	1	11	2	322.7	1	1	0 2 0	6
16.5822	1	11	3	373.9	1	1	0 0 3	7
19.2429	1	12	3	537.8	1	1	3 2 2	1
21.388	1	12	2	683.6	1	0	3 3 1	2
23.9322	1	12	3	933.7	1	1	2 3 2	3
26.1273	1	11	2	425	1	1	0 2 0	1
29.952	1	11	2	398.4	1	1	0 2 0	2
32.5461	1	11	2	360.4	1	1	0 2 0	3
34.791	1	11	1	349.2	1	1	1 0 0	4
37.2022	1	12	3	499.4	1	1	3 2 2	1
39.5137	1	12	3	580.6	1	1	3 2 2	2
42.5734	1	12	2	557.7	1	0	2 3 2	3
45.8992	1	12	1	755.1	1	1	2 1 2	4
48.1608	1	12	3	747.3	1	1	2 3 2	5
50.6551	1	12	1	716.9	1	1	3 3 1	6
54.5297	1	11	2	469.8	1	1	0 2 0	1
57.5895	1	11	2	395.5	1	1	0 2 0	2
60.1004	1	11	1	382.7	1	1	1 0 0	3
62.3454	1	11	3	341.4	1	1	0 0 3	4
64.7898	1	11	2	431.1	1	1	0 2 0	5
67.0348	1	12	1	588	1	1	2 2 1	1
70.5934	1	12	1	822.1	1	1	3 1 3	2
73.2374	1	12	1	626.1	1	1	3 3 1	3
76.8293	1	12	1	600.5	1	1	3 1 3	4
79.4733	1	12	2	683.7	1	1	1 1 2	5
81.9677	1	12	1	653.3	1	0	2 3 3	6
84.3789	1	12	2	867.4	1	1	2 1 1	7
86.5573	1	12	1	638.5	1	1	2 2 1	8
90.0327	1	11	1	410.9	1	1	1 0 0	1
92.7765	1	11	3	459.5	1	1	0 0 3	2
96.385	1	11	1	380.2	1	1	1 0 0	3
98.4969	1	12	2	657.2	1	1	3 3 2	1
101.9225	1	12	3	852.1	1	1	3 2 2	2
104.8825	1	12	2	673.3	1	1	2 1 1	3
108.2582	1	12	1	630.7	1	1	2 2 1	4
111.8168	1	12	2	565.4	1	1	2 3 3	5
115.1592	1	12	1	585	1	1	3 3 1	6
117.3044	1	11	3	475.4	1	1	0 0 3	1
120.8464	1	11	2	358.5	1	1	0 2 0	2
123.241	1	11	1	347	1	1	1 0 0	3
126.5668	1	11	1	364.1	1	1	1 0 0	4
128.8782	1	11	3	496.8	1	1	0 0 3	5
131.3559	1	12	3	953.5	1	1	2 3 2	1
133.3016	1	12	2	669.9	1	0	2 1 2	2
136.6939	1	12	1	646.7	1	1	2 2 1	3
140.2192	1	12	1	552.7	1	1	3 3 1	4
142.5972	1	11	3	419.3	1	1	0 0 3	1
144.5261	1	11	2	474.9	1	1	0 2 0	2
147.3531	1	11	2	364.2	1	1	0 2 0	3
150.1468	1	11	3	472.8	1	1	0 0 3	4
153.6222	1	11	2	410	1	1	0 2 0	5
155.9503	1	11	1	370.2	1	1	1 0 0	6
158.8438	1	11	1	401.3	1	1	1 0 0	7
160.9889	1	12	3	531.1	1	0	3 3 1	1
163.9655	1	12	1	515.9	1	1	3 3 1	2
167.1583	1	12	2	532.1	1	1	2 3 3	3
170.85	1	12	2	961.3	1	1	2 1 1	4
172.8122	1	12	3	624.1	1	0	3 1 3	5
175.5227	1	12	2	552	1	1	3 3 2	6
178.8153	1	12	1	506.3	1	1	2 2 1	7
181.8085	1	12	2	587.8	1	1	2 3 3	8
184.2197	1	11	1	390.3	1	1	1 0 0	1
186.764	1	11	2	401	1	1	0 2 0	2
190.3891	1	11	1	349.4	1	1	1 0 0	3
192.8668	1	11	2	392.8	1	1	0 2 0	4
195.7935	1	11	2	428.5	1	1	0 2 0	5
198.1549	1	11	1	324.9	1	1	1 0 0	6
200.3665	1	12	2	584.4	1	1	2 3 3	1
203.9085	1	12	1	636.7	1	0	1 3 1	2
207.1678	1	12	3	857.6	1	1	3 2 2	3
210.5934	1	12	3	630.7	1	1	3 1 1	4
213.6199	1	12	2	517	1	0	3 2 2	5
216.2306	1	12	3	471.3	1	1	3 2 2	6
219.8724	1	12	1	400.8	1	0	2 1 1	7
222.2337	1	11	2	385.8	1	1	0 2 0	1
224.462	1	11	2	351.2	1	1	0 2 0	2
228.0705	1	11	2	354.7	1	1	0 2 0	3
230.2656	1	11	3	413.2	1	1	0 0 3	4
232.8597	1	11	3	359.3	1	1	0 0 3	5
236.2188	1	12	2	597.7	1	1	2 3 3	1
239.2951	1	12	2	870.4	1	1	1 1 2	2
242.9036	1	12	2	442.6	1	1	1 1 2	3
245.6308	1	12	2	649.2	1	1	3 3 2	4
248.6905	1	12	3	992.7	1	1	3 2 2	5
251.002	1	12	1	561.4	1	0	1 3 1	6
254.8766	1	12	3	583.5	1	1	3 1 1	7
257.1381	1	12	2	660.9	1	0	3 1 3	8
259.117	1	11	2	486.2	1	1	0 2 0	1
261.6945	1	11	1	443.6	1	1	1 0 0	2
264.0558	1	11	2	435.1	1	1	0 2 0	3
266.2841	1	11	1	399.7	1	1	1 0 0	4
268.3295	1	12	3	808.3	1	0	3 3 2	1
270.4912	1	12	3	884.2	1	1	3 1 1	2
272.8692	1	12	1	656	1	1	3 1 3	3
274.9146	1	11	1	419.5	1	1	1 0 0	1
278.0575	1	11	2	353.5	1	1	0 2 0	2
281.7325	1	11	3	378.8	1	1	0 0 3	3
285.0749	1	11	1	385.7	1	1	1 0 0	4
287.6691	1	12	1	897.1	1	1	2 1 2	1
289.8807	1	12	2	612.9	1	1	2 1 1	2
293.0402	1	12	1	588.3	1	1	3 1 3	3
295.784	1	12	2	741.1	1	1	3 3 2	4
298.4114	1	12	3	685.7	1	1	3 1 1	5
301.122	1	11	3	509	1	1	0 0 3	1
304.481	1	11	1	387	1	1	1 0 0	2
307.9066	1	11	2	395.5	1	1	0 2 0	3
309.9852	1	11	1	373.6	1	1	1 0 0	4
312.6293	1	11	2	401.7	1	1	0 2 0	5
315.5227	1	11	2	345.7	1	1	0 2 0	6
318.1501	1	11	1	386.6	1	1	1 0 0	7
320.8607	1	12	1	808.8	1	0	1 1 2	1
323.488	1	12	2	607.3	1	0	2 2 1	2
326.897	1	12	2	691.6	1	1	2 1 1	3
328.8925	1	11	2	430.3	1	1	0 2 0	1
332.0187	1	11	3	455.9	1	1	0 0 3	2
334.3136	1	11	3	471.8	1	1	0 0 3	3
336.7913	1	11	1	385	1	1	1 0 0	4
339.2191	1	11	3	420	1	1	0 0 3	5
341.6303	1	11	3	400	1	1	0 0 3	6
344.5404	1	11	1	374.3	1	1	1 0 0	7
347.5004	1	11	3	374.8	1	1	0 0 3	8
349.7121	1	12	2	907.6	1	1	1 1 2	1
352.5057	1	12	3	932.5	1	1	2 3 2	2
355.3493	1	12	1	500.6	1	1	2 2 1	3
357.8769	1	12	1	800.7	1	1	2 1 2	4
360.5708	1	12	2	528.6	1	1	2 1 1	5
364.2957	1	12	3	430.1	1	1	3 1 1	6
366.2746	1	11	1	392.5	1	1	1 0 0	1
369.1015	1	11	3	407	1	1	0 0 3	2
372.4606	1	11	1	315.1	1	1	1 0 0	3
376.0026	1	11	1	316.3	1	1	1 0 0	4
379.0623	1	11	3	411.4	1	1	0 0 3	5
381.6565	1	11	2	450.5	1	1	0 2 0	6
384.4335	1	11	2	359.5	1	1	0 2 0	7
386.562	1	12	1	580	1	0	1 1 2	1
388.8402	1	12	3	691.7	1	1	1 3 1	2
391.2348	1	12	3	889.5	1	1	2 3 2	3
394.7269	1	12	3	601.2	1	1	3 1 1	4
397.8864	1	12	1	631.5	1	1	3 1 3	5
399.9484	1	12	3	610	1	1	1 3 1	6
403.2743	1	12	1	608.1	1	1	3 3 1	7
405.436	1	12	2	516	1	1	2 1 1	8
408.3461	1	11	3	378.2	1	1	0 0 3	1
410.8238	1	11	1	422.4	1	1	1 0 0	2
414.3991	1	11	1	376.6	1	1	1 0 0	3
417.8247	1	12	2	626.3	1	1	3 3 2	1
421.6494	1	12	1	507.2	1	1	2 2 1	2
423.8278	1	12	2	583.5	1	1	2 3 3	3
426.6713	1	12	1	578.4	1	1	3 3 1	4
429.9639	1	12	2	581	1	1	1 1 2	5
433.1733	1	11	3	406.1	1	1	0 0 3	1
