onset	duration	value	response	rt	good	Acu	estim	trial
99.6462	1	12	3	572.2	1	1	3 2 2	4
101.3278	1	12	2	707	1	1	2 1 1	5
103.4422	1	12	3	693	1	1	3 2 2	6
105.5067	1	12	2	972.5	1	1	3 3 2	7
107.2715	1	11	3	862.7	1	1	0 0 3	1
109.8521	1	11	2	654.8	1	1	0 2 0	2
111.9332	1	11	2	653.4	1	1	0 2 0	3
114.5804	1	11	1	514.1	1	1	1 0 0	4
116.4118	1	12	1	816.3	1	1	3 3 1	1
119.442	1	12	2	883	1	1	2 3 3	2
122.3889	1	12	1	766.4	1	1	3 3 1	3
125.1526	1	12	2	796.5	1	1	3 3 2	4
127.933	1	12	2	909.3	1	1	2 3 3	5
130.2472	1	12	2	782.7	1	1	3 3 2	6
131.7623	1	11	2	640.4	1	1	0 2 0	1
134.243	1	11	3	695.5	1	1	0 0 3	2
136.5572	1	12	1	1179.9	1	0	2 1 1	1
138.7216	1	12	2	805.7	1	1	2 1 1	2
140.0701	1	12	1	755.7	1	1	2 2 1	3
142.0514	1	12	3	696.8	1	1	3 2 2	4
144.3323	1	12	3	737.8	1	1	3 2 2	5
146.7964	1	11	1	566.5	1	1	1 0 0	1
148.9774	1	11	3	771.3	1	1	0 0 3	2
151.5247	1	11	3	619.9	1	1	0 0 3	3
153.7723	1	11	3	611.2	1	1	0 0 3	1
155.7203	1	11	1	509.3	1	1	1 0 0	2
157.1354	1	11	2	465.9	1	1	0 2 0	3
159.8825	1	11	1	586.2	1	1	1 0 0	4
161.4975	1	12	3	747.4	1	1	3 2 2	1
164.2945	1	12	3	786.8	1	1	3 1 1	2
167.1249	1	12	2	795.9	1	1	1 1 2	3
169.6555	1	12	3	767.3	1	1	3 2 2	4
172.003	1	12	2	807.8	1	1	3 3 2	5
174.4505	1	12	2	1276.6	1	1	2 3 3	6
176.3152	1	11	2	772.8	1	1	0 2 0	1
178.6627	1	11	3	643.8	1	1	0 0 3	2
181.3765	1	12	3	904.8	1	1	3 2 2	1
182.7417	1	12	1	807	1	1	3 3 1	2
184.1902	1	12	2	676.1	1	1	2 1 1	3
186.5377	1	12	2	901.8	1	1	3 3 2	4
188.6521	1	12	3	827.7	1	1	3 1 1	5
191.1495	1	12	1	769.4	1	1	3 3 1	6
193.5802	1	12	1	703.4	1	1	3 3 1	7
195.3783	1	12	3	978.1	1	1	3 2 2	8
196.7935	1	11	2	616.2	1	1	0 2 0	1
198.6416	1	11	1	569.2	1	1	1 0 0	2
200.0068	1	11	1	638.7	1	1	1 0 0	3
201.6051	1	11	1	529.3	1	1	1 0 0	4
204.1191	1	11	3	620.6	1	1	0 0 3	5
206.7996	1	11	3	530	1	1	0 0 3	6
209.0472	1	11	2	622.4	1	1	0 2 0	7
211.3781	1	12	3	686.3	1	1	3 2 2	1
214.3583	1	12	2	722	1	1	2 3 3	2
216.8889	1	12	1	612	1	0	1 1 2	3
218.737	1	12	2	872.7	1	1	3 3 2	1
220.4352	1	12	2	671.2	1	1	3 3 2	2
223.4487	1	12	2	708.3	1	1	3 3 2	3
226.3123	1	12	1	1112.7	1	0	2 1 1	4
227.9606	1	12	2	875.2	1	1	2 3 3	5
229.9085	1	12	2	631.4	1	1	2 3 3	1
231.7066	1	12	3	837.8	1	1	3 2 2	2
233.1884	1	12	2	890.7	1	1	3 3 2	3
235.4027	1	12	1	665.9	1	1	3 3 1	4
236.8845	1	12	1	526.8	1	1	3 3 1	5
238.5327	1	12	2	893.8	1	1	1 1 2	6
241.5129	1	12	3	839.4	1	1	3 2 2	7
243.028	1	11	1	554.8	1	1	1 0 0	1
244.9093	1	11	3	618.9	1	1	0 0 3	2
247.5898	1	11	1	588.9	1	1	1 0 0	3
250.0872	1	12	3	789.3	1	1	3 2 2	1
252.5013	1	12	3	679.2	1	1	3 2 2	2
254.8988	1	12	1	856.8	1	1	3 3 1	3
257.5792	1	12	2	837.6	1	1	2 1 1	4
259.0943	1	11	3	603.1	1	1	0 0 3	1
261.8414	1	11	2	626.4	1	1	0 2 0	2
264.1723	1	12	3	698.4	1	1	3 2 2	1
266.936	1	12	2	967.5	1	1	2 1 1	2
269.117	1	12	2	881.8	1	1	2 1 1	3
271.2648	1	12	2	965.7	1	1	1 1 2	4
273.6622	1	12	2	703.8	1	1	1 1 2	5
275.5269	1	11	3	688.1	1	1	0 0 3	1
276.9254	1	11	3	445.4	1	1	0 0 3	2
278.6403	1	11	2	619.8	1	1	0 2 0	3
281.5372	1	11	2	524.3	1	1	0 2 0	4
283.4019	1	11	3	536.9	1	1	0 0 3	5
285.3166	1	11	1	569.4	1	1	1 0 0	6
287.6641	1	11	3	616.9	1	1	0 0 3	7
289.7785	1	11	3	537.9	1	1	0 0 3	8
291.3269	1	12	2	1128.4	1	1	2 3 3	1
294.2571	1	12	2	635.8	1	1	2 3 3	2
296.5048	1	12	2	978.4	1	1	2 1 1	3
299.5349	1	12	1	1049.9	1	1	3 3 1	4
301.0166	1	12	3	1016.1	1	1	3 1 1	5
302.8647	1	12	3	1067.4	1	1	3 2 2	6
305.8449	1	12	1	822.4	1	1	3 3 1	1
307.4265	1	12	3	945.9	1	1	3 1 1	2
309.5077	1	12	2	1062.5	1	1	2 1 1	3
311.2392	1	11	2	752.6	1	1	0 2 0	1
313.7532	1	11	1	538.3	1	1	1 0 0	2
315.8343	1	12	2	1074.5	1	1	1 1 2	1
318.1319	1	12	1	775.4	1	1	3 3 1	2
319.7968	1	12	3	717.3	1	1	3 2 2	3
322.7936	1	12	1	820.4	1	1	2 2 1	4
325.241	1	12	2	1289.4	1	1	2 1 1	5
327.0558	1	11	1	546.1	1	1	1 0 0	1
330.0693	1	11	2	630.3	1	1	0 2 0	2
333.0328	1	11	1	554.3	1	1	1 0 0	3
334.731	1	11	1	515.2	1	1	1 0 0	4
336.2294	1	11	2	656.7	1	1	0 2 0	5
339.0764	1	11	1	572.1	1	1	1 0 0	6
340.4583	1	11	2	507.8	1	1	0 2 0	7
343.1887	1	12	2	1098.4	1	1	3 3 2	1
345.4364	1	12	1	730	1	1	3 3 1	2
347.5508	1	12	3	915.5	1	1	3 1 1	3
349.2823	1	12	2	801.7	1	1	2 3 3	4
352.1959	1	12	2	917.1	1	1	1 1 2	5
353.7442	1	12	1	762.3	1	1	3 3 1	6
355.7421	1	11	1	606.7	1	1	1 0 0	1
357.74	1	11	2	571.1	1	1	0 2 0	2
359.5881	1	11	2	916.1	1	1	0 2 0	3
362.5682	1	11	3	571.7	1	1	0 0 3	4
365.3153	1	12	2	900.7	1	1	1 1 2	1
366.897	1	12	3	1066.7	1	1	3 2 2	2
369.8605	1	12	3	1007	1	1	3 2 2	3
371.4255	1	12	2	1447.4	1	1	3 3 2	4
373.9396	1	12	2	957.7	1	1	2 3 3	5
375.5545	1	12	1	613.4	1	1	3 3 1	6
377.1861	1	12	2	814.8	1	1	2 3 3	7
379.0175	1	12	2	602.7	1	1	2 3 3	8
382.0143	1	12	1	715.6	1	1	3 3 1	1
384.6116	1	12	1	878.5	1	1	2 2 1	2
387.0923	1	12	2	783.7	1	1	3 3 2	3
389.906	1	12	2	941.8	1	1	1 1 2	4
392.703	1	12	2	766	1	1	3 3 2	5
395.1505	1	11	2	1013.7	1	1	0 2 0	1
397.8643	1	11	3	669.6	1	1	0 0 3	2
399.5958	1	11	3	696.4	1	1	0 0 3	3
402.4927	1	11	1	552.7	1	1	1 0 0	4
404.3574	1	11	3	748.7	1	1	0 0 3	5
407.0878	1	11	3	592.4	1	1	0 0 3	6
409.5852	1	11	1	472.9	1	1	1 0 0	7
412.582	1	11	2	580.8	1	1	0 2 0	8
414.6465	1	12	1	597.9	1	0	3 1 1	1
417.1605	1	12	2	1318.8	1	1	2 1 1	2
418.942	1	12	2	702.8	1	1	2 1 1	3
421.739	1	12	1	841.1	1	1	3 3 1	4
424.5194	1	12	1	690	1	1	2 2 1	5
427.3997	1	12	2	1181.6	1	1	2 1 1	6
429.5308	1	12	2	1265.4	1	1	2 3 3	7
432.1114	1	11	1	601	1	1	1 0 0	1
434.2591	1	11	1	576	1	1	1 0 0	2
437.0229	1	11	3	582.6	1	1	0 0 3	3
438.6711	1	11	1	581.3	1	1	1 0 0	4
440.3693	1	12	2	672.5	1	1	3 3 2	1
443.2163	1	12	2	817.8	1	1	2 3 3	2
445.0977	1	12	1	719.7	1	1	3 3 1	3
447.3786	1	11	3	612.7	1	1	0 0 3	1
450.2422	1	11	2	583.3	1	1	0 2 0	2
451.6407	1	11	2	471.3	1	1	0 2 0	3
453.5221	1	11	2	460.4	1	1	0 2 0	4
455.4367	1	11	2	442.1	1	1	0 2 0	5
458.0839	1	11	2	495.3	1	1	0 2 0	6
459.7488	1	12	3	759.6	1	0	1 1 2	1
461.1307	1	12	-99	-99	1	0	1 1 2	2
462.6291	1	11	3	652.5	1	1	0 0 3	1
464.0443	1	11	1	555.9	1	1	1 0 0	2
466.4917	1	11	2	573.5	1	1	0 2 0	3
468.4729	1	11	1	633.8	1	1	1 0 0	4
471.0036	1	11	3	564.2	1	1	0 0 3	5
473.5509	1	11	2	528	1	1	0 2 0	6
476.348	1	11	2	588.3	1	1	0 2 0	1
478.7288	1	11	3	595.5	1	1	0 0 3	2
480.5269	1	11	2	520.7	1	1	0 2 0	3
482.2417	1	11	3	549.6	1	1	0 0 3	4
484.6891	1	11	1	575.2	1	1	1 0 0	5
486.1875	1	12	2	920.1	1	1	2 1 1	1
489.0678	1	12	2	954.4	1	1	2 3 3	2
490.483	1	12	1	940	1	0	2 1 1	3
492.2645	1	12	1	781.2	1	1	2 2 1	4
494.7618	1	11	2	649	1	1	0 2 0	1
496.51	1	11	1	553.8	1	1	1 0 0	2
498.6411	1	11	2	570.3	1	1	0 2 0	3
500.3892	1	11	2	483.1	1	1	0 2 0	4
502.4037	1	11	2	485	1	1	0 2 0	5
504.3683	1	11	2	481.9	1	1	0 2 0	6
506.1997	1	11	1	550.7	1	1	1 0 0	7
508.0811	1	12	1	851.1	1	1	3 3 1	1
509.6128	1	12	2	762.1	1	1	3 3 2	2
512.2766	1	12	2	1327.5	1	1	1 1 2	3
515.1736	1	12	2	763	1	1	3 3 2	4
516.5554	1	12	1	669.7	1	1	3 3 1	5
518.6532	1	12	3	902.9	1	1	3 1 1	6
520.135	1	12	1	980	1	1	3 3 1	7
522.5991	1	12	2	955.7	1	1	1 1 2	8
524.214	1	11	3	711.6	1	1	0 0 3	1
526.0288	1	11	2	597.8	1	1	0 2 0	2
527.8601	1	11	3	581.2	1	1	0 0 3	3
529.8247	1	12	1	581.4	1	1	3 3 1	1
531.6395	1	12	2	818.3	1	1	2 1 1	2
533.9204	1	12	2	811.3	1	1	2 3 3	1
536.6176	1	12	3	693.1	1	1	3 1 1	2
538.3491	1	11	2	515.3	1	1	0 2 0	1
540.9297	1	11	1	544.1	1	1	1 0 0	2
542.3448	1	11	2	554.7	1	1	0 2 0	3
544.9754	1	11	3	559.2	1	1	0 0 3	4
546.6902	1	11	1	556.3	1	1	1 0 0	5
548.9379	1	11	2	430.4	1	1	0 2 0	6
551.6017	1	11	1	547.8	1	1	1 0 0	7
553.2333	1	12	3	625.5	1	0	3 3 2	1
556.2302	1	12	2	942.6	1	1	2 1 1	2
557.6287	1	12	3	732.6	1	1	3 2 2	3
559.6599	1	12	2	857.8	1	1	1 1 2	4
561.6411	1	12	2	1021.4	1	1	2 1 1	5
563.7222	1	12	2	691.4	1	1	2 1 1	6
566.5026	1	11	1	555	1	1	1 0 0	1
568.2508	1	11	1	483.8	1	1	1 0 0	2
570.6649	1	11	2	558.9	1	1	0 2 0	3
573.4952	1	11	1	524	1	1	1 0 0	4
575.0103	1	11	1	591.9	1	1	1 0 0	5
576.4088	1	12	3	643.9	1	1	3 2 2	1
578.8063	1	12	1	814.7	1	1	2 2 1	2
581.3869	1	12	2	828.2	1	1	3 3 2	3
583.0851	1	12	1	608.8	1	0	2 3 3	4
585.3161	1	12	1	911	1	1	3 3 1	5
587.4139	1	12	2	977.2	1	1	2 3 3	6
590.1443	1	12	1	735.4	1	1	3 3 1	7
592.675	1	12	2	878.1	1	1	1 1 2	8
595.4554	1	11	2	760.8	1	1	0 2 0	1
596.9538	1	11	2	480.8	1	1	0 2 0	2
598.3856	1	11	1	606	1	1	1 0 0	3
601.2992	1	12	2	802	1	1	3 3 2	1
604.3293	1	12	1	654.6	1	1	3 3 1	2
606.3438	1	12	2	703.7	1	1	2 3 3	3
609.3407	1	12	2	715.2	1	1	2 3 3	4
611.9712	1	11	2	550.7	1	1	0 2 0	1
613.5196	1	11	3	602.4	1	1	0 0 3	2
615.6507	1	11	3	465.8	1	1	0 0 3	3
618.2313	1	11	3	496.3	1	1	0 0 3	4
620.4123	1	11	1	525.8	1	1	1 0 0	1
622.5101	1	11	3	663.8	1	1	0 0 3	2
625.074	1	12	2	743.1	1	1	1 1 2	1
626.739	1	12	1	701.2	1	1	2 2 1	2
629.7358	1	12	3	696	1	1	3 2 2	3
632.5162	1	12	1	676.8	1	1	3 3 1	4
635.0135	1	12	2	770.9	1	1	1 1 2	5
637.6441	1	12	1	567	1	0	3 1 1	6
639.9916	1	12	1	651.6	1	1	3 3 1	7
642.7886	1	11	3	564.9	1	1	0 0 3	1
645.0363	1	11	1	549.8	1	1	1 0 0	2
647.6335	1	11	2	469.5	1	1	0 2 0	3
649.0653	1	12	2	846.1	1	1	1 1 2	1
651.2464	1	12	2	555.2	1	1	1 1 2	2
652.7614	1	12	2	1198.8	1	1	3 3 2	3
655.5085	1	12	3	787.7	1	1	3 1 1	4
657.856	1	12	3	591.8	1	1	3 2 2	5
660.0371	1	11	1	547.4	1	1	1 0 0	1
662.2514	1	11	3	672.8	1	1	0 0 3	2
665.2149	1	11	2	562.9	1	1	0 2 0	3
667.2628	1	11	1	477.3	1	1	1 0 0	4
669.4937	1	11	2	515.1	1	1	0 2 0	5
672.0077	1	11	1	530.2	1	1	1 0 0	6
674.2221	1	12	1	625.5	1	0	2 1 1	1
676.786	1	12	3	953.2	1	0	2 3 3	2
678.9005	1	12	2	895.3	1	1	2 3 3	3
680.9316	1	12	3	721.5	1	1	3 1 1	4
682.4134	1	12	1	798.5	1	1	2 2 1	5
684.3114	1	12	3	786.8	1	1	3 1 1	6
687.0751	1	12	3	645.3	1	1	3 1 1	7
689.7057	1	12	1	835	1	1	2 2 1	8
691.0709	1	11	2	672.2	1	1	0 2 0	1
692.7192	1	11	3	574.8	1	1	0 0 3	2
695.6661	1	12	2	741.7	1	1	2 3 3	1
697.1978	1	12	1	792.9	1	1	3 3 1	2
698.613	1	12	2	717.3	1	1	2 1 1	3
700.1946	1	11	1	545.5	1	1	1 0 0	1
701.7763	1	11	2	551.7	1	1	0 2 0	2
704.0572	1	11	3	904.2	1	1	0 0 3	3
705.6222	1	11	1	518.5	1	1	1 0 0	4
708.1695	1	11	1	552.3	1	1	1 0 0	5
709.618	1	11	2	561.6	1	1	0 2 0	6
711.7324	1	11	1	487.6	1	1	1 0 0	7
714.1465	1	11	3	511.7	1	1	0 0 3	8
716.8104	1	12	1	698	1	1	2 2 1	1
718.2589	1	12	1	575.1	1	1	2 2 1	2
720.8894	1	12	2	769	1	1	2 1 1	3
723.4534	1	12	3	878.3	1	0	3 3 2	4
725.7176	1	11	3	654.7	1	1	0 0 3	1
728.5147	1	11	2	548	1	1	0 2 0	2
730.8955	1	11	2	561	1	1	0 2 0	3
732.6769	1	11	3	734.9	1	1	0 0 3	4
734.525	1	11	2	620.9	1	1	0 2 0	5
737.5551	1	12	3	845.8	1	1	3 1 1	1
739.6029	1	12	3	1064.8	1	1	3 2 2	2
741.3345	1	12	2	896	1	1	1 1 2	3
742.8828	1	12	2	1136.9	1	1	2 3 3	4
745.3136	1	12	2	1082.1	1	1	1 1 2	5
747.9774	1	12	1	851.1	1	1	3 3 1	6
750.7745	1	12	1	566.1	1	1	3 3 1	7
752.5726	1	12	3	947.7	1	1	3 2 2	1
754.97	1	12	2	825.1	1	1	2 3 3	2
757.817	1	12	2	1026.7	1	1	2 1 1	3
759.8316	1	12	3	862.4	1	1	3 2 2	4
762.3789	1	12	2	885.3	1	1	3 3 2	5
765.1093	1	12	2	979.7	1	1	1 1 2	6
