onset	duration	value	response	rt	good	Acu	estim	trial
0.0099	1	11	1	734.8	1	1	1 0 0	1
1.9388	1	11	1	666.2	1	1	1 0 0	2
4.0008	1	12	2	666.6	1	0	1 3 1	1
7.2269	1	12	3	616.4	1	1	3 1 1	2
9.7711	1	12	3	1041.8	1	1	3 2 2	3
13.496	1	12	3	708.1	1	1	3 1 1	4
17.0048	1	11	2	714.4	1	1	0 2 0	1
19.0169	1	11	3	567.8	1	1	0 0 3	2
21.1454	1	11	2	499.7	1	1	0 2 0	3
24.9368	1	11	3	545.9	1	1	0 0 3	4
27.4145	1	11	3	498.3	1	1	0 0 3	5
31.0896	1	12	3	946.1	1	1	2 3 2	1
33.0185	1	12	2	1060.6	1	1	2 1 1	2
36.0284	1	12	3	821.3	1	1	3 2 2	3
38.8553	1	12	3	850.7	1	1	2 3 2	4
42.4971	1	12	1	751.1	1	1	3 1 3	5
45.9061	1	12	1	669.3	1	1	3 1 3	6
49.1654	1	12	2	590.7	1	0	2 1 2	7
51.1941	1	11	2	638.5	1	1	0 2 0	1
53.4224	1	11	1	736.9	1	1	1 0 0	2
55.9666	1	11	1	503.8	1	1	1 0 0	3
57.9954	1	11	2	437.1	1	1	0 2 0	4
61.6704	1	11	3	391.7	1	1	0 0 3	5
64.5805	1	11	2	432.3	1	1	0 2 0	6
68.1724	1	12	2	1236.6	1	1	2 3 3	1
70.9661	1	12	3	1002.1	1	1	3 2 2	2
73.9094	1	12	3	878.3	1	0	1 1 2	3
76.1211	1	12	1	1452.6	1	1	2 2 1	1
78.7318	1	12	2	1186.1	1	1	3 3 2	2
80.7107	1	12	1	980.2	1	1	2 2 1	3
83.1385	1	12	2	1009.5	1	1	2 3 3	4
86.9133	1	12	3	1097.6	1	1	1 3 1	5
89.3411	1	12	3	1028.5	1	1	3 1 1	6
91.8189	1	12	2	680.3	1	1	3 3 2	7
94.6625	1	12	2	689.2	1	1	2 3 3	8
97.6224	1	11	3	803	1	1	0 0 3	1
101.3806	1	11	3	552.9	1	1	0 0 3	2
103.8417	1	11	3	548.9	1	1	0 0 3	3
107.4502	1	12	1	719.9	1	1	3 1 3	1
111.0254	1	12	3	847.3	1	1	1 3 1	2
114.2349	1	12	2	754.5	1	1	3 3 2	3
118.0928	1	12	1	958.7	1	0	3 1 1	4
121.086	1	12	1	954.9	1	1	3 3 1	5
123.3143	1	11	1	676.1	1	1	1 0 0	1
127.0725	1	11	1	570.4	1	1	1 0 0	2
129.2176	1	11	2	443.9	1	1	0 2 0	3
