onset	duration	value	response	rt	good	TMS	delta	fixed	seq
179.64	1	10	246.5	246.5	1	52	-0.1	0	1
180.8232	1	10	311.2	311.2	1	52	-0.1	0	2
182.1232	1	10	259.3	259.3	1	52	0.1	0	3
183.2732	1	10	325.2	325.2	1	52	0	0	4
184.373	1	10	281.3	281.3	1	52	-0.1	0	5
185.4896	1	10	284.7	284.7	1	52	2.9104e-11	0	6
186.8062	1	10	296.1	296.1	1	52	-2.9104e-11	0	7
188.1228	1	21	259.5	259.5	1	52	0	0	0
189.2062	1	10	280.2	280.2	1	52	0.1	0	1
190.2894	1	21	-99	-99	1	52	-0.1	0	0
191.406	1	10	240.2	240.2	1	52	0	0	1
192.706	1	10	-99	-99	1	52	0.1	0	2
193.9226	1	10	251.7	251.7	1	52	0	0	3
194.9892	1	10	273.1	273.1	1	52	2.9104e-11	0	4
196.1224	1	10	275.8	275.8	1	52	-0.1	0	5
197.2556	1	21	-99	-99	1	52	-0.1	0	0
198.2754	1	82	n/a	n/a	1	0	0.1	0	0
198.5014	1	82	n/a	n/a	1	0	51	0	0
198.8874	1	82	n/a	n/a	1	0	335	0	0
199.1434	1	82	n/a	n/a	1	0	-130	0	0
199.2762	1	82	n/a	n/a	1	0	-123.2	0	0
199.6532	1	82	n/a	n/a	1	0	244.2	0	0
199.6992	1	82	n/a	n/a	1	0	-331	0	0
199.8702	1	82	n/a	n/a	1	0	125	0	0
200.1342	1	82	n/a	n/a	1	0	93	0	0
199.8716	1	82	n/a	n/a	1	0	1073.8	1	0
201.472	1	10	286	286	1	52	-264.1	0	1
202.772	1	21	250.1	250.1	1	52	0.1	0	0
204.0052	1	10	216.7	216.7	1	52	-0.1	0	1
205.2218	1	10	232.1	232.1	1	52	0	0	2
206.4884	1	10	293.5	293.5	1	52	-2.9104e-11	0	3
207.755	1	21	-99	-99	1	52	2.9104e-11	0	0
208.9382	1	10	259.6	259.6	1	52	-0.1	0	1
210.1382	1	21	-99	-99	1	52	0.1	0	0
211.4048	1	10	209	209	1	52	0	0	1
212.7214	1	10	268.4	268.4	1	52	-2.9104e-11	0	2
213.788	1	10	273.8	273.8	1	52	2.9104e-11	0	3
215.038	1	10	255.8	255.8	1	52	0	0	4
216.1712	1	10	306.5	306.5	1	52	0	0	5
217.3044	1	21	-99	-99	1	52	-0.1	0	0
218.4544	1	10	231.3	231.3	1	52	0.1	0	1
219.5544	1	10	235.3	235.3	1	52	0	0	2
220.821	1	10	216.7	216.7	1	52	2.9104e-11	0	3
221.9876	1	10	282.1	282.1	1	52	-2.9104e-11	0	4
223.1042	1	10	301.4	301.4	1	52	2.9104e-11	0	5
224.254	1	10	303.5	303.5	1	52	-0.1	0	6
252.9818	1	82	n/a	n/a	1	0	-0.2	0	0
253.0078	1	82	n/a	n/a	1	0	0	0	0
253.1638	1	82	n/a	n/a	1	0	0	0	0
253.4518	1	82	n/a	n/a	1	0	0	0	0
253.7088	1	82	n/a	n/a	1	0	0	0	0
253.9818	1	82	n/a	n/a	1	0	0	0	0
254.3098	1	82	n/a	n/a	1	0	0	0	0
254.4138	1	82	n/a	n/a	1	0	0	0	0
254.4538	1	82	n/a	n/a	1	0	0	0	0
254.8218	1	82	n/a	n/a	1	0	0	0	0
255.9188	1	10	430	430	1	50	0	0	1
257.0854	1	10	271.3	271.3	1	50	-0.1	0	2
258.2354	1	10	289.4	289.4	1	50	0.1	0	3
259.5186	1	10	238	238	1	50	-0.1	0	4
260.5518	1	10	244.8	244.8	1	50	-2.9104e-11	0	5
261.8352	1	10	225.5	225.5	1	50	0.1	0	6
263.0018	1	10	226.9	226.9	1	50	-5.8208e-11	0	7
264.1684	1	21	228.3	228.3	1	50	5.8208e-11	0	0
265.4182	1	10	514.4	514.4	1	50	-0.1	0	1
266.6016	1	10	275	275	1	50	0.1	0	2
267.7682	1	10	276.4	276.4	1	50	5.8208e-11	0	3
268.9348	1	21	261.8	261.8	1	50	-5.8208e-11	0	0
270.1846	1	10	307.8	307.8	1	50	-0.2	0	1
271.2512	1	10	217.2	217.2	1	50	5.8208e-11	0	2
272.5346	1	10	278	278	1	50	0.2	0	3
273.801	1	10	275.3	275.3	1	50	-0.2	0	4
274.9676	1	10	292.7	292.7	1	50	-5.8208e-11	0	5
276.1342	1	21	-99	-99	1	50	-0.1	0	0
277.2342	1	10	218.1	218.1	1	50	0.1	0	1
278.3342	1	21	-99	-99	1	50	0.1	0	0
279.2558	1	82	n/a	n/a	1	0	-0.2	0	0
279.6918	1	82	n/a	n/a	1	0	0	0	0
279.8038	1	82	n/a	n/a	1	0	0	0	0
279.9628	1	82	n/a	n/a	1	0	0	0	0
280.2128	1	82	n/a	n/a	1	0	0	0	0
280.2558	1	82	n/a	n/a	1	0	0	0	0
280.3478	1	82	n/a	n/a	1	0	0	0	0
280.6448	1	82	n/a	n/a	1	0	0	0	0
280.7628	1	82	n/a	n/a	1	0	0	0	0
280.9918	1	82	n/a	n/a	1	0	0	0	0
282.2172	1	10	306.9	306.9	1	50	0	0	1
283.5006	1	10	335.7	335.7	1	50	0.2	0	2
284.6172	1	10	275.1	275.1	1	50	0	0	3
285.767	1	10	213	213	1	50	-0.2	0	4
286.967	1	10	213.1	213.1	1	50	0.1	0	5
288.167	1	10	293.1	293.1	1	50	0	0	6
289.4336	1	10	290.5	290.5	1	50	-5.8208e-11	0	7
290.7	1	21	-99	-99	1	50	-0.2	0	0
291.75	1	10	230	230	1	50	0.1	0	1
292.8	1	10	252	252	1	50	0.1	0	2
294.0332	1	10	234.7	234.7	1	50	-0.1	0	3
295.2664	1	21	233.4	233.4	1	50	-0.1	0	0
296.533	1	10	278.8	278.8	1	50	0	0	1
297.7996	1	21	260.2	260.2	1	50	-5.8208e-11	0	0
299.0996	1	10	320.2	320.2	1	50	0.1	0	1
300.2996	1	10	432.2	432.2	1	50	0	0	2
301.4828	1	10	385	385	1	50	0	0	3
302.666	1	10	337.7	337.7	1	50	-0.1	0	4
303.8826	1	10	305.1	305.1	1	50	-5.8208e-11	0	5
305.0992	1	21	-99	-99	1	50	5.8208e-11	0	0
305.859	1	82	n/a	n/a	1	0	0.1	0	0
306.038	1	82	n/a	n/a	1	0	0	0	0
306.092	1	82	n/a	n/a	1	0	0	0	0
306.324	1	82	n/a	n/a	1	0	0	0	0
306.669	1	82	n/a	n/a	1	0	0	0	0
306.859	1	82	n/a	n/a	1	0	-0.1	0	0
307.228	1	82	n/a	n/a	1	0	0	0	0
307.398	1	82	n/a	n/a	1	0	0	0	0
307.423	1	82	n/a	n/a	1	0	0	0	0
307.749	1	82	n/a	n/a	1	0	0	0	0
308.899	1	10	312.6	312.6	1	50	0	0	1
309.949	1	10	302.7	302.7	1	50	0.1	0	2
311.2156	1	10	44	44	1	50	0	0	3
312.3154	1	10	288	288	1	50	-0.2	0	4
313.532	1	10	383.4	383.4	1	50	-5.8208e-11	0	5
314.7486	1	21	-99	-99	1	50	0	0	0
315.8986	1	10	320.9	320.9	1	50	0.1	0	1
317.0486	1	21	-99	-99	1	50	0	0	0
318.1152	1	10	248.2	248.2	1	50	5.8208e-11	0	1
319.1818	1	21	-99	-99	1	50	0	0	0
320.4484	1	10	235	235	1	50	0	0	1
321.715	1	21	-99	-99	1	50	0	0	0
322.8982	1	10	249	249	1	50	-0.1	0	1
324.0648	1	10	458.4	458.4	1	50	-5.8208e-11	0	2
325.3646	1	10	262.5	262.5	1	50	-0.1	0	3
326.6646	1	21	-99	-99	1	50	0.1	0	0
327.8312	1	10	324	324	1	50	5.8208e-11	0	1
329.0144	1	10	340.7	340.7	1	50	-0.1	0	2
330.1144	1	10	264.6	264.6	1	50	0	0	3
331.431	1	10	260	260	1	50	0	0	4
332.2134	1	82	n/a	n/a	1	0	-0.1	0	0
332.2844	1	82	n/a	n/a	1	0	0	0	0
332.3794	1	82	n/a	n/a	1	0	0	0	0
332.5264	1	82	n/a	n/a	1	0	0	0	0
332.8644	1	82	n/a	n/a	1	0	0	0	0
333.2134	1	82	n/a	n/a	1	0	0	0	0
333.5294	1	82	n/a	n/a	1	0	0	0	0
333.5804	1	82	n/a	n/a	1	0	0	0	0
333.7474	1	82	n/a	n/a	1	0	0	0	0
334.0174	1	82	n/a	n/a	1	0	0	0	0
335.1474	1	10	319.6	319.6	1	50	0.1	0	1
336.314	1	10	416.9	416.9	1	50	0	0	2
337.414	1	10	244.9	244.9	1	50	0	0	3
338.5806	1	10	262.3	262.3	1	50	-5.8208e-11	0	4
339.7972	1	10	229.7	229.7	1	50	5.8208e-11	0	5
341.0304	1	10	244.5	244.5	1	50	0	0	6
342.0804	1	10	346.5	346.5	1	50	0	0	7
343.1304	1	21	-99	-99	1	50	0.1	0	0
344.3968	1	10	269.9	269.9	1	50	-0.2	0	1
345.6634	1	10	219.3	219.3	1	50	5.8208e-11	0	2
346.83	1	10	300.7	300.7	1	50	-5.8208e-11	0	3
348.1466	1	10	248.1	248.1	1	50	0	0	4
349.2632	1	10	363.4	363.4	1	50	5.8208e-11	0	5
350.3798	1	21	-99	-99	1	50	-0.1	0	0
351.6298	1	10	492.8	492.8	1	50	0.1	0	1
352.9298	1	10	232.9	232.9	1	50	0.1	0	2
353.9796	1	10	238.9	238.9	1	50	-0.2	0	3
355.1962	1	10	334.2	334.2	1	50	0	0	4
356.3128	1	10	337.6	337.6	1	50	0	0	5
357.4294	1	21	-99	-99	1	50	0	0	0
358.4902	1	82	n/a	n/a	1	0	0.1	0	0
358.5842	1	82	n/a	n/a	1	0	0	0	0
359.0082	1	82	n/a	n/a	1	0	0	0	0
359.1542	1	82	n/a	n/a	1	0	0	0	0
359.4092	1	82	n/a	n/a	1	0	0	0	0
359.4902	1	82	n/a	n/a	1	0	0	0	0
359.6142	1	82	n/a	n/a	1	0	0	0	0
359.8952	1	82	n/a	n/a	1	0	0	0	0
360.2822	1	82	n/a	n/a	1	0	0	0	0
360.3702	1	82	n/a	n/a	1	0	0	0	0
361.5126	1	10	289.8	289.8	1	50	-5.8208e-11	0	1
362.8124	1	10	173.9	173.9	1	50	-0.1	0	2
364.029	1	10	237.3	237.3	1	50	0	0	3
365.2456	1	21	236.7	236.7	1	50	0	0	0
366.3456	1	10	240.7	240.7	1	50	0	0	1
367.4122	1	10	262.1	262.1	1	50	0	0	2
368.4454	1	10	284.7	284.7	1	50	-0.1	0	3
369.562	1	10	288.1	288.1	1	50	0	0	4
370.7786	1	10	335.5	335.5	1	50	-5.8208e-11	0	5
371.9952	1	21	-99	-99	1	50	5.8208e-11	0	0
373.2952	1	10	235	235	1	50	0.1	0	1
374.5952	1	10	230.9	230.9	1	50	0	0	2
375.7784	1	10	279.7	279.7	1	50	0	0	3
376.995	1	10	279.1	279.1	1	50	0	0	4
378.2116	1	10	278.5	278.5	1	50	0	0	5
379.4448	1	10	277.2	277.2	1	50	-0.1	0	6
380.678	1	10	403.8	403.8	1	50	-0.1	0	7
381.9114	1	21	-99	-99	1	50	0.2	0	0
382.9946	1	10	279.3	279.3	1	50	-0.1	0	1
384.0946	1	21	235.3	235.3	1	50	0	0	0
398.8274	1	81	n/a	n/a	1	0	-0.1	0	0
399.0274	1	81	n/a	n/a	1	0	0	0	0
399.2274	1	81	n/a	n/a	1	0	0	0	0
399.4274	1	81	n/a	n/a	1	0	0	0	0
399.6274	1	81	n/a	n/a	1	0	0	0	0
399.8274	1	81	n/a	n/a	1	0	0	0	0
400.0274	1	81	n/a	n/a	1	0	0	0	0
400.2274	1	81	n/a	n/a	1	0	0	0	0
400.4274	1	81	n/a	n/a	1	0	0	0	0
400.6274	1	81	n/a	n/a	1	0	0	0	0
401.9102	1	10	419.3	419.3	1	51	0	0	1
403.0268	1	10	262.7	262.7	1	51	0	0	2
404.1266	1	10	218.8	218.8	1	51	-0.1	0	3
405.3432	1	10	266.2	266.2	1	51	5.8208e-11	0	4
406.6266	1	10	262.8	262.8	1	51	0.1	0	5
407.9098	1	21	-99	-99	1	51	-0.1	0	0
408.943	1	10	218.2	218.2	1	51	-0.1	0	1
410.2596	1	10	245.6	245.6	1	51	0	0	2
411.3096	1	10	299.7	299.7	1	51	0.1	0	3
412.4762	1	10	253	253	1	51	5.8208e-11	0	4
413.5762	1	10	305.1	305.1	1	51	0.1	0	5
414.676	1	21	-99	-99	1	51	-0.2	0	0
415.7594	1	10	249.8	249.8	1	51	0.1	0	1
416.926	1	10	267.2	267.2	1	51	0	0	2
418.1592	1	10	249.9	249.9	1	51	0	0	3
419.3924	1	21	232.6	232.6	1	51	-0.1	0	0
420.6756	1	10	245.3	245.3	1	51	-0.1	0	1
421.9756	1	10	305.4	305.4	1	51	0.1	0	2
423.0922	1	10	292.8	292.8	1	51	0	0	3
424.2254	1	10	295.5	295.5	1	51	-0.1	0	4
425.2788	1	81	n/a	n/a	1	0	0	0	0
425.4788	1	81	n/a	n/a	1	0	0	0	0
425.6788	1	81	n/a	n/a	1	0	0	0	0
425.8788	1	81	n/a	n/a	1	0	0	0	0
426.0788	1	81	n/a	n/a	1	0	0	0	0
426.2788	1	81	n/a	n/a	1	0	0	0	0
426.4788	1	81	n/a	n/a	1	0	0	0	0
426.6788	1	81	n/a	n/a	1	0	0	0	0
426.8788	1	81	n/a	n/a	1	0	0	0	0
427.0788	1	81	n/a	n/a	1	0	0	0	0
428.4586	1	10	462.3	462.3	1	51	0.1	0	1
429.6752	1	10	269.7	269.7	1	51	0	0	2
430.925	1	10	251.7	251.7	1	51	-0.1	0	3
432.0916	1	10	333.1	333.1	1	51	-5.8208e-11	0	4
433.2082	1	10	304.4	304.4	1	51	-0.1	0	5
434.3248	1	21	-99	-99	1	51	-5.8208e-11	0	0
435.4414	1	10	359.2	359.2	1	51	5.8208e-11	0	1
436.708	1	10	308.6	308.6	1	51	-5.8208e-11	0	2
438.008	1	10	256.6	256.6	1	51	0.1	0	3
439.1746	1	10	306	306	1	51	-5.8208e-11	0	4
440.4412	1	10	255.4	255.4	1	51	5.8208e-11	0	5
441.7078	1	21	284.8	284.8	1	51	0	0	0
442.741	1	10	243.4	243.4	1	51	-0.1	0	1
443.991	1	10	481.5	481.5	1	51	0.1	0	2
445.041	1	10	487.5	487.5	1	51	0	0	3
446.0908	1	21	-99	-99	1	51	-0.1	0	0
447.2908	1	10	269.7	269.7	1	51	0.1	0	1
448.4908	1	21	269.7	269.7	1	51	0	0	0
449.8072	1	10	329	329	1	51	-0.2	0	1
451.0738	1	10	230.4	230.4	1	51	0	0	2
452.1502	1	81	n/a	n/a	1	0	0	0	0
452.3502	1	81	n/a	n/a	1	0	0	0	0
452.5502	1	81	n/a	n/a	1	0	0	0	0
452.7502	1	81	n/a	n/a	1	0	0	0	0
452.9502	1	81	n/a	n/a	1	0	0	0	0
453.1504	1	81	n/a	n/a	1	0	0.2	0	0
453.3504	1	81	n/a	n/a	1	0	0	0	0
453.5504	1	81	n/a	n/a	1	0	0	0	0
453.7504	1	81	n/a	n/a	1	0	0	0	0
453.9502	1	81	n/a	n/a	1	0	-0.2	0	0
455.257	1	10	415.3	415.3	1	51	0.1	0	1
456.4736	1	21	286.6	286.6	1	51	0	0	0
457.5902	1	10	274	274	1	51	5.8208e-11	0	1
458.7068	1	10	213.4	213.4	1	51	-5.8208e-11	0	2
459.79	1	10	234.1	234.1	1	51	-0.1	0	3
460.9232	1	10	284.8	284.8	1	51	-0.1	0	4
462.0232	1	10	288.9	288.9	1	51	0.1	0	5
463.2898	1	10	238.2	238.2	1	51	0	0	6
464.4398	1	10	288.3	288.3	1	51	0.1	0	7
465.5896	1	21	-99	-99	1	51	-0.2	0	0
466.723	1	10	261	261	1	51	0.1	0	1
467.8562	1	10	231.7	231.7	1	51	0	0	2
469.1894	1	10	242.4	242.4	1	51	-0.1	0	3
470.3228	1	10	245.1	245.1	1	51	0.1	0	4
471.6394	1	10	256.5	256.5	1	51	0	0	5
472.956	1	21	219.9	219.9	1	51	0	0	0
474.1226	1	10	301.2	301.2	1	51	0	0	1
475.2392	1	10	240.7	240.7	1	51	0	0	2
476.389	1	10	242.7	242.7	1	51	-0.1	0	3
477.539	1	21	276.7	276.7	1	51	0	0	0
478.5604	1	81	n/a	n/a	1	0	0	0	0
478.7604	1	81	n/a	n/a	1	0	0	0	0
478.9604	1	81	n/a	n/a	1	0	0	0	0
479.1604	1	81	n/a	n/a	1	0	0	0	0
479.3604	1	81	n/a	n/a	1	0	0	0	0
479.5604	1	81	n/a	n/a	1	0	0	0	0
479.7604	1	81	n/a	n/a	1	0	0	0	0
479.9604	1	81	n/a	n/a	1	0	0	0	0
480.1604	1	81	n/a	n/a	1	0	0	0	0
480.3604	1	81	n/a	n/a	1	0	0	0	0
481.6554	1	10	320.2	320.2	1	51	0	0	1
482.7554	1	10	388.2	388.2	1	51	0	0	2
483.9552	1	10	276.3	276.3	1	51	-0.1	0	3
485.1552	1	21	-99	-99	1	51	0.1	0	0
486.4384	1	10	225.1	225.1	1	51	-0.1	0	1
487.5884	1	10	259.1	259.1	1	51	0.1	0	2
488.655	1	10	312.5	312.5	1	51	0	0	3
489.6882	1	10	335.2	335.2	1	51	-0.1	0	4
490.9548	1	10	220.6	220.6	1	51	0	0	5
492.0382	1	10	353.3	353.3	1	51	0.1	0	6
493.138	1	10	357.4	357.4	1	51	-0.1	0	7
494.238	1	21	-99	-99	1	51	0	0	0
495.438	1	10	233.4	233.4	1	51	0.1	0	1
496.6378	1	21	217.4	217.4	1	51	-0.2	0	0
497.7878	1	10	219.5	219.5	1	51	0.1	0	1
499.0876	1	10	215.6	215.6	1	51	-0.1	0	2
500.2376	1	10	265.6	265.6	1	51	0	0	3
501.5208	1	10	-99	-99	1	51	5.8208e-11	0	4
502.7042	1	10	247	247	1	51	0.1	0	5
503.8874	1	21	-99	-99	1	51	-0.1	0	0
504.792	1	81	n/a	n/a	1	0	-0.1	0	0
504.992	1	81	n/a	n/a	1	0	0	0	0
505.192	1	81	n/a	n/a	1	0	0	0	0
505.392	1	81	n/a	n/a	1	0	0	0	0
505.592	1	81	n/a	n/a	1	0	0	0	0
505.792	1	81	n/a	n/a	1	0	0	0	0
505.992	1	81	n/a	n/a	1	0	0	0	0
506.192	1	81	n/a	n/a	1	0	0	0	0
506.392	1	81	n/a	n/a	1	0	0	0	0
506.592	1	81	n/a	n/a	1	0	0	0	0
507.7206	1	10	286.5	286.5	1	51	0.2	0	1
509.0204	1	10	250.6	250.6	1	51	-0.1	0	2
510.3204	1	10	278.6	278.6	1	51	0	0	3
511.587	1	10	244	244	1	51	0	0	4
512.8368	1	10	258	258	1	51	-0.1	0	5
514.0868	1	21	288.1	288.1	1	51	0.1	0	0
515.12	1	10	358.8	358.8	1	51	-0.1	0	1
516.1866	1	10	204.2	204.2	1	51	0	0	2
517.27	1	10	224.9	224.9	1	51	0.1	0	3
518.3532	1	21	-99	-99	1	51	-0.1	0	0
519.5032	1	10	215.7	215.7	1	51	0.1	0	1
520.803	1	10	243.6	243.6	1	51	-0.2	0	2
521.853	1	10	313.7	313.7	1	51	0.1	0	3
522.953	1	10	477.8	477.8	1	51	0.1	0	4
524.1196	1	10	335.2	335.2	1	51	-5.8208e-11	0	5
525.2862	1	21	-99	-99	1	51	-0.1	0	0
526.4028	1	10	259.8	259.8	1	51	0	0	1
527.5194	1	21	263.2	263.2	1	51	0	0	0
528.586	1	10	220.6	220.6	1	51	0	0	1
529.8858	1	10	-99	-99	1	51	-0.1	0	2
749.8476	1	82	n/a	n/a	1	0	-1.4	0	0
749.8736	1	82	n/a	n/a	1	0	0	0	0
749.9336	1	82	n/a	n/a	1	0	0	0	0
750.2496	1	82	n/a	n/a	1	0	0	0	0
750.6546	1	82	n/a	n/a	1	0	0	0	0
750.8476	1	82	n/a	n/a	1	0	-0.1	0	0
751.1716	1	82	n/a	n/a	1	0	0	0	0
751.4496	1	82	n/a	n/a	1	0	0	0	0
751.6396	1	82	n/a	n/a	1	0	0	0	0
751.7956	1	82	n/a	n/a	1	0	0	0	0
752.9892	1	10	692.1	692.1	1	52	-0.1	0	1
754.2892	1	10	224.2	224.2	1	52	0.1	0	2
755.3724	1	10	228.9	228.9	1	52	-0.1	0	3
756.639	1	10	290.3	290.3	1	52	0	0	4
757.6724	1	10	265	265	1	52	0.1	0	5
758.7056	1	21	-99	-99	1	52	-0.1	0	0
759.9554	1	10	237.7	237.7	1	52	-0.1	0	1
761.0888	1	10	208.4	208.4	1	52	0.1	0	2
762.222	1	10	275.2	275.2	1	52	0	0	3
763.4386	1	10	274.6	274.6	1	52	-1.1642e-10	0	4
764.7386	1	10	238.6	238.6	1	52	0	0	5
766.0384	1	21	282.6	282.6	1	52	-0.1	0	0
767.255	1	10	266	266	1	52	-1.1642e-10	0	1
768.4716	1	21	-99	-99	1	52	0	0	0
769.605	1	10	204.1	204.1	1	52	0.1	0	1
770.6882	1	10	224.8	224.8	1	52	-0.1	0	2
771.7714	1	10	245.5	245.5	1	52	1.1642e-10	0	3
772.9048	1	10	248.2	248.2	1	52	0.1	0	4
774.138	1	10	294.9	294.9	1	52	-0.1	0	5
775.1712	1	10	269.6	269.6	1	52	-0.1	0	6
775.9738	1	82	n/a	n/a	1	0	0.1	0	0
775.9978	1	82	n/a	n/a	1	0	0	0	0
776.2868	1	82	n/a	n/a	1	0	0	0	0
776.4038	1	82	n/a	n/a	1	0	0	0	0
776.4968	1	82	n/a	n/a	1	0	0	0	0
776.9738	1	82	n/a	n/a	1	0	0	0	0
777.2738	1	82	n/a	n/a	1	0	0	0	0
777.6918	1	82	n/a	n/a	1	0	0	0	0
777.8568	1	82	n/a	n/a	1	0	0	0	0
777.8878	1	82	n/a	n/a	1	0	0	0	0
779.1376	1	10	351.1	351.1	1	52	-0.1	0	1
780.3876	1	10	253.2	253.2	1	52	0.1	0	2
781.5208	1	10	255.9	255.9	1	52	-0.1	0	3
782.7874	1	10	253.3	253.3	1	52	-1.1642e-10	0	4
783.8208	1	10	244	244	1	52	0.1	0	5
