onset	duration	value	response	rt	good	Acu	estim	trial
338.3844	1	12	2	772.5	1	1	1 1 2	1
341.3479	1	12	2	728.3	1	1	3 3 2	2
342.9129	1	12	3	824.4	1	1	3 1 1	3
344.5945	1	11	1	845.1	1	1	1 0 0	1
346.8588	1	11	2	526	1	1	0 2 0	2
348.8233	1	11	1	493	1	1	1 0 0	3
350.9045	1	11	2	432.4	1	1	0 2 0	4
353.0688	1	11	1	482.6	1	1	1 0 0	5
354.9835	1	11	3	510.2	1	1	0 0 3	6
357.1645	1	11	1	471.7	1	1	1 0 0	7
359.9949	1	12	2	733.3	1	1	2 1 1	1
362.041	1	12	2	805.9	1	1	3 3 2	2
364.257	1	12	3	705.2	1	1	3 1 1	3
366.5546	1	12	2	688.4	1	1	2 1 1	4
369.335	1	12	2	675.4	1	1	1 1 2	5
371.7657	1	12	1	674.6	1	1	2 2 1	1
373.8968	1	12	3	594.2	1	1	3 1 1	2
376.0612	1	11	2	527.3	1	1	0 2 0	1
378.5586	1	11	3	560.7	1	1	0 0 3	2
380.4066	1	11	3	697.2	1	1	0 0 3	3
382.0382	1	11	3	486.3	1	1	0 0 3	1
384.6854	1	11	1	611.7	1	1	1 0 0	2
387.5824	1	12	2	776.2	1	1	2 3 3	1
389.6802	1	12	2	718	1	1	2 1 1	2
391.8612	1	12	2	789.6	1	1	1 1 2	3
393.243	1	12	1	701.3	1	1	2 2 1	4
394.6249	1	11	2	517.1	1	1	0 2 0	1
397.5052	1	11	1	517.1	1	1	1 0 0	2
399.2201	1	11	1	1170.2	1	1	1 0 0	3
400.5686	1	11	2	688.5	1	1	0 2 0	4
402.4833	1	11	1	455.9	1	1	1 0 0	5
405.1138	1	11	2	433.7	1	1	0 2 0	6
406.9952	1	11	2	450.6	1	1	0 2 0	7
409.4426	1	12	3	715.5	1	1	3 1 1	1
411.9899	1	12	2	854.5	1	1	2 3 3	2
413.3551	1	12	2	688.7	1	1	1 1 2	3
416.3186	1	12	3	697.8	1	1	3 2 2	4
418.3998	1	12	2	535.2	1	1	2 1 1	5
419.9981	1	11	2	571.2	1	1	0 2 0	1
422.8118	1	11	3	577.5	1	1	0 0 3	2
425.6921	1	11	2	515.7	1	1	0 2 0	3
427.0906	1	11	3	657	1	1	0 0 3	4
428.9386	1	11	3	556.2	1	1	0 0 3	5
430.9032	1	11	3	370.6	1	1	0 0 3	6
433.2507	1	12	3	684.3	1	1	3 1 1	1
435.5317	1	12	1	850.4	1	1	3 3 1	2
437.1799	1	12	2	764.1	1	1	1 1 2	3
440.1435	1	12	3	830.1	1	1	3 1 1	4
441.542	1	12	1	797.1	1	1	2 2 1	5
443.057	1	12	2	643.9	1	1	1 1 2	6
444.5887	1	12	2	771.2	1	1	2 1 1	7
446.237	1	12	2	523.7	1	1	1 1 2	8
449.0341	1	11	2	785.2	1	1	0 2 0	1
450.6657	1	11	1	507.3	1	1	1 0 0	2
452.6636	1	11	1	485.8	1	1	1 0 0	3
454.7114	1	11	2	480.5	1	1	0 2 0	4
456.5927	1	11	2	482.4	1	1	0 2 0	5
458.4408	1	11	1	425.4	1	1	1 0 0	6
461.2545	1	12	2	719.4	1	1	1 1 2	1
463.7352	1	12	3	567.9	1	1	3 2 2	2
465.9995	1	12	1	697.2	1	1	3 3 1	3
467.3647	1	11	3	565.6	1	1	0 0 3	1
469.7621	1	11	1	464	1	1	1 0 0	2
472.0764	1	11	3	508.7	1	1	0 0 3	3
474.6736	1	11	2	522.5	1	1	0 2 0	4
476.2719	1	11	1	378.9	1	1	1 0 0	5
477.8369	1	11	3	464.2	1	1	0 0 3	6
479.9514	1	11	3	611.5	1	1	0 0 3	7
481.6829	1	11	2	408.5	1	1	0 2 0	8
483.1813	1	12	2	750.5	1	1	2 1 1	1
484.9128	1	12	2	701	1	1	1 1 2	2
486.6276	1	12	3	613.2	1	1	3 1 1	3
489.4413	1	12	1	710.2	1	1	3 3 1	4
492.4382	1	12	3	784.9	1	1	3 1 1	1
494.0365	1	12	2	730.5	1	1	2 3 3	2
496.8169	1	12	1	768.4	1	1	3 3 1	3
499.181	1	12	2	644	1	1	2 3 3	4
502.028	1	12	3	893.9	1	1	3 2 2	5
504.9749	1	12	3	707.2	1	1	3 1 1	6
507.3224	1	12	3	627.7	1	1	3 1 1	7
509.0206	1	11	3	594.4	1	1	0 0 3	1
511.7511	1	11	3	541.2	1	1	0 0 3	2
514.5981	1	11	3	482.6	1	1	0 0 3	3
516.7292	1	11	3	406.2	1	1	0 0 3	4
518.8602	1	11	3	355.5	1	1	0 0 3	5
520.7915	1	12	2	650	1	1	2 1 1	1
522.1568	1	12	2	571	1	1	1 1 2	2
524.9371	1	11	3	871.5	1	1	0 0 3	1
526.7019	1	11	2	722.6	1	1	0 2 0	2
528.9329	1	11	1	434.1	1	1	1 0 0	3
531.6467	1	11	3	516.6	1	1	0 0 3	4
534.0941	1	12	2	732.4	1	1	3 3 2	1
536.8246	1	12	1	732.3	1	1	3 3 1	2
539.7215	1	11	1	525.8	1	1	1 0 0	1
541.3698	1	11	1	564.6	1	1	1 0 0	2
542.7683	1	11	2	804.9	1	1	0 2 0	3
545.0659	1	11	1	458.7	1	1	1 0 0	4
546.7807	1	11	3	861.6	1	1	0 0 3	5
549.5112	1	11	2	576.9	1	1	0 2 0	6
551.2593	1	11	3	529.9	1	1	0 0 3	7
552.8077	1	12	1	582.6	1	0	3 1 1	1
554.5392	1	12	3	975.7	1	1	3 1 1	2
557.3029	1	12	2	683.8	1	1	3 3 2	3
560.05	1	11	3	618.1	1	1	0 0 3	1
562.231	1	11	2	541.7	1	1	0 2 0	2
564.1623	1	11	2	623.7	1	1	0 2 0	3
567.1425	1	11	1	542	1	1	1 0 0	4
569.6565	1	11	2	504.9	1	1	0 2 0	5
571.6877	1	11	3	429.2	1	1	0 0 3	6
573.7022	1	11	1	496.2	1	1	1 0 0	7
575.467	1	11	3	537.7	1	1	0 0 3	8
577.2152	1	11	1	426.5	1	1	1 0 0	1
579.8957	1	11	1	502.4	1	1	1 0 0	2
582.9258	1	11	2	433.7	1	1	0 2 0	3
584.6906	1	11	3	490.3	1	1	0 0 3	4
587.4544	1	11	3	463.6	1	1	0 0 3	5
590.0683	1	12	1	757.4	1	1	2 2 1	1
592.3825	1	12	1	618.7	1	1	3 3 1	2
593.9309	1	12	3	840.5	1	1	3 2 2	3
595.3793	1	12	2	679.8	1	1	2 3 3	4
597.0942	1	12	3	743.9	1	1	3 1 1	5
599.9578	1	12	2	694.7	1	1	1 1 2	6
602.9879	1	11	2	459.2	1	1	0 2 0	1
604.9692	1	11	1	429.1	1	1	1 0 0	2
607.7662	1	11	3	687.9	1	1	0 0 3	3
610.4634	1	11	1	509.6	1	1	1 0 0	4
611.9119	1	11	2	570.1	1	1	0 2 0	5
613.8764	1	11	2	500.5	1	1	0 2 0	6
616.1407	1	11	2	433.2	1	1	0 2 0	7
618.2718	1	12	2	768.9	1	1	3 3 2	1
620.4195	1	12	3	933.6	1	1	3 1 1	2
623.3997	1	12	3	919.7	1	1	3 2 2	3
624.7649	1	12	3	617.9	1	1	3 2 2	4
626.1801	1	12	3	782.5	1	1	3 1 1	5
628.0281	1	11	3	591.4	1	1	0 0 3	1
630.8918	1	11	2	613.2	1	1	0 2 0	2
632.8397	1	11	2	644.7	1	1	0 2 0	3
635.3371	1	11	2	450.3	1	1	0 2 0	4
637.1019	1	12	2	678.8	1	1	3 3 2	1
638.7168	1	12	3	799.1	1	1	3 1 1	2
640.5316	1	12	3	656.4	1	1	3 1 1	3
642.4795	1	12	1	892.9	1	1	3 3 1	4
643.9779	1	12	1	886.4	1	1	2 2 1	5
646.6917	1	12	3	1037.2	1	1	3 2 2	6
648.5231	1	11	1	659.5	1	1	1 0 0	1
650.9373	1	11	2	620.2	1	1	0 2 0	2
652.5522	1	11	3	482.1	1	1	0 0 3	3
655.3326	1	11	3	623.1	1	1	0 0 3	4
658.0964	1	11	3	472.5	1	1	0 0 3	5
659.5615	1	11	3	473.3	1	1	0 0 3	6
661.9756	1	11	2	552.2	1	1	0 2 0	7
663.6904	1	11	1	475.4	1	1	1 0 0	8
666.0047	1	11	3	444.7	1	1	0 0 3	1
668.6852	1	11	1	547.8	1	1	1 0 0	2
670.9161	1	12	1	761.7	1	1	3 3 1	1
672.5477	1	12	1	733	1	1	3 3 1	2
674.812	1	12	1	545.3	1	1	3 3 1	3
677.0097	1	11	3	865.6	1	1	0 0 3	1
679.3073	1	11	1	590.6	1	1	1 0 0	2
681.1553	1	11	2	573.7	1	1	0 2 0	3
683.7692	1	11	2	622	1	1	0 2 0	4
685.5507	1	11	1	470.4	1	1	1 0 0	5
687.0158	1	11	3	484.4	1	1	0 0 3	6
689.3799	1	12	1	696.3	1	1	2 2 1	1
691.0782	1	12	3	826.4	1	1	3 1 1	2
693.7753	1	12	2	741.3	1	1	1 1 2	3
695.9563	1	12	2	725.9	1	1	1 1 2	1
698.3038	1	12	1	710.2	1	1	2 2 1	2
700.4516	1	11	2	445.7	1	1	0 2 0	1
702.3829	1	11	2	456	1	1	0 2 0	2
705.2964	1	11	1	513.9	1	1	1 0 0	3
707.5607	1	11	2	441.3	1	1	0 2 0	4
709.6918	1	11	1	439.8	1	1	1 0 0	5
711.5065	1	11	3	578.4	1	1	0 0 3	6
713.3047	1	11	2	410.3	1	1	0 2 0	7
715.2026	1	11	1	390.6	1	1	1 0 0	8
717.2838	1	12	1	880.6	1	1	2 2 1	1
719.4981	1	12	3	707.7	1	1	3 2 2	2
721.1963	1	12	2	898.8	1	1	3 3 2	3
723.8269	1	12	2	794.2	1	1	2 3 3	4
726.4574	1	11	2	530.8	1	1	0 2 0	1
729.3876	1	11	2	463.8	1	1	0 2 0	2
732.1514	1	11	1	671.6	1	1	1 0 0	3
735.065	1	11	3	603.6	1	1	0 0 3	4
736.7132	1	11	1	487.2	1	1	1 0 0	5
739.2439	1	11	2	502.5	1	1	0 2 0	6
740.6757	1	11	3	628.9	1	1	0 0 3	7
742.5737	1	12	2	787.4	1	1	3 3 2	1
745.5539	1	12	2	743.5	1	1	3 3 2	2
747.4186	1	12	3	751.4	1	1	3 1 1	3
749.2333	1	12	2	750.6	1	1	2 1 1	4
751.0647	1	12	3	926.8	1	1	3 2 2	5
