onset	duration	value	response	rt	good	Acu	estim	trial
155.8608	1	11	1	313.2	1	1	1 0 0	4
158.8077	1	11	3	379.8	1	1	0 0 3	5
161.022	1	11	2	336	1	1	0 2 0	1
162.4871	1	11	3	375	1	1	0 0 3	2
164.1354	1	11	1	331.6	1	1	1 0 0	3
166.2332	1	11	2	355.5	1	1	0 2 0	4
168.8804	1	11	1	406.3	1	1	1 0 0	5
171.3777	1	11	1	363	1	1	1 0 0	6
173.3256	1	11	1	330.5	1	1	1 0 0	7
174.8407	1	12	3	565.7	1	0	3 3 2	1
177.7876	1	12	2	796.4	1	1	1 1 2	2
180.7678	1	12	2	604.5	1	1	2 1 1	3
183.3983	1	12	2	664.5	1	1	2 3 3	4
184.7469	1	12	2	535.4	1	1	2 1 1	5
186.8947	1	12	2	382.1	1	1	2 1 1	6
188.5596	1	12	2	535.3	1	1	1 1 2	7
190.7905	1	12	2	504.9	1	0	2 2 1	8
193.6375	1	11	1	441.4	1	1	1 0 0	1
196.368	1	11	3	509.4	1	1	0 0 3	2
198.1328	1	11	3	408.4	1	1	0 0 3	3
200.447	1	12	3	505.2	1	1	3 1 1	1
201.9954	1	12	2	683.8	1	1	2 3 3	2
204.6592	1	12	3	1019.8	1	1	3 2 2	3
206.7903	1	12	1	658	1	1	3 3 1	4
209.604	1	12	1	637.4	1	1	3 3 1	5
212.5509	1	12	2	552.9	1	1	3 3 2	6
215.2147	1	11	2	393.4	1	1	0 2 0	1
217.479	1	11	2	384	1	1	0 2 0	2
219.0773	1	12	2	847.1	1	1	1 1 2	1
221.4082	1	12	1	604.6	1	1	3 3 1	2
224.405	1	12	3	585.5	1	1	3 2 2	3
226.2364	1	12	1	663.4	1	1	3 3 1	4
227.585	1	11	1	481	1	1	1 0 0	1
229.4663	1	11	1	359.1	1	1	1 0 0	2
231.3144	1	11	2	468.3	1	1	0 2 0	3
232.6629	1	11	2	367.5	1	1	0 2 0	4
234.7108	1	11	1	418.1	1	1	1 0 0	5
237.1582	1	11	1	349.4	1	1	1 0 0	6
239.2893	1	12	2	805.5	1	1	3 3 2	1
241.3038	1	12	3	625.2	1	1	3 2 2	2
244.1674	1	12	2	891.4	1	1	2 1 1	3
246.2486	1	11	3	468.3	1	1	0 0 3	1
248.6127	1	11	3	367.8	1	1	0 0 3	2
250.2443	1	11	1	402.3	1	1	1 0 0	3
252.4087	1	11	3	387.6	1	1	0 0 3	4
255.2224	1	12	1	763.8	1	1	3 3 1	1
256.6209	1	12	1	411.6	1	1	3 3 1	2
257.9695	1	12	1	309.4	1	1	3 3 1	3
260.2504	1	12	2	592.7	1	0	3 2 2	4
261.7821	1	12	2	1027.3	1	1	1 1 2	5
263.4804	1	12	2	782.7	1	1	2 1 1	6
264.9954	1	12	2	692.6	1	1	3 3 2	7
266.7269	1	12	3	722.2	1	1	3 2 2	1
269.4907	1	12	3	782.7	1	1	3 2 2	2
271.2555	1	12	1	575.2	1	1	2 2 1	3
273.7861	1	12	1	684.5	1	0	2 3 3	4
275.6342	1	12	1	1436.5	1	1	2 2 1	5
277.1825	1	12	1	1105.7	1	1	3 3 1	6
279.2637	1	12	3	751.7	1	1	3 2 2	7
281.9109	1	12	3	496.3	1	1	3 2 2	8
284.7912	1	11	1	408.4	1	1	1 0 0	1
286.7225	1	11	1	345.5	1	1	1 0 0	2
289.6693	1	11	3	648.5	1	1	0 0 3	3
292.0668	1	11	2	393.7	1	1	0 2 0	4
295.0803	1	11	3	384.8	1	1	0 0 3	5
298.0605	1	12	1	626.5	1	1	2 2 1	1
300.6411	1	12	1	373.8	1	1	2 2 1	2
302.5058	1	11	1	389.5	1	1	1 0 0	1
304.8699	1	11	2	422	1	1	0 2 0	2
306.9344	1	12	2	719.6	1	1	2 3 3	1
309.8979	1	12	1	617.6	1	1	3 3 1	2
312.0457	1	12	2	585.2	1	1	2 1 1	3
313.8271	1	11	3	397.9	1	1	0 0 3	1
315.5919	1	11	3	424.2	1	1	0 0 3	2
317.9561	1	11	3	389.7	1	1	0 0 3	3
319.6543	1	11	1	415.6	1	1	1 0 0	4
321.7354	1	11	2	389	1	1	0 2 0	5
323.7833	1	11	1	393.7	1	1	1 0 0	6
325.881	1	11	3	420.7	1	1	0 0 3	7
327.7624	1	12	2	670.9	1	1	2 3 3	1
330.5428	1	12	2	541.6	1	1	2 1 1	2
332.7238	1	12	1	702.5	1	0	1 1 2	3
334.8715	1	12	3	514.1	1	1	3 2 2	4
337.4854	1	12	2	648.5	1	1	2 3 3	5
339.7497	1	11	3	419.6	1	1	0 0 3	1
341.6144	1	11	1	369.3	1	1	1 0 0	2
343.9952	1	11	2	357.4	1	1	0 2 0	3
346.2096	1	11	2	350.5	1	1	0 2 0	4
348.8901	1	11	3	366.3	1	1	0 0 3	5
351.8369	1	11	2	345.1	1	1	0 2 0	6
353.4852	1	12	1	399.7	1	0	2 1 1	1
355.7828	1	12	2	831.5	1	1	1 1 2	2
358.2635	1	12	2	557.5	1	1	1 1 2	3
360.9606	1	12	1	756.9	1	1	2 2 1	4
362.4091	1	12	3	636.3	1	1	3 2 2	1
364.1073	1	12	3	362.5	1	0	3 3 1	2
366.6879	1	12	1	1066.2	1	1	3 3 1	3
368.6026	1	12	3	822.5	1	1	3 1 1	4
371	1	12	2	644.8	1	1	2 1 1	5
373.4807	1	12	2	1047.3	1	1	3 3 2	6
375.8782	1	12	2	560.2	1	1	3 3 2	7
377.5764	1	12	2	971.8	1	1	2 3 3	8
379.4744	1	11	1	401.4	1	1	1 0 0	1
380.8729	1	11	1	325.5	1	1	1 0 0	2
382.8708	1	11	1	304.9	1	1	1 0 0	3
385.5846	1	11	2	411.6	1	1	0 2 0	4
387.3327	1	11	2	381.7	1	1	0 2 0	5
388.8478	1	11	2	353.3	1	1	0 2 0	6
391.4451	1	11	1	358.1	1	1	1 0 0	7
393.3597	1	12	2	413	1	1	2 1 1	1
394.8914	1	12	2	659.4	1	1	1 1 2	2
396.3066	1	12	1	606.9	1	1	2 2 1	3
398.8872	1	12	2	370.1	1	0	2 2 1	4
401.1681	1	11	2	422.9	1	1	0 2 0	1
403.2992	1	11	2	410.5	1	1	0 2 0	2
405.4469	1	11	3	390.2	1	1	0 0 3	3
408.1441	1	11	2	377.3	1	1	0 2 0	4
410.1586	1	11	1	348.3	1	1	1 0 0	5
412.7892	1	11	2	367	1	1	0 2 0	6
414.221	1	12	3	454	1	0	3 3 2	1
415.6694	1	12	1	686.7	1	0	2 1 1	2
417.7839	1	12	3	671.8	1	1	3 1 1	3
419.4821	1	11	1	386.2	1	1	1 0 0	1
421.4633	1	11	2	418.4	1	1	0 2 0	2
424.1438	1	11	2	361	1	1	0 2 0	3
426.9908	1	11	3	574.7	1	1	0 0 3	4
429.2051	1	11	3	375.7	1	1	0 0 3	5
432.1187	1	11	3	330.9	1	1	0 0 3	6
435.0323	1	11	2	399	1	1	0 2 0	7
437.846	1	11	2	352.5	1	1	0 2 0	8
439.5942	1	12	1	661.2	1	1	3 3 1	1
441.8085	1	12	2	815.3	1	1	2 1 1	2
444.3391	1	12	3	490.3	1	1	3 1 1	3
445.7876	1	12	3	341.6	1	0	3 3 1	4
448.1351	1	12	3	1242	1	1	3 2 2	5
449.5337	1	12	2	755.4	1	1	2 3 3	1
451.5315	1	12	2	500.1	1	1	2 3 3	2
453.8791	1	11	1	395.9	1	1	1 0 0	1
456.3931	1	11	1	278.9	1	1	1 0 0	2
459.1401	1	11	2	364.4	1	1	0 2 0	3
460.9049	1	11	2	333.6	1	1	0 2 0	4
462.9528	1	11	2	443.8	1	1	0 2 0	5
464.3347	1	11	3	463.1	1	1	0 0 3	6
465.933	1	12	1	693.1	1	1	2 2 1	1
467.3814	1	12	3	723.6	1	1	3 2 2	2
469.9288	1	12	2	666	1	1	2 3 3	3
472.809	1	12	1	887.7	1	1	2 2 1	4
474.5405	1	11	1	397.5	1	1	1 0 0	1
476.3886	1	11	2	359.7	1	1	0 2 0	2
479.2689	1	11	2	365.9	1	1	0 2 0	1
481.5997	1	11	2	358.9	1	1	0 2 0	2
483.9306	1	11	2	346.9	1	1	0 2 0	3
485.6788	1	12	3	505.1	1	0	3 3 1	1
488.4925	1	12	3	794.2	1	1	3 1 1	2
491.3228	1	12	1	807.6	1	1	2 2 1	3
493.2874	1	12	2	673.7	1	1	3 3 2	4
495.3186	1	12	1	701.2	1	1	3 3 1	5
497.8326	1	11	1	460.9	1	1	1 0 0	1
500.5963	1	11	2	407.5	1	1	0 2 0	2
503.41	1	11	3	633.6	1	1	0 0 3	3
505.5744	1	11	3	367.3	1	1	0 0 3	4
507.6389	1	11	1	380.5	1	1	1 0 0	5
510.2528	1	11	2	676.2	1	0	0 0 3	6
511.6513	1	11	2	495.2	1	1	0 2 0	7
514.4983	1	11	2	443.5	1	1	0 2 0	8
516.3796	1	12	2	735.9	1	1	2 3 3	1
517.7948	1	12	2	784.5	1	1	2 1 1	2
519.3598	1	12	2	1031.6	1	1	1 1 2	3
521.391	1	12	2	707.4	1	1	3 3 2	4
523.905	1	12	2	621.3	1	1	2 3 3	5
525.9528	1	12	2	647.1	1	1	2 1 1	6
528.1672	1	12	1	661.4	1	1	2 2 1	7
531.1973	1	11	2	430.2	1	1	0 2 0	1
534.1275	1	11	1	415.1	1	1	1 0 0	2
536.9745	1	11	3	434.6	1	1	0 0 3	3
538.5728	1	11	3	403.4	1	1	0 0 3	4
540.8371	1	11	3	403.6	1	1	0 0 3	5
543.6342	1	12	2	691.2	1	1	2 1 1	1
544.9994	1	12	1	712.9	1	1	3 3 1	2
547.9962	1	12	2	692.6	1	1	3 3 2	3
549.811	1	12	2	445.5	1	1	3 3 2	4
551.1928	1	12	2	583.6	1	1	2 3 3	5
553.7401	1	12	3	860.8	1	1	3 2 2	6
555.6548	1	12	2	1102.9	1	1	1 1 2	7
557.3197	1	12	2	677.5	1	1	3 3 2	8
560.1667	1	12	1	577.7	1	1	2 2 1	1
562.1812	1	12	2	454.5	1	1	3 3 2	2
564.7618	1	11	3	582.2	1	1	0 0 3	1
567.409	1	11	1	359.8	1	1	1 0 0	2
570.3725	1	11	1	288.8	1	1	1 0 0	3
572.0208	1	11	3	528.2	1	1	0 0 3	4
573.5858	1	12	1	646.1	1	1	3 3 1	1
575.1675	1	12	1	670.3	1	1	2 2 1	2
577.1321	1	12	1	387	1	1	2 2 1	3
579.3797	1	12	1	531.9	1	1	3 3 1	4
580.7782	1	12	2	886.9	1	1	1 1 2	5
583.4587	1	12	1	480.8	1	1	2 2 1	6
585.0903	1	11	1	382.1	1	1	1 0 0	1
587.8541	1	11	1	380.7	1	1	1 0 0	2
589.3192	1	11	1	519.6	1	0	0 0 3	3
590.9841	1	11	1	509.5	1	1	1 0 0	4
592.5491	1	11	2	401.4	1	1	0 2 0	5
594.9965	1	11	3	510.1	1	1	0 0 3	6
597.6271	1	11	1	424.8	1	1	1 0 0	7
600.0412	1	12	2	1019.2	1	1	2 1 1	1
602.3887	1	12	2	481.8	1	1	2 1 1	2
604.1701	1	12	2	676	1	0	3 2 2	3
606.1514	1	11	2	474.1	1	1	0 2 0	1
607.5166	1	11	3	602.3	1	1	0 0 3	2
609.964	1	11	3	413.8	1	1	0 0 3	3
611.3459	1	11	3	421.5	1	1	0 0 3	4
613.2272	1	11	3	323.3	1	1	0 0 3	5
614.6591	1	11	1	426.5	1	1	1 0 0	6
617.6725	1	11	3	417.5	1	1	0 0 3	7
619.7204	1	12	3	753.6	1	1	3 2 2	1
621.5851	1	12	3	445.8	1	1	3 2 2	2
623.2	1	12	2	993.6	1	1	1 1 2	3
625.6807	1	12	3	669.5	1	1	3 1 1	4
628.6942	1	12	3	449.2	1	1	3 1 1	5
630.842	1	12	2	861.6	1	1	3 3 2	6
633.4892	1	12	1	560.2	1	1	2 2 1	7
635.6202	1	12	1	448.7	1	1	3 3 1	8
638.1675	1	11	1	378.5	1	1	1 0 0	1
639.666	1	11	3	535	1	1	0 0 3	2
641.6305	1	11	2	432.7	1	1	0 2 0	3
643.5119	1	11	1	406.6	1	1	1 0 0	4
646.4421	1	11	1	319.8	1	1	1 0 0	5
648.9228	1	12	3	490.4	1	0	2 2 1	1
651.6866	1	12	2	969.4	1	1	1 1 2	2
653.7677	1	12	1	450.3	1	0	3 1 1	3
656.3483	1	12	2	716.2	1	1	2 3 3	4
657.88	1	11	1	461.8	1	1	1 0 0	1
659.828	1	11	3	450.2	1	1	0 0 3	2
661.5928	1	11	2	428.7	1	1	0 2 0	1
663.9403	1	11	1	366.9	1	1	1 0 0	2
666.8539	1	11	2	370.8	1	1	0 2 0	3
668.6187	1	12	2	847.8	1	1	1 1 2	1
670.0006	1	12	2	433.1	1	1	1 1 2	2
672.3314	1	12	2	834.7	1	1	3 3 2	3
674.4126	1	12	2	675.8	1	1	2 3 3	4
675.9942	1	12	3	825.3	1	1	3 2 2	5
677.5925	1	12	3	599.5	1	1	3 2 2	6
679.7736	1	12	1	541.1	1	0	3 1 1	1
682.5373	1	12	1	777	1	1	2 2 1	2
684.6684	1	12	3	873.8	1	1	3 2 2	3
686.9826	1	12	3	484.7	1	0	3 3 2	4
689.8962	1	12	2	759.2	1	0	2 2 1	5
692.2437	1	12	3	722.3	1	1	3 2 2	6
693.7421	1	12	2	789.8	1	1	1 1 2	7
696.5725	1	11	1	408.5	1	1	1 0 0	1
699.1864	1	11	3	587	1	1	0 0 3	2
701.384	1	11	3	371.7	1	1	0 0 3	3
704.3809	1	12	3	624.7	1	1	3 1 1	1
706.8116	1	12	2	674	1	1	2 3 3	2
709.2757	1	11	2	429.6	1	1	0 2 0	1
711.3568	1	11	1	400.1	1	1	1 0 0	2
713.7376	1	11	1	379.1	1	1	1 0 0	3
715.1029	1	11	1	391.3	1	1	1 0 0	4
718.0497	1	11	3	418.3	1	1	0 0 3	5
720.8468	1	12	2	1153.4	1	1	1 1 2	1
723.3441	1	12	3	579.5	1	1	3 1 1	2
725.7083	1	12	1	686.2	1	1	3 3 1	3
727.3732	1	12	2	727.6	1	1	1 1 2	4
729.6375	1	11	3	490	1	1	0 0 3	1
732.4013	1	11	1	425.3	1	1	1 0 0	2
734.5323	1	11	3	620.1	1	1	0 0 3	3
737.5292	1	11	3	402.6	1	1	0 0 3	4
740.3262	1	11	1	393.9	1	1	1 0 0	5
742.8902	1	11	1	399.8	1	1	1 0 0	6
744.2387	1	11	1	473	1	1	1 0 0	7
746.5363	1	11	2	400.2	1	1	0 2 0	8
748.401	1	12	1	593.1	1	1	3 3 1	1
749.9494	1	12	2	540.4	1	1	2 3 3	2
752.3468	1	12	3	448.8	1	1	3 1 1	3
754.5778	1	12	3	586.8	1	1	3 2 2	4
756.7921	1	12	1	635.3	1	1	2 2 1	5
759.1563	1	12	2	609.7	1	1	3 3 2	6
761.8701	1	12	3	431.1	1	0	3 3 1	1
763.7681	1	12	1	518	1	0	3 1 1	2
766.4652	1	12	2	726.9	1	1	3 3 2	3
768.1468	1	12	3	638.4	1	1	3 2 2	4
770.7107	1	12	1	571.5	1	1	2 2 1	5
773.4245	1	12	2	673	1	1	2 1 1	6
776.105	1	11	3	445.5	1	1	0 0 3	1
778.5524	1	11	2	437.2	1	1	0 2 0	2
781.3162	1	11	1	379.6	1	1	1 0 0	3
782.8146	1	12	3	769.4	1	1	3 1 1	1
784.2464	1	12	3	415.2	1	1	3 1 1	2
786.3942	1	12	1	693.1	1	1	2 2 1	3
787.7594	1	12	1	968.9	1	1	3 3 1	4
789.674	1	11	3	633.4	1	1	0 0 3	1
791.6553	1	11	2	436.3	1	1	0 2 0	2
793.4867	1	11	2	421.1	1	1	0 2 0	3
795.6011	1	11	2	343	1	1	0 2 0	4
798.0319	1	11	1	405.2	1	1	1 0 0	5
800.0131	1	11	2	431.5	1	1	0 2 0	6
802.9433	1	11	1	381.7	1	1	1 0 0	7
804.4917	1	11	3	388.3	1	1	0 0 3	8
807.1555	1	12	1	508	1	0	2 1 1	1
809.1035	1	12	2	649.2	1	1	2 1 1	2
811.6674	1	12	3	590.6	1	1	3 1 1	3
814.6476	1	12	1	716.1	1	1	3 3 1	4
816.7454	1	12	2	599.7	1	1	2 3 3	5
819.0263	1	11	1	436.5	1	1	1 0 0	1
821.0742	1	11	2	403.8	1	1	0 2 0	2
823.2385	1	11	3	427.3	1	1	0 0 3	3
825.2198	1	11	1	407.3	1	1	1 0 0	4
826.8514	1	11	3	420.8	1	1	0 0 3	5
829.6151	1	11	2	360.2	1	1	0 2 0	6
831.8128	1	11	2	376.4	1	1	0 2 0	7
833.9605	1	12	3	719.7	1	1	3 2 2	1
836.4079	1	12	2	768.3	1	1	2 3 3	2
