onset	duration	value	response	rt	good	TMS	delta	fixed	seq
228.0524	1	81	n/a	n/a	1	0	0	0	0
228.2524	1	81	n/a	n/a	1	0	0	0	0
228.4524	1	81	n/a	n/a	1	0	0	0	0
229.5772	1	10	n/a	n/a	1	51	-0.1	0	1
230.8606	1	10	n/a	n/a	1	51	0.1	0	2
232.1438	1	10	n/a	n/a	1	51	-2.9104e-11	0	3
233.4272	1	21	n/a	n/a	1	51	0.1	0	0
234.5604	1	10	n/a	n/a	1	51	-0.1	0	1
235.7936	1	10	n/a	n/a	1	51	0	0	2
236.9768	1	10	n/a	n/a	1	51	-0.1	0	3
238.2768	1	10	n/a	n/a	1	51	0.1	0	4
239.3434	1	10	n/a	n/a	1	51	2.9104e-11	0	5
240.4934	1	10	n/a	n/a	1	51	0	0	6
241.7932	1	10	n/a	n/a	1	51	-0.1	0	7
243.0932	1	21	n/a	n/a	1	51	0.1	0	0
244.243	1	10	n/a	n/a	1	51	-0.2	0	1
245.3264	1	10	n/a	n/a	1	51	0.2	0	2
246.4596	1	10	n/a	n/a	1	51	-0.1	0	3
247.5762	1	10	n/a	n/a	1	51	0	0	4
248.7262	1	10	n/a	n/a	1	51	0.1	0	5
249.876	1	21	n/a	n/a	1	51	-0.2	0	0
251.0926	1	10	n/a	n/a	1	51	0	0	1
252.3592	1	10	n/a	n/a	1	51	2.9104e-11	0	2
253.307	1	81	n/a	n/a	1	0	0.1	0	0
253.507	1	81	n/a	n/a	1	0	0	0	0
253.707	1	81	n/a	n/a	1	0	0	0	0
253.907	1	81	n/a	n/a	1	0	0	0	0
254.107	1	81	n/a	n/a	1	0	0	0	0
254.3078	1	81	n/a	n/a	1	0	0	0	0
254.5078	1	81	n/a	n/a	1	0	0	0	0
254.7078	1	81	n/a	n/a	1	0	0	0	0
254.9078	1	81	n/a	n/a	1	0	0	0	0
255.1078	1	81	n/a	n/a	1	0	0	0	0
256.309	1	10	n/a	n/a	1	51	-0.1	0	1
257.4256	1	21	n/a	n/a	1	51	0	0	0
258.7256	1	10	n/a	n/a	1	51	0.1	0	1
259.9088	1	10	n/a	n/a	1	51	-0.1	0	2
261.1254	1	10	n/a	n/a	1	51	2.9104e-11	0	3
262.2086	1	10	n/a	n/a	1	51	-2.9104e-11	0	4
263.4752	1	10	n/a	n/a	1	51	5.8208e-11	0	5
264.7418	1	21	n/a	n/a	1	51	-5.8208e-11	0	0
266.0252	1	10	n/a	n/a	1	51	0.1	0	1
267.325	1	10	n/a	n/a	1	51	-0.1	0	2
268.4416	1	10	n/a	n/a	1	51	-5.8208e-11	0	3
269.5582	1	21	n/a	n/a	1	51	5.8208e-11	0	0
270.5916	1	10	n/a	n/a	1	51	0.1	0	1
271.6414	1	10	n/a	n/a	1	51	-0.2	0	2
272.758	1	10	n/a	n/a	1	51	0	0	3
273.8746	1	21	n/a	n/a	1	51	0	0	0
275.0746	1	10	n/a	n/a	1	51	0.1	0	1
276.1746	1	10	n/a	n/a	1	51	0.1	0	2
277.4744	1	10	n/a	n/a	1	51	-0.2	0	3
278.791	1	10	n/a	n/a	1	51	5.8208e-11	0	4
301.1084	1	81	n/a	n/a	1	0	0	0	0
301.3084	1	81	n/a	n/a	1	0	0	0	0
301.5084	1	81	n/a	n/a	1	0	0	0	0
301.7084	1	81	n/a	n/a	1	0	0	0	0
301.9084	1	81	n/a	n/a	1	0	0	0	0
302.1084	1	81	n/a	n/a	1	0	-0.1	0	0
302.3084	1	81	n/a	n/a	1	0	0	0	0
302.5084	1	81	n/a	n/a	1	0	0	0	0
302.7084	1	81	n/a	n/a	1	0	0	0	0
302.9084	1	81	n/a	n/a	1	0	0	0	0
304.2228	1	10	n/a	n/a	1	50	0	0	1
305.4394	1	21	n/a	n/a	1	50	0	0	0
306.6394	1	10	n/a	n/a	1	50	0.1	0	1
307.956	1	10	n/a	n/a	1	50	-5.8208e-11	0	2
309.256	1	10	n/a	n/a	1	50	0.1	0	3
310.3724	1	10	n/a	n/a	1	50	-0.2	0	4
311.639	1	10	n/a	n/a	1	50	0	0	5
312.939	1	10	n/a	n/a	1	50	0	0	6
314.039	1	10	n/a	n/a	1	50	0.1	0	7
315.1388	1	21	n/a	n/a	1	50	-0.1	0	0
316.3888	1	10	n/a	n/a	1	50	0	0	1
317.5054	1	10	n/a	n/a	1	50	0	0	2
318.822	1	10	n/a	n/a	1	50	0	0	3
320.1052	1	10	n/a	n/a	1	50	0	0	4
321.2218	1	10	n/a	n/a	1	50	0	0	5
322.3384	1	21	n/a	n/a	1	50	-0.1	0	0
323.605	1	10	n/a	n/a	1	50	-5.8208e-11	0	1
324.655	1	10	n/a	n/a	1	50	0.1	0	2
325.7216	1	10	n/a	n/a	1	50	-5.8208e-11	0	3
326.8548	1	10	n/a	n/a	1	50	-0.1	0	4
327.6762	1	81	n/a	n/a	1	0	5.8208e-11	0	0
327.8762	1	81	n/a	n/a	1	0	0	0	0
328.0762	1	81	n/a	n/a	1	0	0	0	0
328.2762	1	81	n/a	n/a	1	0	0	0	0
328.4762	1	81	n/a	n/a	1	0	0	0	0
328.6762	1	81	n/a	n/a	1	0	0	0	0
328.8762	1	81	n/a	n/a	1	0	0	0	0
329.0762	1	81	n/a	n/a	1	0	0	0	0
329.2762	1	81	n/a	n/a	1	0	0	0	0
329.4762	1	81	n/a	n/a	1	0	0	0	0
330.6712	1	10	n/a	n/a	1	50	0	0	1
331.7046	1	10	n/a	n/a	1	50	0.1	0	2
332.7712	1	10	n/a	n/a	1	50	5.8208e-11	0	3
333.8378	1	21	n/a	n/a	1	50	0	0	0
334.971	1	10	n/a	n/a	1	50	-0.1	0	1
336.1044	1	21	n/a	n/a	1	50	0.1	0	0
337.321	1	10	n/a	n/a	1	50	0	0	1
338.5542	1	10	n/a	n/a	1	50	0	0	2
339.7208	1	10	n/a	n/a	1	50	0	0	3
340.854	1	10	n/a	n/a	1	50	-0.1	0	4
341.9706	1	10	n/a	n/a	1	50	0	0	5
343.0538	1	10	n/a	n/a	1	50	-0.1	0	6
344.2038	1	10	n/a	n/a	1	50	0.1	0	7
345.3538	1	21	n/a	n/a	1	50	0.1	0	0
346.487	1	10	n/a	n/a	1	50	-0.1	0	1
347.6202	1	10	n/a	n/a	1	50	-0.1	0	2
348.6868	1	10	n/a	n/a	1	50	0	0	3
349.8034	1	10	n/a	n/a	1	50	0	0	4
351.0868	1	10	n/a	n/a	1	50	0.1	0	5
352.37	1	21	n/a	n/a	1	50	0	0	0
353.2324	1	81	n/a	n/a	1	0	-0.1	0	0
353.4324	1	81	n/a	n/a	1	0	0	0	0
353.6324	1	81	n/a	n/a	1	0	0	0	0
353.8324	1	81	n/a	n/a	1	0	0	0	0
354.0324	1	81	n/a	n/a	1	0	0	0	0
354.2332	1	81	n/a	n/a	1	0	0.1	0	0
354.4332	1	81	n/a	n/a	1	0	0	0	0
354.6332	1	81	n/a	n/a	1	0	0	0	0
354.8332	1	81	n/a	n/a	1	0	0	0	0
355.0332	1	81	n/a	n/a	1	0	0	0	0
356.4032	1	10	n/a	n/a	1	50	0.1	0	1
357.6698	1	10	n/a	n/a	1	50	0	0	2
358.7364	1	10	n/a	n/a	1	50	0	0	3
360.0362	1	10	n/a	n/a	1	50	-0.2	0	4
361.2194	1	10	n/a	n/a	1	50	0	0	5
362.4028	1	21	n/a	n/a	1	50	0.1	0	0
363.536	1	10	n/a	n/a	1	50	-0.1	0	1
364.686	1	10	n/a	n/a	1	50	0.1	0	2
365.9858	1	10	n/a	n/a	1	50	-0.1	0	3
367.2524	1	10	n/a	n/a	1	50	0	0	4
368.569	1	10	n/a	n/a	1	50	0	0	5
369.7356	1	10	n/a	n/a	1	50	0	0	6
370.9022	1	10	n/a	n/a	1	50	0	0	7
372.0688	1	21	n/a	n/a	1	50	0	0	0
373.2354	1	10	n/a	n/a	1	50	0	0	1
374.4354	1	10	n/a	n/a	1	50	0	0	2
375.602	1	10	n/a	n/a	1	50	0	0	3
376.8518	1	10	n/a	n/a	1	50	-0.1	0	4
378.0518	1	10	n/a	n/a	1	50	0.1	0	5
379.2538	1	21	n/a	n/a	1	50	770.6	1	0
380.0224	1	81	n/a	n/a	1	0	-0.1	0	0
380.2224	1	81	n/a	n/a	1	0	0	0	0
380.4224	1	81	n/a	n/a	1	0	0	0	0
380.6224	1	81	n/a	n/a	1	0	0	0	0
380.8224	1	81	n/a	n/a	1	0	0	0	0
381.0232	1	81	n/a	n/a	1	0	0	0	0
381.2232	1	81	n/a	n/a	1	0	0	0	0
381.4232	1	81	n/a	n/a	1	0	0	0	0
381.6232	1	81	n/a	n/a	1	0	0	0	0
381.8232	1	81	n/a	n/a	1	0	0	0	0
383.2182	1	10	n/a	n/a	1	50	0.1	0	1
384.5182	1	21	n/a	n/a	1	50	0	0	0
385.668	1	10	n/a	n/a	1	50	-0.1	0	1
386.7846	1	10	n/a	n/a	1	50	-5.8208e-11	0	2
387.9846	1	10	n/a	n/a	1	50	0.1	0	3
389.1678	1	10	n/a	n/a	1	50	-0.1	0	4
390.4178	1	10	n/a	n/a	1	50	0.1	0	5
391.5844	1	10	n/a	n/a	1	50	0	0	6
392.801	1	10	n/a	n/a	1	50	0	0	7
394.0176	1	21	n/a	n/a	1	50	0	0	0
395.2008	1	10	n/a	n/a	1	50	-0.1	0	1
396.4008	1	10	n/a	n/a	1	50	0.1	0	2
397.4506	1	10	n/a	n/a	1	50	-0.2	0	3
398.5006	1	21	n/a	n/a	1	50	0.1	0	0
399.7672	1	10	n/a	n/a	1	50	5.8208e-11	0	1
400.9338	1	10	n/a	n/a	1	50	-5.8208e-11	0	2
401.967	1	10	n/a	n/a	1	50	-0.1	0	3
403.2836	1	10	n/a	n/a	1	50	0	0	4
404.317	1	10	n/a	n/a	1	50	0.1	0	5
405.4502	1	10	n/a	n/a	1	50	0	0	6
406.2476	1	81	n/a	n/a	1	0	-0.1	0	0
406.4476	1	81	n/a	n/a	1	0	0	0	0
406.6476	1	81	n/a	n/a	1	0	0	0	0
406.8476	1	81	n/a	n/a	1	0	0	0	0
407.0476	1	81	n/a	n/a	1	0	0	0	0
407.2476	1	81	n/a	n/a	1	0	0	0	0
407.4476	1	81	n/a	n/a	1	0	0	0	0
407.6476	1	81	n/a	n/a	1	0	0	0	0
407.8476	1	81	n/a	n/a	1	0	0	0	0
408.0476	1	81	n/a	n/a	1	0	0	0	0
409.2834	1	10	n/a	n/a	1	50	0.1	0	1
410.3666	1	10	n/a	n/a	1	50	-5.8208e-11	0	2
411.4998	1	10	n/a	n/a	1	50	-0.1	0	3
412.5332	1	10	n/a	n/a	1	50	0.1	0	4
413.633	1	10	n/a	n/a	1	50	-0.1	0	5
414.733	1	21	n/a	n/a	1	50	0	0	0
415.983	1	10	n/a	n/a	1	50	0.1	0	1
417.1996	1	10	n/a	n/a	1	50	-5.8208e-11	0	2
418.3162	1	10	n/a	n/a	1	50	5.8208e-11	0	3
419.4494	1	10	n/a	n/a	1	50	-0.1	0	4
420.5494	1	10	n/a	n/a	1	50	0.1	0	5
421.5826	1	10	n/a	n/a	1	50	-0.1	0	6
422.8992	1	10	n/a	n/a	1	50	0	0	7
424.2158	1	21	n/a	n/a	1	50	0	0	0
425.2656	1	10	n/a	n/a	1	50	-0.1	0	1
426.5156	1	10	n/a	n/a	1	50	0.1	0	2
427.7822	1	10	n/a	n/a	1	50	0	0	3
429.0488	1	21	n/a	n/a	1	50	0	0	0
430.132	1	10	n/a	n/a	1	50	-0.1	0	1
431.232	1	10	n/a	n/a	1	50	0.1	0	2
467.5594	1	82	n/a	n/a	1	0	-0.1	0	0
467.8344	1	82	n/a	n/a	1	0	0	0	0
467.9094	1	82	n/a	n/a	1	0	0	0	0
468.2304	1	82	n/a	n/a	1	0	0	0	0
468.5264	1	82	n/a	n/a	1	0	0	0	0
468.5594	1	82	n/a	n/a	1	0	0	0	0
468.8104	1	82	n/a	n/a	1	0	0	0	0
468.8694	1	82	n/a	n/a	1	0	0	0	0
469.0244	1	82	n/a	n/a	1	0	0	0	0
469.0574	1	82	n/a	n/a	1	0	0	0	0
470.6296	1	10	n/a	n/a	1	52	-0.2	0	1
471.9462	1	10	n/a	n/a	1	52	5.8208e-11	0	2
473.1628	1	10	n/a	n/a	1	52	0	0	3
474.3794	1	21	n/a	n/a	1	52	0	0	0
475.6794	1	10	n/a	n/a	1	52	0.1	0	1
476.9292	1	10	n/a	n/a	1	52	-0.1	0	2
477.9626	1	10	n/a	n/a	1	52	0.1	0	3
479.1792	1	10	n/a	n/a	1	52	0	0	4
480.3958	1	10	n/a	n/a	1	52	0	0	5
481.529	1	10	n/a	n/a	1	52	-0.1	0	6
482.7456	1	10	n/a	n/a	1	52	-5.8208e-11	0	7
483.9622	1	21	n/a	n/a	1	52	5.8208e-11	0	0
485.1288	1	10	n/a	n/a	1	52	0	0	1
486.2788	1	10	n/a	n/a	1	52	0.1	0	2
487.5286	1	10	n/a	n/a	1	52	-0.1	0	3
488.612	1	10	n/a	n/a	1	52	0.1	0	4
489.8952	1	10	n/a	n/a	1	52	-0.1	0	5
491.1784	1	21	n/a	n/a	1	52	0	0	0
492.4618	1	10	n/a	n/a	1	52	0.1	0	1
493.745	1	21	n/a	n/a	1	52	-0.1	0	0
494.4718	1	82	n/a	n/a	1	0	0.1	0	0
494.6368	1	82	n/a	n/a	1	0	0	0	0
494.7348	1	82	n/a	n/a	1	0	0	0	0
494.8028	1	82	n/a	n/a	1	0	0	0	0
495.2338	1	82	n/a	n/a	1	0	0	0	0
495.4718	1	82	n/a	n/a	1	0	-0.1	0	0
495.7428	1	82	n/a	n/a	1	0	0	0	0
495.8218	1	82	n/a	n/a	1	0	0	0	0
495.9368	1	82	n/a	n/a	1	0	0	0	0
496.2678	1	82	n/a	n/a	1	0	0	0	0
497.578	1	10	n/a	n/a	1	52	-0.1	0	1
498.8614	1	10	n/a	n/a	1	52	0.2	0	2
500.1112	1	10	n/a	n/a	1	52	-0.2	0	3
501.3612	1	21	n/a	n/a	1	52	0.1	0	0
502.5278	1	10	n/a	n/a	1	52	0	0	1
503.711	1	10	n/a	n/a	1	52	-0.1	0	2
504.9444	1	10	n/a	n/a	1	52	0.2	0	3
506.111	1	10	n/a	n/a	1	52	-5.8208e-11	0	4
507.3276	1	10	n/a	n/a	1	52	0	0	5
508.4774	1	10	n/a	n/a	1	52	-0.2	0	6
509.6106	1	10	n/a	n/a	1	52	-5.8208e-11	0	7
510.744	1	21	n/a	n/a	1	52	0.1	0	0
511.9272	1	10	n/a	n/a	1	52	-0.1	0	1
513.0604	1	10	n/a	n/a	1	52	-0.1	0	2
514.177	1	10	n/a	n/a	1	52	0	0	3
515.2936	1	21	n/a	n/a	1	52	0	0	0
516.377	1	10	n/a	n/a	1	52	0.2	0	1
517.4436	1	10	n/a	n/a	1	52	-5.8208e-11	0	2
518.6434	1	10	n/a	n/a	1	52	-0.2	0	3
519.7434	1	10	n/a	n/a	1	52	0.1	0	4
520.5588	1	82	n/a	n/a	1	0	-0.1	0	0
520.6628	1	82	n/a	n/a	1	0	0	0	0
520.9908	1	82	n/a	n/a	1	0	0	0	0
521.2558	1	82	n/a	n/a	1	0	0	0	0
521.3388	1	82	n/a	n/a	1	0	0	0	0
521.5588	1	82	n/a	n/a	1	0	0	0	0
521.7308	1	82	n/a	n/a	1	0	0	0	0
521.9978	1	82	n/a	n/a	1	0	0	0	0
522.0558	1	82	n/a	n/a	1	0	0	0	0
522.4228	1	82	n/a	n/a	1	0	0	0	0
523.5598	1	10	n/a	n/a	1	52	0	0	1
524.7932	1	10	n/a	n/a	1	52	0.2	0	2
526.043	1	10	n/a	n/a	1	52	-0.2	0	3
527.3096	1	10	n/a	n/a	1	52	-1.1642e-10	0	4
528.4262	1	10	n/a	n/a	1	52	0	0	5
529.6262	1	10	n/a	n/a	1	52	0.1	0	6
530.6594	1	10	n/a	n/a	1	52	-0.1	0	7
531.6928	1	21	n/a	n/a	1	52	0.1	0	0
532.926	1	10	n/a	n/a	1	52	-1.1642e-10	0	1
534.1926	1	10	n/a	n/a	1	52	1.1642e-10	0	2
535.4592	1	10	n/a	n/a	1	52	-1.1642e-10	0	3
536.7258	1	21	n/a	n/a	1	52	1.1642e-10	0	0
537.809	1	10	n/a	n/a	1	52	-0.1	0	1
538.8922	1	21	n/a	n/a	1	52	-0.1	0	0
540.1922	1	10	n/a	n/a	1	52	0.1	0	1
541.3922	1	10	n/a	n/a	1	52	0.1	0	2
542.542	1	10	n/a	n/a	1	52	-0.2	0	3
543.642	1	10	n/a	n/a	1	52	0.1	0	4
544.9086	1	10	n/a	n/a	1	52	-1.1642e-10	0	5
546.1752	1	21	n/a	n/a	1	52	0	0	0
547.113	1	82	n/a	n/a	1	0	0.1	0	0
547.475	1	82	n/a	n/a	1	0	0	0	0
547.517	1	82	n/a	n/a	1	0	0	0	0
547.633	1	82	n/a	n/a	1	0	0	0	0
547.904	1	82	n/a	n/a	1	0	0	0	0
548.1138	1	82	n/a	n/a	1	0	1.1642e-10	0	0
548.2048	1	82	n/a	n/a	1	0	0	0	0
548.5048	1	82	n/a	n/a	1	0	0	0	0
548.6318	1	82	n/a	n/a	1	0	0	0	0
548.6858	1	82	n/a	n/a	1	0	0	0	0
550.2582	1	10	n/a	n/a	1	52	-0.2	0	1
551.4916	1	10	n/a	n/a	1	52	0.1	0	2
552.7914	1	10	n/a	n/a	1	52	-0.1	0	3
553.958	1	10	n/a	n/a	1	52	-1.1642e-10	0	4
555.1914	1	10	n/a	n/a	1	52	0.1	0	5
556.4246	1	21	n/a	n/a	1	52	0	0	0
557.6246	1	10	n/a	n/a	1	52	0	0	1
558.7912	1	10	n/a	n/a	1	52	0	0	2
559.891	1	10	n/a	n/a	1	52	-0.1	0	3
560.991	1	21	n/a	n/a	1	52	0.1	0	0
562.141	1	10	n/a	n/a	1	52	0	0	1
563.2908	1	21	n/a	n/a	1	52	-0.1	0	0
564.5908	1	10	n/a	n/a	1	52	0	0	1
565.874	1	10	n/a	n/a	1	52	0	0	2
567.1406	1	10	n/a	n/a	1	52	0	0	3
568.2738	1	10	n/a	n/a	1	52	-0.1	0	4
569.3572	1	10	n/a	n/a	1	52	0.2	0	5
570.4404	1	21	n/a	n/a	1	52	-0.1	0	0
571.507	1	10	n/a	n/a	1	52	-1.1642e-10	0	1
572.557	1	10	n/a	n/a	1	52	0	0	2
573.5454	1	82	n/a	n/a	1	0	-0.1	0	0
573.8804	1	82	n/a	n/a	1	0	0	0	0
573.9134	1	82	n/a	n/a	1	0	0	0	0
574.3144	1	82	n/a	n/a	1	0	0	0	0
574.3974	1	82	n/a	n/a	1	0	0	0	0
574.5454	1	82	n/a	n/a	1	0	0	0	0
574.6364	1	82	n/a	n/a	1	0	0	0	0
574.9104	1	82	n/a	n/a	1	0	0	0	0
575.0264	1	82	n/a	n/a	1	0	0	0	0
575.0964	1	82	n/a	n/a	1	0	0	0	0
576.64	1	10	n/a	n/a	1	52	0	0	1
577.79	1	10	n/a	n/a	1	52	0.1	0	2
578.84	1	10	n/a	n/a	1	52	0	0	3
580.1066	1	10	n/a	n/a	1	52	0	0	4
581.4064	1	10	n/a	n/a	1	52	-0.1	0	5
582.7064	1	21	n/a	n/a	1	52	0.1	0	0
583.9896	1	10	n/a	n/a	1	52	-0.1	0	1
585.1062	1	10	n/a	n/a	1	52	-1.1642e-10	0	2
586.3228	1	10	n/a	n/a	1	52	2.3283e-10	0	3
587.5394	1	21	n/a	n/a	1	52	-1.1642e-10	0	0
588.7226	1	10	n/a	n/a	1	52	0	0	1
589.8226	1	10	n/a	n/a	1	52	0	0	2
590.8892	1	10	n/a	n/a	1	52	-1.1642e-10	0	3
591.9724	1	10	n/a	n/a	1	52	-0.1	0	4
593.189	1	10	n/a	n/a	1	52	0	0	5
594.4056	1	21	n/a	n/a	1	52	-1.1642e-10	0	0
595.5056	1	10	n/a	n/a	1	52	0.1	0	1
596.8222	1	10	n/a	n/a	1	52	-1.1642e-10	0	2
597.9888	1	10	n/a	n/a	1	52	2.3283e-10	0	3
599.2054	1	10	n/a	n/a	1	52	-1.1642e-10	0	4
722.3876	1	82	n/a	n/a	1	0	-0.5	0	0
722.4946	1	82	n/a	n/a	1	0	0	0	0
722.6546	1	82	n/a	n/a	1	0	0	0	0
722.9516	1	82	n/a	n/a	1	0	0	0	0
723.2836	1	82	n/a	n/a	1	0	0	0	0
723.3876	1	82	n/a	n/a	1	0	0	0	0
723.6106	1	82	n/a	n/a	1	0	0	0	0
723.7496	1	82	n/a	n/a	1	0	0	0	0
724.0096	1	82	n/a	n/a	1	0	0	0	0
724.2936	1	82	n/a	n/a	1	0	0	0	0
725.5312	1	10	n/a	n/a	1	52	-0.1	0	1
726.6312	1	10	n/a	n/a	1	52	0.1	0	2
727.7312	1	10	n/a	n/a	1	52	0.1	0	3
728.831	1	21	n/a	n/a	1	52	-0.2	0	0
730.0642	1	10	n/a	n/a	1	52	0	0	1
731.2808	1	10	n/a	n/a	1	52	1.1642e-10	0	2
732.3974	1	10	n/a	n/a	1	52	0	0	3
733.664	1	10	n/a	n/a	1	52	-1.1642e-10	0	4
734.6974	1	10	n/a	n/a	1	52	0.1	0	5
735.7306	1	21	n/a	n/a	1	52	-0.1	0	0
736.9806	1	10	n/a	n/a	1	52	0.1	0	1
738.1472	1	10	n/a	n/a	1	52	0	0	2
739.197	1	10	n/a	n/a	1	52	-0.2	0	3
740.247	1	21	n/a	n/a	1	52	0.1	0	0
741.447	1	10	n/a	n/a	1	52	0.1	0	1
742.5802	1	10	n/a	n/a	1	52	-0.1	0	2
743.6634	1	10	n/a	n/a	1	52	-0.1	0	3
744.9134	1	10	n/a	n/a	1	52	0.1	0	4
746.13	1	10	n/a	n/a	1	52	-1.1642e-10	0	5
747.4132	1	10	n/a	n/a	1	52	-0.1	0	6
748.4068	1	82	n/a	n/a	1	0	0.1	0	0
748.7168	1	82	n/a	n/a	1	0	0	0	0
748.8128	1	82	n/a	n/a	1	0	0	0	0
748.8328	1	82	n/a	n/a	1	0	0	0	0
749.2668	1	82	n/a	n/a	1	0	0	0	0
749.4068	1	82	n/a	n/a	1	0	0	0	0
749.7668	1	82	n/a	n/a	1	0	0	0	0
