onset	duration	value	response	rt	good	TMS	seq
49.5624	1	81	n/a	n/a	1	0	0
49.7624	1	81	n/a	n/a	1	0	0
49.9624	1	81	n/a	n/a	1	0	0
50.1624	1	81	n/a	n/a	1	0	0
50.3624	1	81	n/a	n/a	1	0	0
50.5624	1	81	n/a	n/a	1	0	0
50.7624	1	81	n/a	n/a	1	0	0
50.9624	1	81	n/a	n/a	1	0	0
51.1624	1	81	n/a	n/a	1	0	0
51.3624	1	81	n/a	n/a	1	0	0
52.4846	1	10	n/a	n/a	1	51	1
53.5178	1	21	n/a	n/a	1	51	0
54.7344	1	10	n/a	n/a	1	51	1
55.951	1	21	n/a	n/a	1	51	0
57.0676	1	10	n/a	n/a	1	51	1
58.2676	1	10	n/a	n/a	1	51	2
59.3508	1	10	n/a	n/a	1	51	3
60.4508	1	10	n/a	n/a	1	51	4
61.634	1	10	n/a	n/a	1	51	5
62.9006	1	10	n/a	n/a	1	51	6
64.1672	1	10	n/a	n/a	1	51	7
65.4338	1	21	n/a	n/a	1	51	0
66.717	1	10	n/a	n/a	1	51	1
67.8336	1	10	n/a	n/a	1	51	2
69.0002	1	10	n/a	n/a	1	51	3
70.2834	1	10	n/a	n/a	1	51	4
71.3334	1	10	n/a	n/a	1	51	5
72.45	1	10	n/a	n/a	1	51	6
73.65	1	10	n/a	n/a	1	51	7
74.8498	1	21	n/a	n/a	1	51	0
75.6236	1	81	n/a	n/a	1	0	0
75.8236	1	81	n/a	n/a	1	0	0
76.0236	1	81	n/a	n/a	1	0	0
76.2236	1	81	n/a	n/a	1	0	0
76.4236	1	81	n/a	n/a	1	0	0
76.6236	1	81	n/a	n/a	1	0	0
76.8236	1	81	n/a	n/a	1	0	0
77.0236	1	81	n/a	n/a	1	0	0
77.2236	1	81	n/a	n/a	1	0	0
77.4236	1	81	n/a	n/a	1	0	0
78.6996	1	10	n/a	n/a	1	51	1
79.8662	1	10	n/a	n/a	1	51	2
80.9662	1	10	n/a	n/a	1	51	3
82.0994	1	10	n/a	n/a	1	51	4
83.3494	1	10	n/a	n/a	1	51	5
84.5992	1	21	n/a	n/a	1	51	0
85.8658	1	10	n/a	n/a	1	51	1
87.1158	1	10	n/a	n/a	1	51	2
88.2658	1	10	n/a	n/a	1	51	3
89.4156	1	21	n/a	n/a	1	51	0
90.699	1	10	n/a	n/a	1	51	1
91.9822	1	10	n/a	n/a	1	51	2
93.282	1	10	n/a	n/a	1	51	3
