onset	duration	value	response	rt	good	Acu	estim	trial
123.0966	1	11	1	316	1	1	1 0 0	6
125.9402	1	11	3	444.4	1	1	0 0 3	7
128.5842	1	11	2	375.4	1	1	0 2 0	8
130.9788	1	12	3	567.8	1	0	1 1 2	1
134.7037	1	12	1	568.7	1	0	1 1 2	2
138.1293	1	12	3	419	1	1	3 1 1	3
141.4218	1	12	2	444.4	1	0	2 1 2	4
143.9162	1	12	3	338.1	1	0	3 3 1	5
146.2941	1	11	2	716.4	1	0	0 0 3	1
149.6532	1	11	3	508	1	1	0 0 3	2
151.5822	1	11	1	369.3	1	1	1 0 0	3
154.01	1	11	2	433.5	1	1	0 2 0	4
157.3857	1	12	2	612	1	0	1 3 1	1
159.6306	1	12	2	488.9	1	0	3 2 2	2
162.6904	1	12	3	436.8	1	0	3 3 2	3
166.116	1	12	3	616.4	1	1	2 3 2	4
169.5249	1	12	1	757.9	1	1	2 2 1	5
171.9029	1	12	3	567	1	1	2 3 2	6
174.7132	1	11	1	505.4	1	1	1 0 0	1
177.2075	1	11	3	450.2	1	1	0 0 3	2
180.6331	1	11	3	446.9	1	1	0 0 3	3
183.6762	1	12	2	599.5	1	0	1 3 1	1
187.2515	1	12	1	609.7	1	1	3 3 1	2
190.3112	1	12	2	598.7	1	1	1 1 2	3
193.0051	1	12	3	616.8	1	1	2 3 2	4
195.6824	1	12	1	487.8	1	0	3 2 2	5
197.9273	1	12	2	775.1	1	1	2 1 1	6
201.5192	1	12	3	495.2	1	0	3 3 2	7
204.1134	1	11	2	480.1	1	1	0 2 0	1
207.8881	1	11	2	436	1	1	0 2 0	2
211.5133	1	11	3	406.9	1	1	0 0 3	3
214.6562	1	11	3	370.9	1	1	0 0 3	4
217.1173	1	11	3	406	1	1	0 0 3	5
219.2957	1	11	1	373.1	1	1	1 0 0	6
222.6049	1	11	1	412.9	1	1	1 0 0	7
224.4804	1	12	2	504.9	1	0	2 1 2	1
226.945	1	12	1	566.3	1	0	2 3 3	2
229.8551	1	12	3	669.8	1	1	3 1 1	3
232.6987	1	11	1	421.3	1	1	1 0 0	1
236.1243	1	11	2	490.2	1	1	0 2 0	2
239.2672	1	11	2	369.8	1	1	0 2 0	3
241.7449	1	11	2	334.1	1	1	0 2 0	4
243.7071	1	11	3	617.6	1	1	0 0 3	5
246.6837	1	11	2	397.3	1	1	0 2 0	6
249.0617	1	12	3	590.3	1	1	3 2 2	1
252.1879	1	12	1	416.8	1	0	3 1 1	2
254.7987	1	12	2	614.4	1	0	3 2 2	3
258.6234	1	12	1	565.3	1	1	2 2 1	4
262.1986	1	11	2	441.3	1	1	0 2 0	1
265.3249	1	11	2	440.8	1	1	0 2 0	2
268.5177	1	11	1	385.9	1	1	1 0 0	3
271.2448	1	11	2	373.1	1	1	0 2 0	4
273.3068	1	11	1	378.7	1	1	1 0 0	5
275.3688	1	11	3	641.2	1	1	0 0 3	6
278.545	1	11	1	401.6	1	1	1 0 0	7
280.6735	1	11	1	490.9	1	1	1 0 0	8
282.8685	1	12	2	412.6	1	1	2 1 1	1
286.0114	1	12	3	562.6	1	1	3 2 2	2
288.0901	1	12	2	421.2	1	0	2 2 1	3
290.0024	1	12	1	531.6	1	1	2 1 2	4
293.7772	1	12	3	571.2	1	1	2 3 2	5
295.9722	1	11	3	531	1	1	0 0 3	1
298.8989	1	11	1	432.7	1	1	1 0 0	2
300.8778	1	11	1	389.1	1	1	1 0 0	3
303.156	1	11	1	393.6	1	1	1 0 0	4
305.6504	1	11	1	321.2	1	1	1 0 0	5
308.0449	1	11	3	414.7	1	1	0 0 3	6
311.1712	1	11	1	408.1	1	1	1 0 0	7
314.1478	1	11	2	413.2	1	1	0 2 0	8
317.4071	1	12	2	484	1	0	2 1 2	1
320.4835	1	12	3	413.4	1	0	2 2 1	2
322.5455	1	12	1	426.8	1	0	3 1 1	3
325.572	1	12	3	523	1	1	3 2 2	4
328.349	1	12	2	442.3	1	0	3 1 3	5
331.309	1	12	1	513	1	1	3 3 1	6
334.2191	1	12	3	521.6	1	0	1 1 2	7
336.331	1	11	1	416.7	1	1	1 0 0	1
338.3098	1	11	3	462.5	1	1	0 0 3	2
340.3386	1	11	1	422.2	1	1	1 0 0	3
342.9826	1	11	1	341.5	1	1	1 0 0	4
345.0612	1	11	1	354.2	1	1	1 0 0	5
347.1565	1	11	3	401.7	1	1	0 0 3	6
349.6841	1	12	1	513.3	1	1	2 1 2	1
352.0953	1	12	3	330.7	1	1	1 3 1	2
354.1906	1	12	1	388.1	1	0	3 1 1	3
356.8512	1	12	1	405.6	1	0	3 1 1	4
359.0795	1	12	1	493.3	1	0	3 2 2	5
362.0062	1	11	2	455.1	1	1	0 2 0	1
365.2988	1	11	3	497.6	1	1	0 0 3	2
367.7599	1	11	1	378.3	1	1	1 0 0	3
371.6012	1	11	1	368.5	1	1	1 0 0	4
373.58	1	12	2	565.5	1	0	2 3 2	1
377.3881	1	12	3	441.8	1	0	3 3 1	2
380.9633	1	12	2	554.1	1	1	3 3 2	3
383.2748	1	11	3	642.6	1	1	0 0 3	1
385.3368	1	11	3	417.8	1	1	0 0 3	2
387.9143	1	11	1	375.1	1	1	1 0 0	3
390.7745	1	11	1	493.7	1	1	1 0 0	4
393.5682	1	11	1	313.3	1	1	1 0 0	5
397.3263	1	11	3	366.7	1	1	0 0 3	6
399.2221	1	11	2	476.4	1	1	0 2 0	7
401.6499	1	11	3	356.6	1	1	0 0 3	8
403.978	1	12	1	568.4	1	1	3 1 3	1
407.5366	1	12	1	434.9	1	0	1 1 2	2
410.3303	1	12	1	564.7	1	1	2 1 2	3
412.4588	1	12	3	625	1	1	2 3 2	4
416.0507	1	12	3	505.3	1	1	1 3 1	5
419.1104	1	11	1	483.3	1	1	1 0 0	1
422.5194	1	11	2	456.3	1	1	0 2 0	2
425.1467	1	11	3	398.2	1	1	0 0 3	3
427.3917	1	11	3	404.8	1	1	0 0 3	4
429.8029	1	12	1	608	1	1	2 2 1	1
431.9813	1	12	1	409.8	1	1	2 2 1	2
433.9269	1	12	1	463.7	1	1	3 1 3	3
437.3525	1	11	3	463.3	1	1	0 0 3	1
441.1439	1	11	1	373.3	1	1	1 0 0	2
443.9542	1	11	1	416.5	1	1	1 0 0	3
447.6459	1	11	3	438.5	1	1	0 0 3	4
450.5892	1	11	2	461.7	1	1	0 2 0	5
452.8507	1	11	3	420.8	1	1	0 0 3	6
455.661	1	11	2	493	1	1	0 2 0	7
458.3383	1	12	1	649.1	1	1	3 3 1	1
460.8493	1	12	2	773.4	1	1	3 3 2	2
463.194	1	12	1	433.1	1	0	3 2 2	3
465.6052	1	12	2	494.9	1	0	2 1 2	4
468.2825	1	12	2	593	1	0	1 3 1	5
471.9076	1	12	3	467.2	1	1	1 3 1	6
475.7157	1	11	3	520.8	1	1	0 0 3	1
478.842	1	11	1	383	1	1	1 0 0	2
482.1844	1	11	1	409.8	1	1	1 0 0	3
484.712	1	11	2	421.1	1	1	0 2 0	4
487.7884	1	11	2	972.4	1	1	0 2 0	5
490.8481	1	11	2	386.5	1	1	0 2 0	6
493.409	1	12	1	623.1	1	1	3 3 1	1
496.6849	1	12	1	574	1	0	1 3 1	2
499.8943	1	12	1	434.4	1	0	2 3 3	3
502.8211	1	12	1	479.3	1	1	3 1 3	4
506.0804	1	12	1	435.8	1	0	2 1 1	5
509.8884	1	12	1	553.4	1	0	2 3 3	6
513.1976	1	12	3	572.3	1	1	2 3 2	7
516.4901	1	11	3	498.8	1	1	0 0 3	1
519.3171	1	11	2	368	1	1	0 2 0	2
522.0775	1	11	2	429.1	1	1	0 2 0	3
525.7193	1	12	3	664	1	1	3 1 1	1
529.3943	1	12	2	535.3	1	0	3 1 3	2
532.6203	1	12	3	481	1	0	3 3 1	3
535.0482	1	12	1	449.1	1	1	3 3 1	4
537.5592	1	12	1	362	1	0	3 1 1	5
541.1843	1	11	1	458.4	1	1	1 0 0	1
544.2274	1	11	1	490.1	1	1	1 0 0	2
548.0687	1	11	3	392.4	1	1	0 0 3	3
550.1972	1	11	1	327.5	1	1	1 0 0	4
552.492	1	12	3	504.6	1	1	2 3 2	1
555.8179	1	12	1	435.5	1	1	2 1 2	2
558.8443	1	12	1	408.8	1	1	2 1 2	3
560.9396	1	12	3	507.3	1	0	1 1 2	4
564.5647	1	12	3	461.6	1	1	1 3 1	5
568.1566	1	12	1	478.2	1	1	2 2 1	6
571.7152	1	12	1	412.6	1	0	2 1 1	7
573.744	1	12	3	574.5	1	0	2 3 3	8
577.5687	1	11	3	432.3	1	1	0 0 3	1
580.1129	1	11	2	453.2	1	1	0 2 0	2
583.921	1	11	3	411.7	1	1	0 0 3	3
586.3987	1	11	2	348.1	1	1	0 2 0	4
588.8265	1	11	2	388.2	1	0	1 0 0	5
592.0193	1	11	1	414.3	1	1	1 0 0	6
594.3973	1	11	3	473	1	1	0 0 3	7
596.4759	1	12	2	632.3	1	1	2 3 3	1
598.4049	1	12	3	592.7	1	1	3 2 2	2
601.9302	1	12	2	432.4	1	1	2 3 3	3
604.2916	1	12	1	496.9	1	1	2 1 2	4
606.4367	1	12	2	554.5	1	0	2 2 1	5
608.6982	1	12	3	585.9	1	1	3 2 2	6
611.5751	1	12	2	532.3	1	0	2 1 2	7
614.6847	1	12	1	397.2	1	0	1 3 1	8
616.7467	1	11	1	473.9	1	1	1 0 0	1
619.6402	1	11	1	422.8	1	1	1 0 0	2
623.3817	1	11	3	281.8	1	0	1 0 0	3
625.3273	1	11	1	407.8	1	0	0 2 0	4
628.4702	1	11	3	335.6	1	1	0 0 3	5
632.245	1	12	1	514.5	1	0	3 2 2	1
635.8369	1	12	1	489	1	1	3 1 3	2
638.3811	1	12	1	468.7	1	0	1 1 2	3
641.0584	1	12	1	475.7	1	0	2 1 1	4
643.6193	1	12	3	603.1	1	1	3 2 2	5
646.4462	1	12	2	517.5	1	0	2 3 2	6
649.0237	1	11	1	428	1	1	1 0 0	1
651.1023	1	11	3	462	1	1	0 0 3	2
654.2951	1	11	3	359	1	1	0 0 3	3
656.5899	1	12	1	416.2	1	0	1 1 2	1
659.1841	1	12	2	471.2	1	1	3 3 2	2
662.9921	1	12	3	566.8	1	1	1 3 1	3
665.7193	1	12	2	287.6	1	0	2 2 1	4
669.1449	1	11	1	413.4	1	1	1 0 0	1
672.5372	1	11	1	354.2	1	1	1 0 0	2
674.8486	1	11	1	391.4	1	1	1 0 0	3
677.4261	1	11	2	421.3	1	1	0 2 0	4
680.4859	1	11	3	372.2	1	1	0 0 3	5
684.2773	1	11	1	375.1	1	1	1 0 0	6
686.8049	1	11	3	541	1	1	0 0 3	7
690.0143	1	11	2	393.4	1	1	0 2 0	8
692.7249	1	12	3	573.5	1	1	3 2 2	1
695.0529	1	12	3	592.2	1	1	3 2 2	2
698.1293	1	12	1	563.2	1	1	3 3 1	3
700.6902	1	11	1	474.8	1	1	1 0 0	1
703.8164	1	11	1	419	1	1	1 0 0	2
706.4771	1	11	1	347.3	1	1	1 0 0	3
709.5701	1	11	1	335.3	1	1	1 0 0	4
712.4968	1	12	2	834.7	1	1	2 1 1	1
715.2905	1	12	1	541	1	1	2 1 2	2
717.6019	1	12	2	376.2	1	0	2 2 1	3
720.8113	1	12	1	387.7	1	0	2 1 1	4
723.1394	1	12	2	441.3	1	0	2 2 1	5
726.1659	1	11	1	395.6	1	1	1 0 0	1
728.76	1	11	3	504.9	1	1	0 0 3	2
731.4373	1	11	3	427.7	1	1	0 0 3	3
734.7631	1	11	2	565	1	1	0 2 0	4
738.3217	1	11	1	385.4	1	1	1 0 0	5
741.6642	1	11	2	310.1	1	0	1 0 0	6
744.9401	1	12	1	561.3	1	1	2 1 2	1
747.5675	1	12	3	419.9	1	0	3 3 1	2
749.5297	1	12	1	444.3	1	0	3 3 2	3
751.9409	1	12	1	545.1	1	1	2 2 1	4
754.5351	1	12	1	413.8	1	0	3 1 1	5
757.2123	1	12	3	423.9	1	0	3 3 1	6
759.9561	1	12	1	418.5	1	1	2 2 1	7
762.7831	1	11	2	430	1	1	0 2 0	1
766.5579	1	11	2	431.7	1	1	0 2 0	2
769.5511	1	11	1	408	1	1	1 0 0	3
772.8769	1	11	1	403.2	1	1	1 0 0	4
775.9034	1	11	1	380.5	1	1	1 0 0	5
779.3955	1	11	2	482.9	1	0	1 0 0	6
782.8543	1	12	1	531.2	1	1	2 2 1	1
785.6148	1	12	1	465	1	0	3 3 2	2
788.1091	1	12	1	425.7	1	0	2 1 1	3
791.1855	1	12	3	440	1	1	3 1 1	4
793.314	1	12	3	488.2	1	1	3 1 1	5
796.9059	1	11	3	531.6	1	1	0 0 3	1
798.918	1	11	3	490.1	1	1	0 0 3	2
802.1773	1	11	3	313.4	1	1	0 0 3	3
804.6384	1	12	1	478.5	1	1	3 1 3	1
808.3134	1	12	2	584.4	1	1	2 1 1	2
811.9884	1	12	2	434.4	1	0	1 3 1	3
815.4639	1	12	1	535.1	1	1	2 1 2	4
817.7587	1	12	3	302.9	1	0	3 3 1	5
821.2841	1	12	1	414.9	1	0	3 1 1	6
823.845	1	12	3	516.2	1	1	3 2 2	7
826.755	1	11	1	434.6	1	1	1 0 0	1
828.8337	1	11	2	454.5	1	1	0 2 0	2
832.5918	1	11	2	427	1	1	0 2 0	3
834.604	1	11	1	425.3	1	1	1 0 0	4
836.4752	1	12	3	556.5	1	0	2 1 1	1
840.1581	1	12	3	421.9	1	1	2 3 2	2
843.7832	1	12	1	544.6	1	1	3 3 1	3
847.6245	1	12	2	431.6	1	0	2 3 2	4
851.4991	1	12	1	730.9	1	1	2 2 1	5
854.7251	1	12	1	355.5	1	1	2 2 1	6
857.3691	1	12	1	342.6	1	0	2 1 1	7
860.0963	1	12	2	457.8	1	0	2 1 2	8
